Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1654,1,chromatic,"0,5,1,6,9,3,9,0,8,5,1,4,2,10,0,7",shifted,swapped,1,8,"-3,3,-2,4,8,1,8,-3,6,3,-2,2,-1,9,-3,5","-3,3,-2,4,8,1,8,6,-3,3,-2,2,-1,9,-3,5","-3,3,-2,4,8,1,8,-3,7,3,-2,2,-1,9,-3,5",false,
S1C1654,1,diatonic,"3,2,4,2,5,1,2,4,0,5,3,0,3,2,1,2",shifted,swapped,-1,8,"10,8,13,8,15,5,8,13,3,15,10,3,10,8,5,8","10,8,13,8,15,5,8,3,13,15,10,3,10,8,5,8","10,8,13,8,15,5,8,13,2,15,10,3,10,8,5,8",false,
S1C1654,1,chromatic,"9,4,6,3,7,5,2,7,5,8,9,1,0,1,2,1",swapped,shifted,-1,8,"8,2,5,1,6,4,-1,6,4,7,8,-2,-3,-2,-1,-2","8,2,5,1,6,4,-1,4,6,7,8,-2,-3,-2,-1,-2","8,2,5,1,6,4,-1,6,3,7,8,-2,-3,-2,-1,-2",false,
S1C1654,1,diatonic,"1,3,4,2,4,0,2,4,0,3,1,4,2,4,0,3",shifted,swapped,-1,7,"5,10,12,8,12,3,8,12,3,10,5,12,8,12,3,10","5,10,12,8,12,3,8,3,12,10,5,12,8,12,3,10","5,10,12,8,12,3,8,11,3,10,5,12,8,12,3,10",false,
S1C1654,1,chromatic,"6,4,8,2,0,4,3,7,6,8,2,5,1,3,7,0",swapped,shifted,1,7,"6,3,9,1,-2,3,2,7,6,9,1,5,-1,2,7,-2","6,3,9,1,-2,3,2,6,7,9,1,5,-1,2,7,-2","6,3,9,1,-2,3,2,8,6,9,1,5,-1,2,7,-2",false,
S1C1654,1,diatonic,"2,0,2,5,4,2,3,2,4,0,1,3,4,5,1,0",swapped,shifted,1,8,"7,3,7,15,12,7,10,7,12,3,5,10,12,15,5,3","7,3,7,15,12,7,10,12,7,3,5,10,12,15,5,3","7,3,7,15,12,7,10,7,13,3,5,10,12,15,5,3",false,
S1C1654,1,chromatic,"3,8,2,6,5,7,8,0,4,8,1,5,4,5,2,1",swapped,shifted,1,8,"0,6,-1,4,3,5,6,-3,1,6,-2,3,1,3,-1,-2","0,6,-1,4,3,5,6,1,-3,6,-2,3,1,3,-1,-2","0,6,-1,4,3,5,6,-3,2,6,-2,3,1,3,-1,-2",false,
S1C1654,1,chromatic,"7,6,3,0,2,1,8,1,7,4,1,4,3,5,0,3",swapped,shifted,1,7,"8,7,4,-2,2,-1,9,-1,8,5,-1,5,4,6,-2,4","8,7,4,-2,2,-1,9,8,-1,5,-1,5,4,6,-2,4","8,7,4,-2,2,-1,9,0,8,5,-1,5,4,6,-2,4",false,
S1C1654,1,chromatic,"9,7,8,7,8,5,7,1,2,9,4,9,6,3,0,7",shifted,swapped,-1,7,"9,7,8,7,8,5,7,0,1,9,4,9,6,2,-2,7","9,7,8,7,8,5,7,1,0,9,4,9,6,2,-2,7","9,7,8,7,8,5,7,-1,1,9,4,9,6,2,-2,7",false,
S1C1654,1,diatonic,"1,3,4,2,3,1,5,2,1,4,5,1,0,3,0,1",shifted,swapped,-1,8,"6,10,13,8,10,6,15,8,6,13,15,6,3,10,3,6","6,10,13,8,10,6,15,6,8,13,15,6,3,10,3,6","6,10,13,8,10,6,15,8,5,13,15,6,3,10,3,6",false,
