Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1654,4,chromatic,"1,3,6,5,9,3,8,0,2,3,1,7,0,6,4,5",swapped,shifted,-1,7,"3,6,9,8,14,6,11,2,5,6,3,10,2,9,7,8","3,6,9,8,14,6,11,5,2,6,3,10,2,9,7,8","3,6,9,8,14,6,11,1,5,6,3,10,2,9,7,8",false,
S1C1654,4,chromatic,"7,8,6,3,2,0,8,3,6,5,7,4,8,7,5,1",shifted,swapped,-1,7,"12,13,11,6,4,2,13,6,11,8,12,7,13,12,8,3","12,13,11,6,4,2,13,11,6,8,12,7,13,12,8,3","12,13,11,6,4,2,13,5,11,8,12,7,13,12,8,3",false,
S1C1654,4,diatonic,"5,3,4,1,2,4,5,1,2,4,1,5,2,0,1,3",swapped,shifted,1,7,"15,10,12,5,8,12,15,5,8,12,5,15,8,3,5,10","15,10,12,5,8,12,15,8,5,12,5,15,8,3,5,10","15,10,12,5,8,12,15,6,8,12,5,15,8,3,5,10",false,
S1C1654,4,chromatic,"5,0,3,1,5,7,6,2,5,7,4,1,7,8,4,9",shifted,swapped,1,7,"9,3,7,4,9,11,10,5,9,11,8,4,11,12,8,13","9,3,7,4,9,11,10,9,5,11,8,4,11,12,8,13","9,3,7,4,9,11,10,6,9,11,8,4,11,12,8,13",false,
S1C1654,4,chromatic,"5,7,4,0,7,9,7,8,2,1,2,6,3,5,8,2",shifted,swapped,-1,7,"9,11,8,3,11,14,11,13,5,4,5,10,6,9,13,5","9,11,8,3,11,14,11,5,13,4,5,10,6,9,13,5","9,11,8,3,11,14,11,12,5,4,5,10,6,9,13,5",false,
S1C1654,4,diatonic,"4,5,3,1,3,4,1,4,5,2,0,3,0,3,2,1",shifted,swapped,-1,8,"13,15,11,6,11,13,6,13,15,8,3,11,3,11,8,6","13,15,11,6,11,13,6,15,13,8,3,11,3,11,8,6","13,15,11,6,11,13,6,13,14,8,3,11,3,11,8,6",false,
S1C1654,4,chromatic,"3,1,2,4,6,5,7,1,4,5,2,0,6,2,0,7",swapped,shifted,1,8,"7,5,6,8,11,10,13,5,8,10,6,4,11,6,4,13","7,5,6,8,11,10,13,8,5,10,6,4,11,6,4,13","7,5,6,8,11,10,13,5,9,10,6,4,11,6,4,13",false,
S1C1654,4,diatonic,"1,2,4,1,3,2,3,2,4,3,4,0,2,3,5,2",swapped,shifted,-1,8,"5,8,13,5,10,8,10,8,13,10,13,3,8,10,15,8","5,8,13,5,10,8,10,13,8,10,13,3,8,10,15,8","5,8,13,5,10,8,10,8,12,10,13,3,8,10,15,8",false,
S1C1654,4,diatonic,"0,1,3,0,2,1,0,3,1,5,4,5,3,0,4,5",shifted,swapped,-1,8,"3,6,10,3,8,6,3,10,6,15,13,15,10,3,13,15","3,6,10,3,8,6,3,6,10,15,13,15,10,3,13,15","3,6,10,3,8,6,3,10,5,15,13,15,10,3,13,15",false,
S1C1654,4,chromatic,"0,1,4,5,8,3,2,7,5,3,5,2,8,7,0,6",shifted,swapped,-1,8,"2,3,7,9,14,6,4,12,9,6,9,4,14,12,2,10","2,3,7,9,14,6,4,9,12,6,9,4,14,12,2,10","2,3,7,9,14,6,4,12,8,6,9,4,14,12,2,10",false,
S1C1654,4,diatonic,"2,0,1,3,0,3,0,4,2,0,4,0,5,1,4,1",swapped,shifted,-1,7,"8,3,6,11,3,11,3,13,8,3,13,3,15,6,13,6","8,3,6,11,3,11,3,8,13,3,13,3,15,6,13,6","8,3,6,11,3,11,3,12,8,3,13,3,15,6,13,6",false,
S1C1654,4,diatonic,"3,1,3,4,1,2,0,2,3,0,1,5,0,4,5,4",shifted,swapped,1,7,"10,6,10,13,6,8,3,8,10,3,6,15,3,13,15,13","10,6,10,13,6,8,3,10,8,3,6,15,3,13,15,13","10,6,10,13,6,8,3,9,10,3,6,15,3,13,15,13",false,
S1C1654,4,diatonic,"0,1,2,1,4,3,0,1,2,0,2,5,4,2,5,4",swapped,shifted,1,8,"3,5,7,5,12,10,3,5,7,3,7,15,12,7,15,12","3,5,7,5,12,10,3,7,5,3,7,15,12,7,15,12","3,5,7,5,12,10,3,5,8,3,7,15,12,7,15,12",false,
S1C1654,4,chromatic,"4,2,1,0,6,7,6,3,7,9,6,5,7,9,8,4",swapped,shifted,-1,8,"6,4,3,2,8,11,8,5,11,14,8,7,11,14,13,6","6,4,3,2,8,11,8,11,5,14,8,7,11,14,13,6","6,4,3,2,8,11,8,5,10,14,8,7,11,14,13,6",false,
S1C1654,4,chromatic,"1,2,4,2,3,1,9,8,0,6,7,6,0,4,1,5",swapped,shifted,1,8,"5,6,8,6,7,5,14,13,3,10,11,10,3,8,5,9","5,6,8,6,7,5,14,3,13,10,11,10,3,8,5,9","5,6,8,6,7,5,14,13,4,10,11,10,3,8,5,9",false,
S1C1654,4,diatonic,"4,2,3,1,2,1,4,1,2,4,0,1,2,3,5,2",shifted,swapped,-1,8,"12,8,10,5,8,5,12,5,8,12,3,5,8,10,15,8","12,8,10,5,8,5,12,8,5,12,3,5,8,10,15,8","12,8,10,5,8,5,12,5,7,12,3,5,8,10,15,8",false,
S1C1654,4,diatonic,"3,1,0,2,3,2,5,2,1,0,3,5,3,1,0,4",swapped,shifted,1,7,"10,5,3,7,10,7,15,7,5,3,10,15,10,5,3,12","10,5,3,7,10,7,15,5,7,3,10,15,10,5,3,12","10,5,3,7,10,7,15,8,5,3,10,15,10,5,3,12",false,
S1C1654,4,chromatic,"2,5,10,8,2,1,3,7,9,6,4,5,4,8,3,0",swapped,shifted,1,7,"5,8,14,12,5,3,6,10,13,9,7,8,7,12,6,2","5,8,14,12,5,3,6,13,10,9,7,8,7,12,6,2","5,8,14,12,5,3,6,11,13,9,7,8,7,12,6,2",false,
S1C1654,4,diatonic,"2,1,3,2,4,5,1,3,4,0,3,0,2,4,0,5",shifted,swapped,1,7,"8,5,10,8,13,15,5,10,13,3,10,3,8,13,3,15","8,5,10,8,13,15,5,13,10,3,10,3,8,13,3,15","8,5,10,8,13,15,5,11,13,3,10,3,8,13,3,15",false,
S1C1654,4,chromatic,"6,5,9,4,0,7,0,7,4,6,2,3,2,1,5,8",shifted,swapped,1,8,"10,8,14,6,2,11,2,11,6,10,4,5,4,3,8,13","10,8,14,6,2,11,2,6,11,10,4,5,4,3,8,13","10,8,14,6,2,11,2,11,7,10,4,5,4,3,8,13",false,
