Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1237,2,chromatic,"6,1,4,7,3,7,2,8,7,5,0,4",shifted,swapped,1,6,"12,6,10,13,9,13,7,14,13,11,4,10","12,6,10,13,9,7,13,14,13,11,4,10","12,6,10,13,9,13,8,14,13,11,4,10",false,
S1C1237,2,diatonic,"2,0,1,2,4,0,3,5,2,4,3,0",swapped,shifted,-1,5,"3,-2,0,3,8,-2,5,10,3,8,5,-2","3,-2,0,3,8,5,-2,10,3,8,5,-2","3,-2,0,3,8,-3,5,10,3,8,5,-2",false,
S1C1237,2,diatonic,"1,2,5,4,0,3,2,0,2,4,2,5",shifted,swapped,1,6,"0,3,10,7,-2,5,3,-2,3,7,3,10","0,3,10,7,-2,3,5,-2,3,7,3,10","0,3,10,7,-2,5,4,-2,3,7,3,10",false,
S1C1237,2,diatonic,"3,2,3,1,0,4,1,2,0,5,4,0",swapped,shifted,1,6,"5,3,5,1,-2,8,1,3,-2,10,8,-2","5,3,5,1,-2,1,8,3,-2,10,8,-2","5,3,5,1,-2,8,2,3,-2,10,8,-2",false,
S1C1237,2,chromatic,"3,6,2,0,5,3,0,6,5,4,1,7",swapped,shifted,1,5,"8,12,7,4,11,8,4,12,11,10,6,14","8,12,7,4,11,4,8,12,11,10,6,14","8,12,7,4,11,9,4,12,11,10,6,14",false,
S1C1237,2,chromatic,"1,4,1,0,6,2,5,7,3,4,7,4",shifted,swapped,-1,5,"4,9,4,3,12,7,11,14,8,9,14,9","4,9,4,3,12,11,7,14,8,9,14,9","4,9,4,3,12,6,11,14,8,9,14,9",false,
S1C1237,2,chromatic,"5,4,7,5,1,4,6,5,0,3,2,7",shifted,swapped,1,6,"11,9,15,11,4,9,13,11,3,8,5,15","11,9,15,11,4,13,9,11,3,8,5,15","11,9,15,11,4,9,14,11,3,8,5,15",false,
S1C1237,2,diatonic,"4,3,2,5,4,3,5,0,5,1,4,1",swapped,shifted,-1,5,"8,5,3,10,8,5,10,-2,10,1,8,1","8,5,3,10,8,10,5,-2,10,1,8,1","8,5,3,10,8,4,10,-2,10,1,8,1",false,
S1C1237,2,diatonic,"4,2,4,1,3,1,5,3,1,0,2,4",swapped,shifted,-1,6,"8,3,8,0,5,0,10,5,0,-2,3,8","8,3,8,0,5,10,0,5,0,-2,3,8","8,3,8,0,5,0,9,5,0,-2,3,8",false,
S1C1237,2,chromatic,"6,4,2,0,1,5,3,2,4,0,3,2",swapped,shifted,-1,5,"14,10,7,3,6,13,9,7,10,3,9,7","14,10,7,3,6,9,13,7,10,3,9,7","14,10,7,3,6,12,9,7,10,3,9,7",false,
S1C1237,2,chromatic,"3,2,3,2,6,5,0,6,3,1,6,4",swapped,shifted,-1,5,"8,7,8,7,14,12,3,14,8,6,14,9","8,7,8,7,14,3,12,14,8,6,14,9","8,7,8,7,14,11,3,14,8,6,14,9",false,
S1C1237,2,chromatic,"0,3,6,3,1,3,2,1,4,0,5,4",shifted,swapped,-1,6,"3,9,14,9,5,9,8,5,10,3,12,10","3,9,14,9,5,8,9,5,10,3,12,10","3,9,14,9,5,9,7,5,10,3,12,10",false,
S1C1237,2,chromatic,"1,2,5,1,5,1,2,4,7,0,6,3",swapped,shifted,1,5,"4,6,11,4,11,4,6,8,15,3,12,7","4,6,11,4,11,6,4,8,15,3,12,7","4,6,11,4,11,5,6,8,15,3,12,7",false,
S1C1237,2,chromatic,"0,4,6,8,4,1,7,2,7,5,3,9",swapped,shifted,1,6,"3,9,11,14,9,4,12,5,12,10,6,15","3,9,11,14,9,12,4,5,12,10,6,15","3,9,11,14,9,4,13,5,12,10,6,15",false,
S1C1237,2,diatonic,"3,1,4,2,3,5,2,0,1,0,3,5",shifted,swapped,-1,5,"5,0,7,2,5,10,2,-2,0,-2,5,10","5,0,7,2,5,2,10,-2,0,-2,5,10","5,0,7,2,5,9,2,-2,0,-2,5,10",false,
S1C1237,2,diatonic,"2,0,1,4,5,4,1,3,1,3,2,0",shifted,swapped,-1,6,"3,-2,1,8,10,8,1,6,1,6,3,-2","3,-2,1,8,10,1,8,6,1,6,3,-2","3,-2,1,8,10,8,0,6,1,6,3,-2",false,
S1C1237,2,diatonic,"4,5,4,3,2,1,4,0,4,2,5,0",swapped,shifted,1,6,"7,10,7,5,2,0,7,-2,7,2,10,-2","7,10,7,5,2,7,0,-2,7,2,10,-2","7,10,7,5,2,0,8,-2,7,2,10,-2",false,
S1C1237,2,diatonic,"1,0,1,3,1,4,5,2,1,0,2,5",shifted,swapped,1,5,"1,-2,1,6,1,8,10,3,1,-2,3,10","1,-2,1,6,1,10,8,3,1,-2,3,10","1,-2,1,6,1,9,10,3,1,-2,3,10",false,
S1C1237,2,chromatic,"5,7,3,1,3,2,6,4,0,5,8,4",shifted,swapped,-1,6,"9,12,6,4,6,5,11,8,3,9,13,8","9,12,6,4,6,11,5,8,3,9,13,8","9,12,6,4,6,5,10,8,3,9,13,8",false,
S1C1237,2,diatonic,"0,2,4,1,3,1,2,0,3,1,5,3",shifted,swapped,1,5,"-2,3,7,0,5,0,3,-2,5,0,10,5","-2,3,7,0,5,3,0,-2,5,0,10,5","-2,3,7,0,5,1,3,-2,5,0,10,5",false,
