Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0822,5,chromatic,"1,2,0,1,3,0,2,4",shifted,swapped,-1,4,"-1,0,-2,-1,6,-2,0,7","-1,0,-2,6,-1,-2,0,7","-1,0,-2,-1,5,-2,0,7",false,
S1C0822,5,diatonic,"0,2,3,1,4,2,3,4",shifted,swapped,1,4,"0,5,7,2,10,5,7,10","0,5,7,10,2,5,7,10","0,5,7,2,11,5,7,10",false,
S1C0822,5,diatonic,"4,2,0,3,1,0,2,4",swapped,shifted,-1,3,"10,5,0,7,3,0,5,10","10,5,0,3,7,0,5,10","10,5,0,6,3,0,5,10",false,
S1C0822,5,diatonic,"5,3,0,1,5,2,1,4",shifted,swapped,1,3,"12,7,0,3,12,5,3,10","12,7,0,12,3,5,3,10","12,7,0,4,12,5,3,10",false,
S1C0822,5,chromatic,"5,2,1,3,0,2,4,3",shifted,swapped,-1,4,"6,0,-1,1,-3,0,3,1","6,0,-1,-3,1,0,3,1","6,0,-1,1,-4,0,3,1",false,
S1C0822,5,chromatic,"1,2,4,6,0,5,7,3",swapped,shifted,-1,3,"-1,0,4,7,-2,5,8,3","-1,0,4,-2,7,5,8,3","-1,0,4,6,-2,5,8,3",false,
S1C0822,5,chromatic,"5,1,3,5,0,4,5,2",shifted,swapped,-1,3,"3,-2,0,3,-3,1,3,-1","3,-2,0,-3,3,1,3,-1","3,-2,0,2,-3,1,3,-1",false,
S1C0822,5,chromatic,"0,3,0,1,6,4,5,2",swapped,shifted,1,3,"-1,5,-1,0,9,6,7,2","-1,5,-1,9,0,6,7,2","-1,5,-1,1,9,6,7,2",false,
S1C0822,5,chromatic,"4,5,3,1,0,2,0,6",shifted,swapped,1,3,"6,7,4,-2,-3,3,-3,9","6,7,4,-3,-2,3,-3,9","6,7,4,-1,-3,3,-3,9",false,
S1C0822,5,diatonic,"2,3,1,3,0,4,2,0",shifted,swapped,-1,4,"7,10,5,10,2,12,7,2","7,10,5,2,10,12,7,2","7,10,5,10,1,12,7,2",false,
S1C0822,5,diatonic,"0,2,4,1,0,3,5,3",swapped,shifted,1,4,"0,5,9,2,0,7,12,7","0,5,9,0,2,7,12,7","0,5,9,2,1,7,12,7",false,
S1C0822,5,diatonic,"1,2,1,3,0,4,2,4",swapped,shifted,-1,4,"2,4,2,7,0,9,4,9","2,4,2,0,7,9,4,9","2,4,2,7,-1,9,4,9",false,
S1C0822,5,chromatic,"0,2,0,4,3,1,5,2",swapped,shifted,1,4,"-3,0,-3,4,2,-2,9,0","-3,0,-3,2,4,-2,9,0","-3,0,-3,4,3,-2,9,0",false,
S1C0822,5,chromatic,"3,6,3,4,5,0,1,2",swapped,shifted,1,4,"2,8,2,4,6,-3,0,1","2,8,2,6,4,-3,0,1","2,8,2,4,7,-3,0,1",false,
S1C0822,5,diatonic,"1,2,1,2,3,4,0,1",swapped,shifted,1,4,"3,5,3,5,8,10,0,3","3,5,3,8,5,10,0,3","3,5,3,5,9,10,0,3",false,
S1C0822,5,chromatic,"5,4,3,1,2,0,3,5",swapped,shifted,1,3,"9,8,6,3,5,-3,6,9","9,8,6,5,3,-3,6,9","9,8,6,4,5,-3,6,9",false,
S1C0822,5,diatonic,"1,0,3,0,4,1,2,4",shifted,swapped,-1,3,"2,0,7,0,9,2,4,9","2,0,7,9,0,2,4,9","2,0,7,-1,9,2,4,9",false,
S1C0822,5,diatonic,"3,4,3,1,2,3,0,3",swapped,shifted,1,3,"9,12,9,5,7,9,2,9","9,12,9,7,5,9,2,9","9,12,9,6,7,9,2,9",false,
S1C0822,5,chromatic,"4,2,6,3,1,4,5,0",shifted,swapped,-1,4,"5,2,9,4,1,5,6,-3","5,2,9,1,4,5,6,-3","5,2,9,4,0,5,6,-3",false,
S1C0822,5,diatonic,"1,0,2,3,0,2,4,2",shifted,swapped,-1,3,"3,0,5,8,0,5,10,5","3,0,5,0,8,5,10,5","3,0,5,7,0,5,10,5",false,
