Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1614,5,diatonic,"0,2,1,2,4,3,0,3,5,2,4,1,4,0,5,0",swapped,shifted,1,7,"2,6,4,6,11,9,2,9,14,6,11,4,11,2,14,2","2,6,4,6,11,9,2,14,9,6,11,4,11,2,14,2","2,6,4,6,11,9,2,10,14,6,11,4,11,2,14,2",false,
S1C1614,5,chromatic,"8,4,6,0,3,7,4,1,3,2,5,7,0,7,0,3",shifted,swapped,-1,7,"9,4,6,-2,3,8,4,1,3,2,5,8,-2,8,-2,3","9,4,6,-2,3,8,4,3,1,2,5,8,-2,8,-2,3","9,4,6,-2,3,8,4,0,3,2,5,8,-2,8,-2,3",false,
S1C1614,5,chromatic,"9,6,0,7,3,5,10,8,6,9,6,4,2,7,2,1",swapped,shifted,1,8,"8,3,-3,5,0,2,9,7,3,8,3,1,-1,5,-1,-2","8,3,-3,5,0,2,9,3,7,8,3,1,-1,5,-1,-2","8,3,-3,5,0,2,9,7,4,8,3,1,-1,5,-1,-2",false,
S1C1614,5,diatonic,"3,5,2,4,5,2,5,1,4,3,4,0,3,5,3,5",shifted,swapped,1,7,"9,14,7,12,14,7,14,4,12,9,12,2,9,14,9,14","9,14,7,12,14,7,14,12,4,9,12,2,9,14,9,14","9,14,7,12,14,7,14,5,12,9,12,2,9,14,9,14",false,
S1C1614,5,chromatic,"5,3,2,4,8,3,7,3,6,4,3,1,0,7,1,0",shifted,swapped,-1,8,"3,1,0,2,8,1,7,1,6,2,1,-1,-3,7,-1,-3","3,1,0,2,8,1,7,6,1,2,1,-1,-3,7,-1,-3","3,1,0,2,8,1,7,1,5,2,1,-1,-3,7,-1,-3",false,
S1C1614,5,chromatic,"9,6,2,7,4,3,0,3,1,4,2,1,5,8,5,1",swapped,shifted,1,7,"9,6,0,7,4,1,-2,1,-1,4,0,-1,5,8,5,-1","9,6,0,7,4,1,-2,-1,1,4,0,-1,5,8,5,-1","9,6,0,7,4,1,-2,2,-1,4,0,-1,5,8,5,-1",false,
S1C1614,5,diatonic,"3,5,2,4,5,2,1,0,4,2,5,4,5,2,5,2",swapped,shifted,1,8,"10,14,7,12,14,7,5,2,12,7,14,12,14,7,14,7","10,14,7,12,14,7,5,12,2,7,14,12,14,7,14,7","10,14,7,12,14,7,5,2,13,7,14,12,14,7,14,7",false,
S1C1614,5,diatonic,"3,4,5,2,3,5,1,0,4,2,3,4,1,0,4,3",shifted,swapped,-1,8,"9,11,14,7,9,14,4,2,11,7,9,11,4,2,11,9","9,11,14,7,9,14,4,11,2,7,9,11,4,2,11,9","9,11,14,7,9,14,4,2,10,7,9,11,4,2,11,9",false,
S1C1614,5,chromatic,"8,7,4,9,6,3,1,8,4,2,9,5,3,5,4,0",swapped,shifted,1,8,"8,6,2,9,5,1,-2,8,2,-1,9,4,1,4,2,-3","8,6,2,9,5,1,-2,2,8,-1,9,4,1,4,2,-3","8,6,2,9,5,1,-2,8,3,-1,9,4,1,4,2,-3",false,
S1C1614,5,diatonic,"5,4,3,0,1,4,1,2,0,5,0,4,5,0,2,1",shifted,swapped,-1,8,"14,12,10,2,5,12,5,7,2,14,2,12,14,2,7,5","14,12,10,2,5,12,5,2,7,14,2,12,14,2,7,5","14,12,10,2,5,12,5,7,1,14,2,12,14,2,7,5",false,
S1C1614,5,chromatic,"7,8,9,5,3,4,9,2,7,1,2,0,7,6,0,8",shifted,swapped,-1,7,"7,8,9,5,3,4,9,2,7,-1,2,-2,7,6,-2,8","7,8,9,5,3,4,9,7,2,-1,2,-2,7,6,-2,8","7,8,9,5,3,4,9,1,7,-1,2,-2,7,6,-2,8",false,
S1C1614,5,diatonic,"5,3,5,2,0,1,5,2,0,4,2,4,0,2,5,3",shifted,swapped,-1,7,"14,9,14,7,2,5,14,7,2,12,7,12,2,7,14,9","14,9,14,7,2,5,14,2,7,12,7,12,2,7,14,9","14,9,14,7,2,5,14,6,2,12,7,12,2,7,14,9",false,
S1C1614,5,chromatic,"3,6,2,0,4,1,5,8,3,9,3,2,5,7,1,9",shifted,swapped,-1,7,"1,4,0,-3,2,-1,3,7,1,8,1,0,3,5,-1,8","1,4,0,-3,2,-1,3,1,7,8,1,0,3,5,-1,8","1,4,0,-3,2,-1,3,6,1,8,1,0,3,5,-1,8",false,
