Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1659,1,chromatic,"6,8,7,0,7,5,4,1,3,5,7,1,6,4,2,0",swapped,shifted,1,7,"6,9,7,-1,7,5,4,0,3,5,7,0,6,4,2,-1","6,9,7,-1,7,5,4,3,0,5,7,0,6,4,2,-1","6,9,7,-1,7,5,4,1,3,5,7,0,6,4,2,-1",false,
S1C1659,1,chromatic,"7,6,5,6,8,2,4,1,2,5,0,3,0,2,7,8",swapped,shifted,-1,8,"9,8,7,8,11,3,6,1,3,7,-1,4,-1,3,9,11","9,8,7,8,11,3,6,3,1,7,-1,4,-1,3,9,11","9,8,7,8,11,3,6,1,2,7,-1,4,-1,3,9,11",false,
S1C1659,1,chromatic,"5,3,1,5,7,8,0,4,6,2,1,6,2,1,4,0",shifted,swapped,1,7,"6,3,0,6,8,9,-1,4,7,1,0,7,1,0,4,-1","6,3,0,6,8,9,-1,7,4,1,0,7,1,0,4,-1","6,3,0,6,8,9,-1,5,7,1,0,7,1,0,4,-1",false,
S1C1659,1,diatonic,"2,0,2,5,4,2,1,3,5,1,2,3,4,1,4,3",shifted,swapped,1,8,"5,0,5,12,10,5,3,8,12,3,5,8,10,3,10,8","5,0,5,12,10,5,3,12,8,3,5,8,10,3,10,8","5,0,5,12,10,5,3,8,13,3,5,8,10,3,10,8",false,
S1C1659,1,diatonic,"5,4,5,3,2,1,3,5,4,0,3,1,3,0,4,2",swapped,shifted,-1,7,"12,10,12,7,5,3,7,12,10,0,7,3,7,0,10,5","12,10,12,7,5,3,7,10,12,0,7,3,7,0,10,5","12,10,12,7,5,3,7,11,10,0,7,3,7,0,10,5",false,
S1C1659,1,chromatic,"1,4,2,1,6,3,2,0,6,5,3,2,4,6,2,0",swapped,shifted,-1,8,"3,7,4,3,11,6,4,1,11,9,6,4,7,11,4,1","3,7,4,3,11,6,4,11,1,9,6,4,7,11,4,1","3,7,4,3,11,6,4,1,10,9,6,4,7,11,4,1",false,
S1C1659,1,diatonic,"4,3,4,2,4,1,3,1,0,3,0,4,2,1,3,1",shifted,swapped,1,8,"12,9,12,7,12,5,9,5,2,9,2,12,7,5,9,5","12,9,12,7,12,5,9,2,5,9,2,12,7,5,9,5","12,9,12,7,12,5,9,5,3,9,2,12,7,5,9,5",false,
S1C1659,1,diatonic,"1,0,2,0,2,1,3,0,2,5,2,1,0,3,4,2",shifted,swapped,1,7,"3,0,5,0,5,3,8,0,5,12,5,3,0,8,10,5","3,0,5,0,5,3,8,5,0,12,5,3,0,8,10,5","3,0,5,0,5,3,8,1,5,12,5,3,0,8,10,5",false,
S1C1659,1,chromatic,"3,5,3,1,3,7,4,2,3,0,5,4,5,7,6,0",swapped,shifted,-1,8,"7,9,7,0,7,11,8,4,7,-1,9,8,9,11,10,-1","7,9,7,0,7,11,8,7,4,-1,9,8,9,11,10,-1","7,9,7,0,7,11,8,4,6,-1,9,8,9,11,10,-1",false,
S1C1659,1,chromatic,"10,8,5,4,9,2,4,7,0,10,4,6,0,1,7,3",shifted,swapped,1,7,"11,8,4,3,9,1,3,6,-1,11,3,5,-1,0,6,2","11,8,4,3,9,1,3,-1,6,11,3,5,-1,0,6,2","11,8,4,3,9,1,3,7,-1,11,3,5,-1,0,6,2",false,
