Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1607,6,chromatic,"7,2,5,8,2,5,3,4,2,10,0,10,9,6,1,10",swapped,shifted,-1,7,"8,2,6,9,2,6,3,5,2,11,0,11,10,7,1,11","8,2,6,9,2,6,3,2,5,11,0,11,10,7,1,11","8,2,6,9,2,6,3,4,2,11,0,11,10,7,1,11",false,
S1C1607,6,chromatic,"1,2,3,1,3,1,0,6,3,1,5,3,7,3,1,4",swapped,shifted,1,7,"2,3,5,2,5,2,1,9,5,2,7,5,11,5,2,6","2,3,5,2,5,2,1,5,9,2,7,5,11,5,2,6","2,3,5,2,5,2,1,10,5,2,7,5,11,5,2,6",false,
S1C1607,6,diatonic,"4,5,3,0,3,4,2,4,5,1,2,0,5,3,4,3",shifted,swapped,1,7,"12,15,10,3,10,12,7,12,15,5,7,3,15,10,12,10","12,15,10,3,10,12,7,15,12,5,7,3,15,10,12,10","12,15,10,3,10,12,7,13,15,5,7,3,15,10,12,10",false,
S1C1607,6,diatonic,"3,1,4,2,0,2,4,2,0,4,3,4,3,2,5,2",swapped,shifted,1,8,"10,5,12,8,3,8,12,8,3,12,10,12,10,8,15,8","10,5,12,8,3,8,12,3,8,12,10,12,10,8,15,8","10,5,12,8,3,8,12,8,4,12,10,12,10,8,15,8",false,
S1C1607,6,chromatic,"4,1,3,1,3,2,8,7,1,5,0,4,1,4,6,0",shifted,swapped,-1,8,"7,3,6,3,6,4,12,11,3,8,0,7,3,7,10,0","7,3,6,3,6,4,12,3,11,8,0,7,3,7,10,0","7,3,6,3,6,4,12,11,2,8,0,7,3,7,10,0",false,
S1C1607,6,chromatic,"6,4,0,1,4,0,7,5,4,0,7,1,6,5,2,3",shifted,swapped,1,7,"9,6,1,2,6,1,11,7,6,1,11,2,9,7,3,4","9,6,1,2,6,1,11,6,7,1,11,2,9,7,3,4","9,6,1,2,6,1,11,8,6,1,11,2,9,7,3,4",false,
S1C1607,6,diatonic,"0,1,0,2,5,4,3,1,2,3,0,4,1,5,3,0",swapped,shifted,1,7,"3,5,3,8,15,13,10,5,8,10,3,13,5,15,10,3","3,5,3,8,15,13,10,8,5,10,3,13,5,15,10,3","3,5,3,8,15,13,10,6,8,10,3,13,5,15,10,3",false,
S1C1607,6,diatonic,"5,4,1,2,5,3,2,4,0,2,0,1,3,1,4,3",shifted,swapped,-1,8,"15,12,5,7,15,10,7,12,3,7,3,5,10,5,12,10","15,12,5,7,15,10,7,3,12,7,3,5,10,5,12,10","15,12,5,7,15,10,7,12,2,7,3,5,10,5,12,10",false,
S1C1607,6,diatonic,"4,3,4,5,4,5,1,5,3,4,1,5,2,0,4,0",swapped,shifted,1,7,"13,10,13,15,13,15,6,15,10,13,6,15,8,3,13,3","13,10,13,15,13,15,6,10,15,13,6,15,8,3,13,3","13,10,13,15,13,15,6,16,10,13,6,15,8,3,13,3",false,
S1C1607,6,chromatic,"1,5,6,8,3,2,8,7,6,8,5,0,5,3,6,4",swapped,shifted,-1,7,"2,6,8,11,4,3,11,10,8,11,6,1,6,4,8,5","2,6,8,11,4,3,11,8,10,11,6,1,6,4,8,5","2,6,8,11,4,3,11,9,8,11,6,1,6,4,8,5",false,
S1C1607,6,diatonic,"4,3,2,1,2,4,2,4,0,1,4,0,3,1,4,0",swapped,shifted,-1,7,"13,10,8,6,8,13,8,13,3,6,13,3,10,6,13,3","13,10,8,6,8,13,8,3,13,6,13,3,10,6,13,3","13,10,8,6,8,13,8,12,3,6,13,3,10,6,13,3",false,
S1C1607,6,chromatic,"2,0,5,1,6,3,1,0,2,7,6,4,6,2,6,5",swapped,shifted,1,8,"2,0,7,1,9,4,1,0,2,10,9,5,9,2,9,7","2,0,7,1,9,4,1,2,0,10,9,5,9,2,9,7","2,0,7,1,9,4,1,0,3,10,9,5,9,2,9,7",false,
S1C1607,6,chromatic,"9,5,1,6,5,0,7,2,4,8,0,3,10,5,10,0",swapped,shifted,-1,8,"11,7,1,8,7,0,9,3,6,10,0,4,12,7,12,0","11,7,1,8,7,0,9,6,3,10,0,4,12,7,12,0","11,7,1,8,7,0,9,3,5,10,0,4,12,7,12,0",false,
S1C1607,6,diatonic,"0,1,2,4,2,3,2,1,5,4,0,1,0,2,4,2",shifted,swapped,1,8,"3,5,8,13,8,10,8,5,15,13,3,5,3,8,13,8","3,5,8,13,8,10,8,15,5,13,3,5,3,8,13,8","3,5,8,13,8,10,8,5,16,13,3,5,3,8,13,8",false,
S1C1607,6,diatonic,"3,1,3,0,2,4,5,4,3,5,0,3,2,1,3,5",shifted,swapped,-1,7,"10,5,10,3,8,12,15,12,10,15,3,10,8,5,10,15","10,5,10,3,8,12,15,10,12,15,3,10,8,5,10,15","10,5,10,3,8,12,15,11,10,15,3,10,8,5,10,15",false,
S1C1607,6,chromatic,"5,7,5,9,6,1,9,4,8,3,2,4,5,1,0,2",shifted,swapped,1,8,"7,9,7,12,8,1,12,6,10,5,3,6,7,1,0,3","7,9,7,12,8,1,12,10,6,5,3,6,7,1,0,3","7,9,7,12,8,1,12,6,11,5,3,6,7,1,0,3",false,
S1C1607,6,chromatic,"7,8,4,2,5,6,1,4,5,6,3,7,2,5,0,6",shifted,swapped,-1,8,"10,12,5,2,7,9,1,5,7,9,4,10,2,7,0,9","10,12,5,2,7,9,1,7,5,9,4,10,2,7,0,9","10,12,5,2,7,9,1,5,6,9,4,10,2,7,0,9",false,
S1C1607,6,diatonic,"2,0,3,1,4,0,3,2,4,0,1,0,2,1,3,0",shifted,swapped,-1,8,"11,6,13,8,15,6,13,11,15,6,8,6,11,8,13,6","11,6,13,8,15,6,13,15,11,6,8,6,11,8,13,6","11,6,13,8,15,6,13,11,14,6,8,6,11,8,13,6",false,
S1C1607,6,chromatic,"2,4,1,0,7,4,3,5,6,8,9,3,2,1,7,5",shifted,swapped,1,7,"3,5,1,0,9,5,4,6,8,10,12,4,3,1,9,6","3,5,1,0,9,5,4,8,6,10,12,4,3,1,9,6","3,5,1,0,9,5,4,7,8,10,12,4,3,1,9,6",false,
S1C1607,6,diatonic,"2,0,2,1,3,4,1,4,2,5,2,3,5,3,1,5",swapped,shifted,-1,8,"8,3,8,6,11,13,6,13,8,15,8,11,15,11,6,15","8,3,8,6,11,13,6,8,13,15,8,11,15,11,6,15","8,3,8,6,11,13,6,13,7,15,8,11,15,11,6,15",false,
