Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1607,4,chromatic,"4,6,9,4,3,9,7,3,2,8,5,8,9,4,1,0",swapped,shifted,1,8,"10,12,15,10,8,15,13,8,6,14,11,14,15,10,5,4","10,12,15,10,8,15,13,6,8,14,11,14,15,10,5,4","10,12,15,10,8,15,13,8,7,14,11,14,15,10,5,4",false,
S1C1607,4,chromatic,"7,5,7,10,4,3,8,4,1,2,9,6,1,0,3,0",swapped,shifted,1,7,"12,9,12,15,7,6,13,7,4,5,14,10,4,3,6,3","12,9,12,15,7,6,13,4,7,5,14,10,4,3,6,3","12,9,12,15,7,6,13,8,4,5,14,10,4,3,6,3",false,
S1C1607,4,diatonic,"2,0,1,4,5,2,5,2,3,1,5,2,0,1,5,2",swapped,shifted,1,7,"3,-2,1,8,10,3,10,3,6,1,10,3,-2,1,10,3","3,-2,1,8,10,3,10,6,3,1,10,3,-2,1,10,3","3,-2,1,8,10,3,10,4,6,1,10,3,-2,1,10,3",false,
S1C1607,4,diatonic,"5,3,5,2,3,2,0,1,4,0,5,3,0,5,0,1",shifted,swapped,1,8,"10,5,10,3,5,3,-2,0,8,-2,10,5,-2,10,-2,0","10,5,10,3,5,3,-2,8,0,-2,10,5,-2,10,-2,0","10,5,10,3,5,3,-2,0,9,-2,10,5,-2,10,-2,0",false,
S1C1607,4,chromatic,"9,7,6,9,8,1,0,6,7,5,9,7,1,3,4,2",swapped,shifted,-1,7,"15,13,11,15,14,4,3,11,13,9,15,13,4,6,7,5","15,13,11,15,14,4,3,13,11,9,15,13,4,6,7,5","15,13,11,15,14,4,3,10,13,9,15,13,4,6,7,5",false,
S1C1607,4,diatonic,"0,2,0,1,4,5,2,0,4,1,4,0,3,5,4,2",shifted,swapped,-1,7,"-2,3,-2,1,8,10,3,-2,8,1,8,-2,6,10,8,3","-2,3,-2,1,8,10,3,8,-2,1,8,-2,6,10,8,3","-2,3,-2,1,8,10,3,-3,8,1,8,-2,6,10,8,3",false,
S1C1607,4,diatonic,"2,0,3,1,3,2,1,2,4,3,2,0,3,2,4,5",shifted,swapped,1,7,"3,-2,5,0,5,3,0,3,8,5,3,-2,5,3,8,10","3,-2,5,0,5,3,0,8,3,5,3,-2,5,3,8,10","3,-2,5,0,5,3,0,4,8,5,3,-2,5,3,8,10",false,
S1C1607,4,chromatic,"9,6,4,3,2,0,9,1,7,9,3,5,8,4,7,10",swapped,shifted,1,8,"13,9,7,6,5,3,13,4,10,13,6,8,12,7,10,14","13,9,7,6,5,3,13,10,4,13,6,8,12,7,10,14","13,9,7,6,5,3,13,4,11,13,6,8,12,7,10,14",false,
S1C1607,4,chromatic,"6,4,7,4,5,0,10,2,3,10,7,3,11,1,9,8",shifted,swapped,-1,7,"10,8,11,8,9,3,14,6,7,14,11,7,15,4,13,12","10,8,11,8,9,3,14,7,6,14,11,7,15,4,13,12","10,8,11,8,9,3,14,5,7,14,11,7,15,4,13,12",false,
S1C1607,4,chromatic,"4,6,3,1,4,3,0,6,5,2,1,5,3,6,5,6",shifted,swapped,-1,7,"9,13,7,5,9,7,4,13,10,6,5,10,7,13,10,13","9,13,7,5,9,7,4,10,13,6,5,10,7,13,10,13","9,13,7,5,9,7,4,12,10,6,5,10,7,13,10,13",false,
