Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0837,3,chromatic,"2,5,3,4,1,3,0,2",swapped,shifted,-1,4,"5,9,7,8,0,7,-3,5","5,9,7,0,8,7,-3,5","5,9,7,8,-1,7,-3,5",false,
S1C0837,3,diatonic,"3,5,2,4,1,5,4,0",shifted,swapped,1,4,"4,9,2,6,-1,9,6,-3","4,9,2,-1,6,9,6,-3","4,9,2,6,0,9,6,-3",false,
S1C0837,3,chromatic,"0,1,3,4,5,3,4,2",shifted,swapped,-1,3,"-2,-1,5,8,9,5,8,0","-2,-1,5,9,8,5,8,0","-2,-1,5,7,9,5,8,0",false,
S1C0837,3,diatonic,"2,3,1,4,3,0,3,4",swapped,shifted,1,3,"2,4,-1,7,4,-3,4,7","2,4,-1,4,7,-3,4,7","2,4,-1,8,4,-3,4,7",false,
S1C0837,3,chromatic,"3,1,4,2,0,5,2,1",shifted,swapped,1,3,"7,3,8,5,-1,9,5,3","7,3,8,-1,5,9,5,3","7,3,8,6,-1,9,5,3",false,
S1C0837,3,chromatic,"2,4,5,3,2,6,1,0",shifted,swapped,1,4,"2,5,8,4,2,9,-2,-3","2,5,8,2,4,9,-2,-3","2,5,8,4,3,9,-2,-3",false,
S1C0837,3,diatonic,"2,0,3,1,4,0,4,1",swapped,shifted,-1,4,"5,0,7,2,9,0,9,2","5,0,7,9,2,0,9,2","5,0,7,2,8,0,9,2",false,
S1C0837,3,chromatic,"6,7,3,1,2,5,0,4",swapped,shifted,-1,4,"8,9,4,0,3,7,-2,6","8,9,4,3,0,7,-2,6","8,9,4,0,2,7,-2,6",false,
S1C0837,3,diatonic,"1,0,2,3,4,2,3,1",shifted,swapped,-1,3,"-1,-3,2,4,7,2,4,-1","-1,-3,2,7,4,2,4,-1","-1,-3,2,3,7,2,4,-1",false,
S1C0837,3,diatonic,"4,5,3,2,1,0,4,0",shifted,swapped,-1,3,"6,9,4,1,-1,-3,6,-3","6,9,4,-1,1,-3,6,-3","6,9,4,0,-1,-3,6,-3",false,
S1C0837,3,diatonic,"5,3,1,3,2,4,5,0",swapped,shifted,1,4,"9,5,0,5,2,7,9,-3","9,5,0,2,5,7,9,-3","9,5,0,5,3,7,9,-3",false,
S1C0837,3,chromatic,"0,1,2,4,3,1,4,0",swapped,shifted,1,4,"-3,1,2,9,7,1,9,-3","-3,1,2,7,9,1,9,-3","-3,1,2,9,8,1,9,-3",false,
S1C0837,3,diatonic,"3,2,1,0,3,4,2,5",shifted,swapped,-1,3,"4,2,0,-3,4,7,2,9","4,2,0,4,-3,7,2,9","4,2,0,-4,4,7,2,9",false,
S1C0837,3,diatonic,"0,2,0,3,4,1,4,5",swapped,shifted,1,3,"-3,2,-3,4,6,-1,6,9","-3,2,-3,6,4,-1,6,9","-3,2,-3,5,6,-1,6,9",false,
S1C0837,3,diatonic,"1,3,0,3,4,2,5,4",shifted,swapped,1,4,"0,4,-3,4,7,2,9,7","0,4,-3,7,4,2,9,7","0,4,-3,4,8,2,9,7",false,
S1C0837,3,chromatic,"7,4,6,1,5,2,3,0",shifted,swapped,1,3,"9,5,7,-1,6,1,4,-2","9,5,7,6,-1,1,4,-2","9,5,7,0,6,1,4,-2",false,
S1C0837,3,chromatic,"2,0,1,5,4,1,6,3",shifted,swapped,-1,3,"0,-2,-1,5,2,-1,9,1","0,-2,-1,2,5,-1,9,1","0,-2,-1,4,2,-1,9,1",false,
S1C0837,3,chromatic,"4,6,2,3,0,1,5,6",swapped,shifted,1,3,"6,8,2,4,-2,-1,7,8","6,8,2,-2,4,-1,7,8","6,8,2,5,-2,-1,7,8",false,
S1C0837,3,chromatic,"2,6,0,3,4,7,1,5",swapped,shifted,-1,4,"-1,4,-3,0,2,9,-2,3","-1,4,-3,2,0,9,-2,3","-1,4,-3,0,1,9,-2,3",false,
S1C0837,3,diatonic,"0,1,3,0,1,4,2,5",swapped,shifted,-1,4,"-3,-1,4,-3,-1,6,1,9","-3,-1,4,-1,-3,6,1,9","-3,-1,4,-3,-2,6,1,9",false,
