Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1263,2,diatonic,"3,4,2,1,3,5,4,0,1,4,1,0",shifted,swapped,-1,5,"6,9,4,2,6,11,9,-1,2,9,2,-1","6,9,4,2,6,9,11,-1,2,9,2,-1","6,9,4,2,6,10,9,-1,2,9,2,-1",false,
S1C1263,2,chromatic,"8,7,6,3,5,4,3,8,9,2,0,1",shifted,swapped,-1,5,"10,9,8,4,7,6,4,10,11,3,0,2","10,9,8,4,7,4,6,10,11,3,0,2","10,9,8,4,7,5,4,10,11,3,0,2",false,
S1C1263,2,chromatic,"4,2,5,6,0,4,1,3,5,6,5,3",swapped,shifted,1,5,"7,4,9,10,1,7,3,5,9,10,9,5","7,4,9,10,1,3,7,5,9,10,9,5","7,4,9,10,1,8,3,5,9,10,9,5",false,
S1C1263,2,chromatic,"1,6,7,2,1,3,7,4,3,0,5,8",shifted,swapped,1,5,"0,6,9,1,0,2,9,4,2,-1,5,11","0,6,9,1,0,9,2,4,2,-1,5,11","0,6,9,1,0,3,9,4,2,-1,5,11",false,
S1C1263,2,chromatic,"0,1,4,3,6,1,3,2,4,0,5,0",shifted,swapped,-1,5,"0,3,6,5,11,3,5,4,6,0,8,0","0,3,6,5,11,5,3,4,6,0,8,0","0,3,6,5,11,2,5,4,6,0,8,0",false,
S1C1263,2,chromatic,"4,6,8,6,2,5,3,7,4,1,3,0",shifted,swapped,-1,6,"6,8,11,8,3,7,5,9,6,2,5,-1","6,8,11,8,3,5,7,9,6,2,5,-1","6,8,11,8,3,7,4,9,6,2,5,-1",false,
S1C1263,2,chromatic,"4,6,7,5,1,0,5,7,5,2,0,3",swapped,shifted,1,6,"4,10,11,8,1,0,8,11,8,2,0,3","4,10,11,8,1,8,0,11,8,2,0,3","4,10,11,8,1,0,9,11,8,2,0,3",false,
S1C1263,2,diatonic,"4,3,0,1,4,0,1,4,3,2,5,4",swapped,shifted,1,6,"8,6,-1,1,8,-1,1,8,6,3,11,8","8,6,-1,1,8,1,-1,8,6,3,11,8","8,6,-1,1,8,-1,2,8,6,3,11,8",false,
S1C1263,2,chromatic,"5,2,1,3,2,3,7,4,0,6,3,2",swapped,shifted,1,5,"8,3,1,5,3,5,11,7,0,10,5,3","8,3,1,5,3,11,5,7,0,10,5,3","8,3,1,5,3,6,11,7,0,10,5,3",false,
S1C1263,2,chromatic,"0,4,3,1,5,6,7,2,5,1,7,8",shifted,swapped,1,6,"-1,5,4,0,7,8,9,3,7,0,9,11","-1,5,4,0,7,9,8,3,7,0,9,11","-1,5,4,0,7,8,10,3,7,0,9,11",false,
S1C1263,2,diatonic,"4,2,3,5,2,1,3,0,4,2,0,3",shifted,swapped,1,6,"8,3,6,11,3,1,6,-1,8,3,-1,6","8,3,6,11,3,6,1,-1,8,3,-1,6","8,3,6,11,3,1,7,-1,8,3,-1,6",false,
S1C1263,2,chromatic,"2,5,7,6,1,4,2,6,8,0,3,0",swapped,shifted,-1,6,"2,7,10,8,0,6,2,8,11,-1,5,-1","2,7,10,8,0,2,6,8,11,-1,5,-1","2,7,10,8,0,6,1,8,11,-1,5,-1",false,
S1C1263,2,diatonic,"4,5,3,0,1,5,2,1,3,4,3,4",swapped,shifted,-1,6,"9,11,7,-1,2,11,4,2,7,9,7,9","9,11,7,-1,2,4,11,2,7,9,7,9","9,11,7,-1,2,11,3,2,7,9,7,9",false,
S1C1263,2,chromatic,"2,1,7,4,5,2,7,3,5,0,6,1",swapped,shifted,-1,6,"2,1,8,4,5,2,8,3,5,0,6,1","2,1,8,4,5,8,2,3,5,0,6,1","2,1,8,4,5,2,7,3,5,0,6,1",false,
S1C1263,2,diatonic,"0,1,2,5,3,0,4,2,4,3,1,2",swapped,shifted,1,5,"-1,2,4,11,6,-1,9,4,9,6,2,4","-1,2,4,11,6,9,-1,4,9,6,2,4","-1,2,4,11,6,0,9,4,9,6,2,4",false,
S1C1263,2,diatonic,"3,1,0,2,3,4,0,5,4,3,2,0",shifted,swapped,1,6,"6,1,-1,4,6,8,-1,11,8,6,4,-1","6,1,-1,4,6,-1,8,11,8,6,4,-1","6,1,-1,4,6,8,0,11,8,6,4,-1",false,
S1C1263,2,diatonic,"2,4,3,2,3,4,5,0,4,1,3,1",shifted,swapped,-1,5,"4,9,7,4,7,9,11,-1,9,2,7,2","4,9,7,4,7,11,9,-1,9,2,7,2","4,9,7,4,7,8,11,-1,9,2,7,2",false,
S1C1263,2,diatonic,"3,5,4,1,0,1,3,0,1,2,5,0",shifted,swapped,-1,5,"6,11,9,1,-1,1,6,-1,1,4,11,-1","6,11,9,1,-1,6,1,-1,1,4,11,-1","6,11,9,1,-1,0,6,-1,1,4,11,-1",false,
S1C1263,2,diatonic,"2,4,3,0,1,4,5,3,5,2,1,0",swapped,shifted,-1,6,"4,9,6,-1,1,9,11,6,11,4,1,-1","4,9,6,-1,1,11,9,6,11,4,1,-1","4,9,6,-1,1,9,10,6,11,4,1,-1",false,
S1C1263,2,diatonic,"3,5,3,1,4,1,0,5,0,1,2,0",swapped,shifted,1,5,"6,11,6,1,8,1,-1,11,-1,1,4,-1","6,11,6,1,8,-1,1,11,-1,1,4,-1","6,11,6,1,8,2,-1,11,-1,1,4,-1",false,
