Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1232,5,diatonic,"4,3,2,1,0,2,1,0,5,1,2,0",shifted,swapped,-1,5,"9,6,4,1,-1,4,1,-1,11,1,4,-1","9,6,4,1,-1,1,4,-1,11,1,4,-1","9,6,4,1,-1,3,1,-1,11,1,4,-1",false,
S1C1232,5,diatonic,"5,3,5,3,0,2,5,4,2,3,2,1",shifted,swapped,1,6,"11,7,11,7,-1,4,11,9,4,7,4,2","11,7,11,7,-1,11,4,9,4,7,4,2","11,7,11,7,-1,4,12,9,4,7,4,2",false,
S1C1232,5,chromatic,"3,1,5,4,2,0,5,2,0,2,0,4",shifted,swapped,1,6,"3,0,6,4,1,-1,6,1,-1,1,-1,4","3,0,6,4,1,6,-1,1,-1,1,-1,4","3,0,6,4,1,-1,7,1,-1,1,-1,4",false,
S1C1232,5,diatonic,"3,5,4,5,3,1,2,4,5,0,1,5",swapped,shifted,-1,6,"6,11,9,11,6,1,4,9,11,-1,1,11","6,11,9,11,6,4,1,9,11,-1,1,11","6,11,9,11,6,1,3,9,11,-1,1,11",false,
S1C1232,5,chromatic,"1,4,6,4,5,3,0,5,2,5,2,4",swapped,shifted,-1,5,"2,7,10,7,8,5,1,8,3,8,3,7","2,7,10,7,8,1,5,8,3,8,3,7","2,7,10,7,8,4,1,8,3,8,3,7",false,
S1C1232,5,diatonic,"2,0,3,4,1,5,2,3,1,2,4,5",shifted,swapped,-1,5,"3,-1,6,8,1,11,3,6,1,3,8,11","3,-1,6,8,1,3,11,6,1,3,8,11","3,-1,6,8,1,10,3,6,1,3,8,11",false,
S1C1232,5,chromatic,"6,2,0,3,7,5,1,4,1,7,5,4",shifted,swapped,1,5,"7,2,-2,3,8,5,0,4,0,8,5,4","7,2,-2,3,8,0,5,4,0,8,5,4","7,2,-2,3,8,6,0,4,0,8,5,4",false,
S1C1232,5,diatonic,"1,3,4,2,1,4,2,1,0,4,3,1",shifted,swapped,1,6,"2,6,9,4,2,9,4,2,-1,9,6,2","2,6,9,4,2,4,9,2,-1,9,6,2","2,6,9,4,2,9,5,2,-1,9,6,2",false,
S1C1232,5,chromatic,"5,4,7,3,0,7,2,4,1,6,4,3",shifted,swapped,1,6,"5,4,7,3,-1,7,1,4,0,6,4,3","5,4,7,3,-1,1,7,4,0,6,4,3","5,4,7,3,-1,7,2,4,0,6,4,3",false,
S1C1232,5,diatonic,"5,4,1,4,5,2,4,1,3,4,0,3",swapped,shifted,1,5,"11,9,2,9,11,4,9,2,6,9,-1,6","11,9,2,9,11,9,4,2,6,9,-1,6","11,9,2,9,11,5,9,2,6,9,-1,6",false,
S1C1232,5,chromatic,"7,3,7,5,2,4,3,7,0,6,5,1",swapped,shifted,-1,6,"10,6,10,8,4,7,6,10,1,9,8,2","10,6,10,8,4,6,7,10,1,9,8,2","10,6,10,8,4,7,5,10,1,9,8,2",false,
S1C1232,5,chromatic,"4,2,5,7,6,5,7,1,0,2,3,2",shifted,swapped,1,5,"5,2,7,10,9,7,10,1,0,2,3,2","5,2,7,10,9,10,7,1,0,2,3,2","5,2,7,10,9,8,10,1,0,2,3,2",false,
S1C1232,5,chromatic,"2,0,4,6,5,0,3,7,3,4,1,4",swapped,shifted,-1,6,"2,-1,5,9,6,-1,4,10,4,5,1,5","2,-1,5,9,6,4,-1,10,4,5,1,5","2,-1,5,9,6,-1,3,10,4,5,1,5",false,
S1C1232,5,diatonic,"1,0,1,2,3,4,1,0,1,2,4,3",swapped,shifted,-1,6,"4,1,4,6,8,11,4,1,4,6,11,8","4,1,4,6,8,4,11,1,4,6,11,8","4,1,4,6,8,11,3,1,4,6,11,8",false,
S1C1232,5,chromatic,"2,1,3,2,5,2,6,4,0,1,0,7",swapped,shifted,1,5,"0,-1,4,0,8,0,9,5,-2,-1,-2,10","0,-1,4,0,8,9,0,5,-2,-1,-2,10","0,-1,4,0,8,1,9,5,-2,-1,-2,10",false,
S1C1232,5,diatonic,"1,2,0,2,3,4,1,3,2,1,0,2",swapped,shifted,-1,5,"4,7,2,7,9,11,4,9,7,4,2,7","4,7,2,7,9,4,11,9,7,4,2,7","4,7,2,7,9,10,4,9,7,4,2,7",false,
S1C1232,5,chromatic,"6,3,4,0,7,2,1,0,5,1,6,1",swapped,shifted,-1,5,"6,2,4,-2,7,1,-1,-2,5,-1,6,-1","6,2,4,-2,7,-1,1,-2,5,-1,6,-1","6,2,4,-2,7,0,-1,-2,5,-1,6,-1",false,
S1C1232,5,diatonic,"0,1,4,1,3,1,0,4,2,3,1,2",swapped,shifted,1,5,"-1,1,8,1,6,1,-1,8,3,6,1,3","-1,1,8,1,6,-1,1,8,3,6,1,3","-1,1,8,1,6,2,-1,8,3,6,1,3",false,
S1C1232,5,chromatic,"0,2,1,4,5,2,0,1,2,3,0,4",shifted,swapped,-1,6,"-2,3,-1,6,8,3,-2,-1,3,5,-2,6","-2,3,-1,6,8,-2,3,-1,3,5,-2,6","-2,3,-1,6,8,3,-3,-1,3,5,-2,6",false,
S1C1232,5,diatonic,"4,2,0,2,5,3,4,1,0,4,2,0",shifted,swapped,1,6,"8,4,-1,4,11,6,8,1,-1,8,4,-1","8,4,-1,4,11,8,6,1,-1,8,4,-1","8,4,-1,4,11,6,9,1,-1,8,4,-1",false,
