Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0839,2,chromatic,"4,1,2,0,3,4,0,2",swapped,shifted,1,3,"7,3,5,-1,6,7,-1,5","7,3,5,6,-1,7,-1,5","7,3,5,0,6,7,-1,5",false,
S1C0839,2,diatonic,"3,5,3,4,1,3,0,2",shifted,swapped,1,3,"10,15,10,12,5,10,3,7","10,15,10,5,12,10,3,7","10,15,10,13,5,10,3,7",false,
S1C0839,2,diatonic,"3,1,0,3,4,0,3,2",swapped,shifted,-1,3,"13,8,5,13,15,5,13,10","13,8,5,15,13,5,13,10","13,8,5,12,15,5,13,10",false,
S1C0839,2,chromatic,"1,4,6,3,5,2,0,6",shifted,swapped,-1,3,"1,5,10,4,6,2,0,10","1,5,10,6,4,2,0,10","1,5,10,3,6,2,0,10",false,
S1C0839,2,diatonic,"3,4,5,2,0,3,1,4",shifted,swapped,1,3,"11,13,15,8,3,11,6,13","11,13,15,3,8,11,6,13","11,13,15,9,3,11,6,13",false,
S1C0839,2,chromatic,"0,4,5,4,3,2,1,6",swapped,shifted,-1,3,"0,6,7,6,3,2,1,9","0,6,7,3,6,2,1,9","0,6,7,5,3,2,1,9",false,
S1C0839,2,diatonic,"1,0,1,4,3,5,4,2",shifted,swapped,-1,3,"5,3,5,12,10,15,12,8","5,3,5,10,12,15,12,8","5,3,5,11,10,15,12,8",false,
S1C0839,2,chromatic,"2,5,3,4,1,3,0,3",shifted,swapped,-1,4,"4,9,7,8,3,7,-2,7","4,9,7,3,8,7,-2,7","4,9,7,8,2,7,-2,7",false,
S1C0839,2,diatonic,"0,2,4,2,3,0,3,1",swapped,shifted,1,4,"6,11,15,11,13,6,13,8","6,11,15,13,11,6,13,8","6,11,15,11,14,6,13,8",false,
S1C0839,2,chromatic,"1,3,5,4,2,0,2,5",swapped,shifted,1,4,"4,8,10,9,5,1,5,10","4,8,10,5,9,1,5,10","4,8,10,9,6,1,5,10",false,
S1C0839,2,chromatic,"5,4,1,0,2,1,5,3",shifted,swapped,1,4,"10,8,2,-1,3,2,10,6","10,8,2,3,-1,2,10,6","10,8,2,-1,4,2,10,6",false,
S1C0839,2,diatonic,"0,1,2,4,1,2,0,3",swapped,shifted,-1,4,"3,6,8,13,6,8,3,10","3,6,8,6,13,8,3,10","3,6,8,13,5,8,3,10",false,
S1C0839,2,chromatic,"6,2,5,7,4,0,1,3",shifted,swapped,1,3,"7,3,6,8,5,-2,-1,4","7,3,6,5,8,-2,-1,4","7,3,6,9,5,-2,-1,4",false,
S1C0839,2,diatonic,"0,1,2,0,3,2,3,4",shifted,swapped,1,4,"3,5,8,3,10,8,10,12","3,5,8,10,3,8,10,12","3,5,8,3,11,8,10,12",false,
S1C0839,2,chromatic,"4,2,3,5,4,3,1,0",swapped,shifted,-1,3,"6,2,5,9,6,5,0,-1","6,2,5,6,9,5,0,-1","6,2,5,8,6,5,0,-1",false,
S1C0839,2,chromatic,"2,0,1,0,4,5,0,3",swapped,shifted,-1,4,"2,-1,1,-1,8,10,-1,4","2,-1,1,8,-1,10,-1,4","2,-1,1,-1,7,10,-1,4",false,
S1C0839,2,diatonic,"0,2,5,4,3,2,5,1",shifted,swapped,-1,3,"3,8,15,13,10,8,15,5","3,8,15,10,13,8,15,5","3,8,15,12,10,8,15,5",false,
S1C0839,2,chromatic,"3,5,4,2,1,0,2,3",shifted,swapped,1,4,"4,6,5,2,0,-1,2,4","4,6,5,0,2,-1,2,4","4,6,5,2,1,-1,2,4",false,
S1C0839,2,diatonic,"3,2,4,1,3,0,1,0",swapped,shifted,-1,4,"13,10,15,8,13,6,8,6","13,10,15,13,8,6,8,6","13,10,15,8,12,6,8,6",false,
S1C0839,2,diatonic,"1,0,3,1,2,0,4,3",swapped,shifted,1,4,"5,3,10,5,7,3,12,10","5,3,10,7,5,3,12,10","5,3,10,5,8,3,12,10",false,
