Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0808,3,diatonic,"5,3,2,0,1,4,1,4",shifted,swapped,-1,4,"13,8,6,1,3,10,3,10","13,8,6,3,1,10,3,10","13,8,6,1,2,10,3,10",false,
S1C0808,3,chromatic,"4,1,2,1,3,0,5,6",shifted,swapped,1,3,"9,3,6,3,7,2,10,11","9,3,6,7,3,2,10,11","9,3,6,4,7,2,10,11",false,
S1C0808,3,diatonic,"4,2,3,2,1,0,4,3",swapped,shifted,-1,3,"13,9,11,9,6,4,13,11","13,9,11,6,9,4,13,11","13,9,11,8,6,4,13,11",false,
S1C0808,3,chromatic,"1,0,2,5,4,3,4,0",shifted,swapped,1,4,"1,0,2,9,6,3,6,0","1,0,2,6,9,3,6,0","1,0,2,9,7,3,6,0",false,
S1C0808,3,diatonic,"4,2,3,0,1,3,0,1",shifted,swapped,1,4,"13,9,11,4,6,11,4,6","13,9,11,6,4,11,4,6","13,9,11,4,7,11,4,6",false,
S1C0808,3,diatonic,"0,1,2,4,1,0,3,1",shifted,swapped,-1,3,"1,3,6,11,3,1,8,3","1,3,6,3,11,1,8,3","1,3,6,10,3,1,8,3",false,
S1C0808,3,diatonic,"4,3,0,3,2,4,1,3",swapped,shifted,1,4,"13,10,3,10,8,13,5,10","13,10,3,8,10,13,5,10","13,10,3,10,9,13,5,10",false,
S1C0808,3,chromatic,"3,2,4,2,5,1,0,4",swapped,shifted,-1,3,"8,6,10,6,11,4,2,10","8,6,10,11,6,4,2,10","8,6,10,5,11,4,2,10",false,
S1C0808,3,chromatic,"4,3,2,3,4,0,1,2",swapped,shifted,-1,4,"10,7,3,7,10,0,1,3","10,7,3,10,7,0,1,3","10,7,3,7,9,0,1,3",false,
S1C0808,3,chromatic,"6,3,2,5,0,6,1,4",shifted,swapped,-1,3,"10,5,2,9,0,10,1,7","10,5,2,0,9,10,1,7","10,5,2,8,0,10,1,7",false,
S1C0808,3,diatonic,"5,3,1,4,2,0,4,0",swapped,shifted,1,4,"13,8,4,11,6,1,11,1","13,8,4,6,11,1,11,1","13,8,4,11,7,1,11,1",false,
S1C0808,3,chromatic,"3,2,1,2,0,3,5,4",swapped,shifted,-1,3,"9,7,1,7,0,9,12,10","9,7,1,0,7,9,12,10","9,7,1,6,0,9,12,10",false,
S1C0808,3,chromatic,"7,5,4,1,0,6,2,3",shifted,swapped,-1,4,"12,8,7,2,0,9,3,6","12,8,7,0,2,9,3,6","12,8,7,2,-1,9,3,6",false,
S1C0808,3,diatonic,"1,3,2,0,3,2,4,1",shifted,swapped,-1,3,"6,10,8,3,10,8,13,6","6,10,8,10,3,8,13,6","6,10,8,2,10,8,13,6",false,
S1C0808,3,diatonic,"5,3,1,2,4,1,0,1",swapped,shifted,1,4,"13,8,4,6,11,4,1,4","13,8,4,11,6,4,1,4","13,8,4,6,12,4,1,4",false,
S1C0808,3,diatonic,"0,1,2,3,1,2,0,4",shifted,swapped,-1,3,"3,5,8,10,5,8,3,13","3,5,8,5,10,8,3,13","3,5,8,9,5,8,3,13",false,
S1C0808,3,chromatic,"4,5,2,1,0,3,6,2",swapped,shifted,1,4,"8,10,5,4,1,7,11,5","8,10,5,1,4,7,11,5","8,10,5,4,2,7,11,5",false,
S1C0808,3,chromatic,"5,4,3,0,4,2,4,1",shifted,swapped,1,3,"10,9,7,2,9,6,9,5","10,9,7,9,2,6,9,5","10,9,7,3,9,6,9,5",false,
S1C0808,3,chromatic,"0,2,0,4,5,6,3,1",swapped,shifted,1,4,"2,6,2,8,9,12,7,4","2,6,2,9,8,12,7,4","2,6,2,8,10,12,7,4",false,
S1C0808,3,diatonic,"0,2,4,1,3,4,1,3",swapped,shifted,1,3,"1,6,11,3,8,11,3,8","1,6,11,8,3,11,3,8","1,6,11,4,8,11,3,8",false,
