Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1215,3,diatonic,"5,4,3,1,3,2,4,5,0,1,2,0",swapped,shifted,-1,6,"9,6,4,-1,4,2,6,9,-3,-1,2,-3","9,6,4,-1,4,6,2,9,-3,-1,2,-3","9,6,4,-1,4,2,5,9,-3,-1,2,-3",false,
S1C1215,3,diatonic,"5,4,3,4,3,0,4,3,2,3,5,1",swapped,shifted,1,6,"9,7,5,7,5,-3,7,5,2,5,9,0","9,7,5,7,5,7,-3,5,2,5,9,0","9,7,5,7,5,-3,8,5,2,5,9,0",false,
S1C1215,3,diatonic,"4,5,3,0,3,1,0,2,3,2,5,0",shifted,swapped,-1,6,"7,9,5,-3,5,0,-3,2,5,2,9,-3","7,9,5,-3,5,-3,0,2,5,2,9,-3","7,9,5,-3,5,0,-4,2,5,2,9,-3",false,
S1C1215,3,chromatic,"5,4,1,5,4,1,2,0,4,2,1,3",swapped,shifted,1,6,"15,14,10,15,14,10,11,4,14,11,10,13","15,14,10,15,14,11,10,4,14,11,10,13","15,14,10,15,14,10,12,4,14,11,10,13",false,
S1C1215,3,diatonic,"1,3,4,3,0,3,1,4,5,0,2,5",shifted,swapped,-1,5,"-1,4,6,4,-3,4,-1,6,9,-3,1,9","-1,4,6,4,-3,-1,4,6,9,-3,1,9","-1,4,6,4,-3,3,-1,6,9,-3,1,9",false,
S1C1215,3,chromatic,"3,0,4,1,0,6,2,7,8,4,5,2",shifted,swapped,-1,6,"9,3,10,5,3,12,7,13,14,10,11,7","9,3,10,5,3,7,12,13,14,10,11,7","9,3,10,5,3,12,6,13,14,10,11,7",false,
S1C1215,3,diatonic,"1,3,1,4,0,2,4,0,3,1,5,1",swapped,shifted,-1,5,"-1,4,-1,6,-3,2,6,-3,4,-1,9,-1","-1,4,-1,6,-3,6,2,-3,4,-1,9,-1","-1,4,-1,6,-3,1,6,-3,4,-1,9,-1",false,
S1C1215,3,diatonic,"5,4,5,4,2,0,1,2,1,2,5,3",shifted,swapped,1,6,"9,7,9,7,2,-3,-1,2,-1,2,9,4","9,7,9,7,2,-1,-3,2,-1,2,9,4","9,7,9,7,2,-3,0,2,-1,2,9,4",false,
S1C1215,3,chromatic,"7,4,5,2,3,5,0,1,6,2,3,8",shifted,swapped,1,5,"12,8,9,6,7,9,3,4,11,6,7,14","12,8,9,6,7,3,9,4,11,6,7,14","12,8,9,6,7,10,3,4,11,6,7,14",false,
S1C1215,3,chromatic,"4,1,5,2,6,2,3,1,0,4,3,6",shifted,swapped,-1,5,"12,7,13,10,15,10,11,7,4,12,11,15","12,7,13,10,15,11,10,7,4,12,11,15","12,7,13,10,15,9,11,7,4,12,11,15",false,
S1C1215,3,diatonic,"4,3,2,4,1,3,2,4,5,3,2,0",shifted,swapped,1,5,"7,4,2,7,0,4,2,7,9,4,2,-3","7,4,2,7,0,2,4,7,9,4,2,-3","7,4,2,7,0,5,2,7,9,4,2,-3",false,
S1C1215,3,diatonic,"0,1,0,2,4,3,1,0,3,1,3,4",swapped,shifted,1,6,"-3,-1,-3,1,6,4,-1,-3,4,-1,4,6","-3,-1,-3,1,6,-1,4,-3,4,-1,4,6","-3,-1,-3,1,6,4,0,-3,4,-1,4,6",false,
S1C1215,3,chromatic,"4,0,1,3,5,0,1,2,3,6,3,4",swapped,shifted,1,6,"8,3,4,7,9,3,4,6,7,13,7,8","8,3,4,7,9,4,3,6,7,13,7,8","8,3,4,7,9,3,5,6,7,13,7,8",false,
S1C1215,3,chromatic,"5,2,0,3,2,1,5,2,6,3,0,4",swapped,shifted,-1,6,"12,7,3,9,7,5,12,7,14,9,3,10","12,7,3,9,7,12,5,7,14,9,3,10","12,7,3,9,7,5,11,7,14,9,3,10",false,
S1C1215,3,diatonic,"5,3,4,2,5,4,2,1,5,2,0,2",swapped,shifted,1,5,"9,4,7,2,9,7,2,0,9,2,-3,2","9,4,7,2,9,2,7,0,9,2,-3,2","9,4,7,2,9,8,2,0,9,2,-3,2",false,
S1C1215,3,diatonic,"5,3,0,1,3,2,5,4,1,3,1,4",shifted,swapped,-1,5,"9,4,-3,-1,4,2,9,7,-1,4,-1,7","9,4,-3,-1,4,9,2,7,-1,4,-1,7","9,4,-3,-1,4,1,9,7,-1,4,-1,7",false,
S1C1215,3,chromatic,"6,4,3,1,2,0,1,6,0,7,1,5",shifted,swapped,-1,5,"13,9,7,4,5,3,4,13,3,15,4,10","13,9,7,4,5,4,3,13,3,15,4,10","13,9,7,4,5,2,4,13,3,15,4,10",false,
S1C1215,3,chromatic,"3,5,6,7,2,3,6,5,2,0,4,1",swapped,shifted,-1,5,"9,11,12,15,6,9,12,11,6,3,10,5","9,11,12,15,6,12,9,11,6,3,10,5","9,11,12,15,6,8,12,11,6,3,10,5",false,
S1C1215,3,chromatic,"7,4,6,4,7,6,1,2,3,7,5,0",shifted,swapped,1,5,"14,9,12,9,14,12,6,7,8,14,11,3","14,9,12,9,14,6,12,7,8,14,11,3","14,9,12,9,14,13,6,7,8,14,11,3",false,
S1C1215,3,chromatic,"2,6,4,1,5,7,2,1,8,0,4,3",swapped,shifted,1,6,"6,12,10,5,11,14,6,5,15,3,10,9","6,12,10,5,11,6,14,5,15,3,10,9","6,12,10,5,11,14,7,5,15,3,10,9",false,
