Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1603,6,chromatic,"8,7,5,6,5,3,8,5,4,8,1,7,2,8,0,2",swapped,shifted,-1,8,"15,14,11,12,11,7,15,11,9,15,5,14,6,15,4,6","15,14,11,12,11,7,15,9,11,15,5,14,6,15,4,6","15,14,11,12,11,7,15,11,8,15,5,14,6,15,4,6",false,
S1C1603,6,diatonic,"5,4,2,3,5,4,2,1,3,4,2,1,0,2,3,0",shifted,swapped,-1,7,"12,10,5,7,12,10,5,3,7,10,5,3,0,5,7,0","12,10,5,7,12,10,5,7,3,10,5,3,0,5,7,0","12,10,5,7,12,10,5,2,7,10,5,3,0,5,7,0",false,
S1C1603,6,chromatic,"0,2,3,9,7,3,2,4,8,5,8,1,6,7,1,4",shifted,swapped,1,7,"3,6,7,15,13,7,6,9,14,11,14,4,12,13,4,9","3,6,7,15,13,7,6,14,9,11,14,4,12,13,4,9","3,6,7,15,13,7,6,10,14,11,14,4,12,13,4,9",false,
S1C1603,6,chromatic,"0,1,6,0,5,1,3,4,1,2,5,6,8,7,2,5",shifted,swapped,-1,7,"4,5,12,4,11,5,7,10,5,6,11,12,14,13,6,11","4,5,12,4,11,5,7,5,10,6,11,12,14,13,6,11","4,5,12,4,11,5,7,9,5,6,11,12,14,13,6,11",false,
S1C1603,6,diatonic,"0,2,0,1,4,5,3,2,5,1,3,4,2,4,2,4",shifted,swapped,1,7,"0,5,0,3,10,12,8,5,12,3,8,10,5,10,5,10","0,5,0,3,10,12,8,12,5,3,8,10,5,10,5,10","0,5,0,3,10,12,8,6,12,3,8,10,5,10,5,10",false,
S1C1603,6,chromatic,"7,2,0,2,5,9,3,6,2,5,8,4,8,1,4,1",swapped,shifted,-1,8,"11,6,3,6,9,15,7,10,6,9,13,8,13,4,8,4","11,6,3,6,9,15,7,6,10,9,13,8,13,4,8,4","11,6,3,6,9,15,7,10,5,9,13,8,13,4,8,4",false,
S1C1603,6,chromatic,"8,5,6,1,4,3,2,10,8,9,8,0,5,4,6,7",swapped,shifted,1,7,"11,8,9,4,7,6,5,13,11,12,11,3,8,7,9,10","11,8,9,4,7,6,5,11,13,12,11,3,8,7,9,10","11,8,9,4,7,6,5,14,11,12,11,3,8,7,9,10",false,
S1C1603,6,chromatic,"4,7,3,1,6,5,2,6,1,0,6,5,7,0,1,7",shifted,swapped,1,8,"11,15,9,6,14,12,8,14,6,3,14,12,15,3,6,15","11,15,9,6,14,12,8,6,14,3,14,12,15,3,6,15","11,15,9,6,14,12,8,14,7,3,14,12,15,3,6,15",false,
S1C1603,6,chromatic,"3,2,8,4,7,5,6,8,3,9,1,9,7,6,0,2",shifted,swapped,-1,7,"8,7,14,9,12,10,11,14,8,15,6,15,12,11,3,7","8,7,14,9,12,10,11,8,14,15,6,15,12,11,3,7","8,7,14,9,12,10,11,13,8,15,6,15,12,11,3,7",false,
S1C1603,6,diatonic,"0,2,1,4,1,3,0,1,5,4,2,0,3,5,2,5",shifted,swapped,1,7,"0,4,2,9,2,7,0,2,12,9,4,0,7,12,4,12","0,4,2,9,2,7,0,12,2,9,4,0,7,12,4,12","0,4,2,9,2,7,0,3,12,9,4,0,7,12,4,12",false,
S1C1603,6,diatonic,"5,4,3,2,4,0,2,5,0,4,3,2,4,1,4,0",swapped,shifted,-1,8,"12,9,7,4,9,0,4,12,0,9,7,4,9,2,9,0","12,9,7,4,9,0,4,0,12,9,7,4,9,2,9,0","12,9,7,4,9,0,4,12,-1,9,7,4,9,2,9,0",false,
S1C1603,6,diatonic,"1,0,1,0,1,3,0,4,2,1,4,3,1,4,5,0",swapped,shifted,-1,7,"2,0,2,0,2,7,0,10,5,2,10,7,2,10,12,0","2,0,2,0,2,7,0,5,10,2,10,7,2,10,12,0","2,0,2,0,2,7,0,9,5,2,10,7,2,10,12,0",false,
S1C1603,6,diatonic,"4,2,5,3,0,1,4,3,2,1,0,1,3,4,2,4",shifted,swapped,-1,8,"9,5,12,7,0,2,9,7,5,2,0,2,7,9,5,9","9,5,12,7,0,2,9,5,7,2,0,2,7,9,5,9","9,5,12,7,0,2,9,7,4,2,0,2,7,9,5,9",false,
S1C1603,6,chromatic,"5,1,0,4,7,6,2,7,6,3,6,5,6,2,7,0",shifted,swapped,1,7,"9,5,3,8,11,10,6,11,10,7,10,9,10,6,11,3","9,5,3,8,11,10,6,10,11,7,10,9,10,6,11,3","9,5,3,8,11,10,6,12,10,7,10,9,10,6,11,3",false,
S1C1603,6,diatonic,"5,3,5,4,5,2,3,5,4,3,0,2,0,3,1,2",swapped,shifted,-1,8,"12,7,12,9,12,5,7,12,9,7,0,5,0,7,2,5","12,7,12,9,12,5,7,9,12,7,0,5,0,7,2,5","12,7,12,9,12,5,7,12,8,7,0,5,0,7,2,5",false,
S1C1603,6,chromatic,"4,7,2,0,2,0,5,6,1,3,2,7,1,2,1,5",swapped,shifted,1,8,"11,15,8,3,8,3,12,14,5,9,8,15,5,8,5,12","11,15,8,3,8,3,12,5,14,9,8,15,5,8,5,12","11,15,8,3,8,3,12,14,6,9,8,15,5,8,5,12",false,
S1C1603,6,chromatic,"2,4,3,0,4,7,3,1,5,3,2,4,7,3,6,5",swapped,shifted,-1,8,"5,10,9,3,10,15,9,4,12,9,5,10,15,9,14,12","5,10,9,3,10,15,9,12,4,9,5,10,15,9,14,12","5,10,9,3,10,15,9,4,11,9,5,10,15,9,14,12",false,
S1C1603,6,diatonic,"3,1,0,3,5,3,1,3,5,0,4,5,2,0,2,0",swapped,shifted,1,8,"8,3,0,8,12,8,3,8,12,0,10,12,5,0,5,0","8,3,0,8,12,8,3,12,8,0,10,12,5,0,5,0","8,3,0,8,12,8,3,8,13,0,10,12,5,0,5,0",false,
