Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1231,6,chromatic,"4,5,2,1,6,3,5,2,3,6,5,0",swapped,shifted,1,6,"6,7,1,0,9,5,7,1,5,9,7,-1","6,7,1,0,9,7,5,1,5,9,7,-1","6,7,1,0,9,5,8,1,5,9,7,-1",false,
S1C1231,6,chromatic,"8,2,1,5,6,8,2,3,2,4,7,0",swapped,shifted,-1,6,"8,2,0,5,6,8,2,3,2,4,7,-1","8,2,0,5,6,2,8,3,2,4,7,-1","8,2,0,5,6,8,1,3,2,4,7,-1",false,
S1C1231,6,diatonic,"3,2,3,1,0,4,2,1,2,0,4,2",swapped,shifted,1,5,"5,3,5,0,-2,8,3,0,3,-2,8,3","5,3,5,0,-2,3,8,0,3,-2,8,3","5,3,5,0,-2,9,3,0,3,-2,8,3",false,
S1C1231,6,diatonic,"4,3,1,0,1,3,4,2,0,4,3,0",swapped,shifted,-1,5,"10,7,3,0,3,7,10,5,0,10,7,0","10,7,3,0,3,10,7,5,0,10,7,0","10,7,3,0,3,6,10,5,0,10,7,0",false,
S1C1231,6,diatonic,"2,4,1,2,5,4,3,5,4,0,2,0",shifted,swapped,-1,6,"3,7,0,3,10,7,5,10,7,-2,3,-2","3,7,0,3,10,5,7,10,7,-2,3,-2","3,7,0,3,10,7,4,10,7,-2,3,-2",false,
S1C1231,6,chromatic,"0,3,0,3,6,4,2,1,7,5,4,6",swapped,shifted,1,5,"-1,4,-1,4,9,6,3,1,10,8,6,9","-1,4,-1,4,9,3,6,1,10,8,6,9","-1,4,-1,4,9,7,3,1,10,8,6,9",false,
S1C1231,6,chromatic,"1,3,0,2,3,4,6,0,1,7,5,3",swapped,shifted,-1,5,"0,4,-1,1,4,7,9,-1,0,10,8,4","0,4,-1,1,4,9,7,-1,0,10,8,4","0,4,-1,1,4,6,9,-1,0,10,8,4",false,
S1C1231,6,chromatic,"9,4,6,2,8,3,5,8,1,0,7,3",shifted,swapped,-1,5,"11,5,7,1,10,3,6,10,0,-1,9,3","11,5,7,1,10,6,3,10,0,-1,9,3","11,5,7,1,10,2,6,10,0,-1,9,3",false,
S1C1231,6,diatonic,"0,1,4,3,4,2,3,1,4,3,1,3",swapped,shifted,-1,5,"-2,1,8,6,8,3,6,1,8,6,1,6","-2,1,8,6,8,6,3,1,8,6,1,6","-2,1,8,6,8,2,6,1,8,6,1,6",false,
S1C1231,6,chromatic,"3,1,0,3,7,6,4,0,2,1,5,0",swapped,shifted,1,6,"2,0,-1,2,11,9,4,-1,1,0,8,-1","2,0,-1,2,11,4,9,-1,1,0,8,-1","2,0,-1,2,11,9,5,-1,1,0,8,-1",false,
S1C1231,6,diatonic,"2,4,2,0,1,0,3,4,1,2,1,4",shifted,swapped,-1,5,"3,8,3,-2,1,-2,6,8,1,3,1,8","3,8,3,-2,1,6,-2,8,1,3,1,8","3,8,3,-2,1,-3,6,8,1,3,1,8",false,
S1C1231,6,diatonic,"5,3,1,0,1,4,2,0,5,2,4,3",shifted,swapped,1,6,"10,5,0,-2,0,8,3,-2,10,3,8,5","10,5,0,-2,0,3,8,-2,10,3,8,5","10,5,0,-2,0,8,4,-2,10,3,8,5",false,
S1C1231,6,diatonic,"4,2,1,4,1,2,5,1,3,0,1,0",swapped,shifted,1,5,"8,3,1,8,1,3,10,1,5,-2,1,-2","8,3,1,8,1,10,3,1,5,-2,1,-2","8,3,1,8,1,4,10,1,5,-2,1,-2",false,
S1C1231,6,diatonic,"1,2,3,1,0,4,2,0,4,5,3,4",shifted,swapped,1,6,"1,3,5,1,-2,8,3,-2,8,10,5,8","1,3,5,1,-2,3,8,-2,8,10,5,8","1,3,5,1,-2,8,4,-2,8,10,5,8",false,
S1C1231,6,chromatic,"1,3,0,5,1,7,4,6,1,0,8,2",shifted,swapped,1,5,"1,4,0,6,1,9,5,8,1,0,11,2","1,4,0,6,1,5,9,8,1,0,11,2","1,4,0,6,1,10,5,8,1,0,11,2",false,
S1C1231,6,diatonic,"0,1,3,1,0,2,4,0,5,1,2,4",swapped,shifted,-1,6,"-2,0,5,0,-2,2,7,-2,10,0,2,7","-2,0,5,0,-2,7,2,-2,10,0,2,7","-2,0,5,0,-2,2,6,-2,10,0,2,7",false,
S1C1231,6,diatonic,"4,3,1,3,4,1,2,0,1,2,4,1",shifted,swapped,1,6,"10,7,2,7,10,2,5,0,2,5,10,2","10,7,2,7,10,5,2,0,2,5,10,2","10,7,2,7,10,2,6,0,2,5,10,2",false,
S1C1231,6,chromatic,"5,2,1,6,3,5,7,3,4,6,0,2",shifted,swapped,1,5,"8,3,2,10,4,8,11,4,7,10,0,3","8,3,2,10,4,11,8,4,7,10,0,3","8,3,2,10,4,9,11,4,7,10,0,3",false,
S1C1231,6,chromatic,"4,0,2,4,5,6,2,1,3,1,5,0",shifted,swapped,-1,6,"7,1,4,7,8,10,4,2,5,2,8,1","7,1,4,7,8,4,10,2,5,2,8,1","7,1,4,7,8,10,3,2,5,2,8,1",false,
S1C1231,6,chromatic,"9,7,8,6,2,8,4,5,8,1,0,3",shifted,swapped,-1,6,"11,9,10,7,1,10,5,6,10,0,-1,3","11,9,10,7,1,5,10,6,10,0,-1,3","11,9,10,7,1,10,4,6,10,0,-1,3",false,
