Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0811,4,diatonic,"3,1,0,1,2,4,5,3",swapped,shifted,1,3,"7,2,-1,2,4,9,11,7","7,2,-1,4,2,9,11,7","7,2,-1,3,4,9,11,7",false,
S1C0811,4,chromatic,"7,5,0,4,6,2,1,3",swapped,shifted,1,4,"14,11,5,10,12,7,6,8","14,11,5,12,10,7,6,8","14,11,5,10,13,7,6,8",false,
S1C0811,4,chromatic,"2,1,5,0,7,6,3,4",shifted,swapped,-1,3,"7,6,12,5,14,13,8,10","7,6,12,14,5,13,8,10","7,6,12,4,14,13,8,10",false,
S1C0811,4,diatonic,"0,1,0,2,3,0,4,3",swapped,shifted,-1,4,"-1,1,-1,4,6,-1,9,6","-1,1,-1,6,4,-1,9,6","-1,1,-1,4,5,-1,9,6",false,
S1C0811,4,diatonic,"0,1,4,1,0,2,3,5",swapped,shifted,-1,3,"-1,1,8,1,-1,4,6,11","-1,1,8,-1,1,4,6,11","-1,1,8,0,-1,4,6,11",false,
S1C0811,4,diatonic,"2,3,0,1,4,2,0,1",shifted,swapped,-1,3,"6,9,2,4,11,6,2,4","6,9,2,11,4,6,2,4","6,9,2,3,11,6,2,4",false,
S1C0811,4,chromatic,"2,1,4,1,0,3,4,5",shifted,swapped,-1,3,"10,7,13,7,4,11,13,14","10,7,13,4,7,11,13,14","10,7,13,6,4,11,13,14",false,
S1C0811,4,chromatic,"1,2,4,6,5,3,6,0",shifted,swapped,-1,3,"3,5,9,13,10,8,13,2","3,5,9,10,13,8,13,2","3,5,9,12,10,8,13,2",false,
S1C0811,4,diatonic,"1,3,2,1,3,0,4,5",swapped,shifted,1,4,"1,6,4,1,6,-1,8,11","1,6,4,6,1,-1,8,11","1,6,4,1,7,-1,8,11",false,
S1C0811,4,chromatic,"0,3,2,3,0,1,3,4",swapped,shifted,1,3,"2,7,5,7,2,3,7,9","2,7,5,2,7,3,7,9","2,7,5,8,2,3,7,9",false,
S1C0811,4,chromatic,"1,2,3,0,6,4,5,1",shifted,swapped,-1,4,"4,5,8,3,12,9,10,4","4,5,8,12,3,9,10,4","4,5,8,3,11,9,10,4",false,
S1C0811,4,chromatic,"5,6,3,1,4,0,2,1",swapped,shifted,1,3,"11,13,8,4,10,2,6,4","11,13,8,10,4,2,6,4","11,13,8,5,10,2,6,4",false,
S1C0811,4,diatonic,"3,4,3,1,2,0,2,4",shifted,swapped,-1,3,"9,11,9,4,6,1,6,11","9,11,9,6,4,1,6,11","9,11,9,3,6,1,6,11",false,
S1C0811,4,diatonic,"2,0,2,1,0,3,4,1",shifted,swapped,1,4,"4,-1,4,2,-1,7,9,2","4,-1,4,-1,2,7,9,2","4,-1,4,2,0,7,9,2",false,
S1C0811,4,diatonic,"4,2,0,1,3,5,3,0",shifted,swapped,1,4,"8,3,-1,1,6,11,6,-1","8,3,-1,6,1,11,6,-1","8,3,-1,1,7,11,6,-1",false,
S1C0811,4,diatonic,"3,5,3,1,0,4,1,2",swapped,shifted,1,4,"6,11,6,1,-1,8,1,3","6,11,6,-1,1,8,1,3","6,11,6,1,0,8,1,3",false,
S1C0811,4,chromatic,"1,2,4,5,3,0,1,5",shifted,swapped,1,4,"3,4,11,14,8,2,3,14","3,4,11,8,14,2,3,14","3,4,11,14,9,2,3,14",false,
S1C0811,4,chromatic,"4,3,1,0,2,5,0,3",swapped,shifted,1,4,"12,11,4,2,6,13,2,11","12,11,4,6,2,13,2,11","12,11,4,2,7,13,2,11",false,
S1C0811,4,chromatic,"3,1,0,4,7,5,2,6",swapped,shifted,-1,4,"5,3,2,7,11,8,4,9","5,3,2,11,7,8,4,9","5,3,2,7,10,8,4,9",false,
S1C0811,4,diatonic,"4,3,0,3,1,2,4,1",shifted,swapped,-1,3,"11,9,2,9,4,6,11,4","11,9,2,4,9,6,11,4","11,9,2,8,4,6,11,4",false,
