Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1602,5,chromatic,"3,0,5,1,8,2,7,8,1,0,2,9,6,9,2,4",shifted,swapped,-1,7,"7,4,10,5,14,6,12,14,5,4,6,15,11,15,6,8","7,4,10,5,14,6,12,5,14,4,6,15,11,15,6,8","7,4,10,5,14,6,12,13,5,4,6,15,11,15,6,8",false,
S1C1602,5,diatonic,"2,3,5,2,5,2,5,1,4,3,1,0,4,1,5,4",swapped,shifted,-1,7,"6,8,13,6,13,6,13,4,11,8,4,1,11,4,13,11","6,8,13,6,13,6,13,11,4,8,4,1,11,4,13,11","6,8,13,6,13,6,13,3,11,8,4,1,11,4,13,11",false,
S1C1602,5,chromatic,"0,3,6,1,2,0,3,7,5,3,6,4,5,7,4,6",shifted,swapped,1,8,"3,9,13,5,7,3,9,15,11,9,13,10,11,15,10,13","3,9,13,5,7,3,9,11,15,9,13,10,11,15,10,13","3,9,13,5,7,3,9,15,12,9,13,10,11,15,10,13",false,
S1C1602,5,diatonic,"3,1,3,2,3,4,2,0,4,2,3,1,0,3,0,4",shifted,swapped,1,7,"10,5,10,8,10,13,8,3,13,8,10,5,3,10,3,13","10,5,10,8,10,13,8,13,3,8,10,5,3,10,3,13","10,5,10,8,10,13,8,4,13,8,10,5,3,10,3,13",false,
S1C1602,5,chromatic,"1,2,1,0,5,8,3,6,5,4,5,0,7,6,1,3",swapped,shifted,-1,7,"5,6,5,4,9,15,7,11,9,8,9,4,12,11,5,7","5,6,5,4,9,15,7,9,11,8,9,4,12,11,5,7","5,6,5,4,9,15,7,10,9,8,9,4,12,11,5,7",false,
S1C1602,5,diatonic,"5,4,5,4,1,5,3,0,2,5,1,2,0,1,5,2",shifted,swapped,-1,7,"13,11,13,11,4,13,9,1,6,13,4,6,1,4,13,6","13,11,13,11,4,13,9,6,1,13,4,6,1,4,13,6","13,11,13,11,4,13,9,0,6,13,4,6,1,4,13,6",false,
S1C1602,5,chromatic,"1,2,6,7,3,7,6,1,4,5,4,0,5,2,7,5",swapped,shifted,-1,8,"4,7,12,14,8,14,12,4,10,11,10,3,11,7,14,11","4,7,12,14,8,14,12,10,4,11,10,3,11,7,14,11","4,7,12,14,8,14,12,4,9,11,10,3,11,7,14,11",false,
S1C1602,5,chromatic,"5,2,3,2,8,4,10,4,1,5,1,9,0,7,6,2",shifted,swapped,1,7,"9,5,6,5,13,7,15,7,4,9,4,14,3,12,10,5","9,5,6,5,13,7,15,4,7,9,4,14,3,12,10,5","9,5,6,5,13,7,15,8,4,9,4,14,3,12,10,5",false,
S1C1602,5,diatonic,"1,3,1,3,4,5,4,5,3,1,3,2,4,1,3,0",swapped,shifted,1,8,"4,8,4,8,11,13,11,13,8,4,8,6,11,4,8,1","4,8,4,8,11,13,11,8,13,4,8,6,11,4,8,1","4,8,4,8,11,13,11,13,9,4,8,6,11,4,8,1",false,
S1C1602,5,diatonic,"2,4,5,2,4,1,4,5,0,4,1,4,2,4,2,3",swapped,shifted,-1,8,"6,10,13,6,10,3,10,13,1,10,3,10,6,10,6,8","6,10,13,6,10,3,10,1,13,10,3,10,6,10,6,8","6,10,13,6,10,3,10,13,0,10,3,10,6,10,6,8",false,
S1C1602,5,diatonic,"3,1,3,5,2,1,5,3,1,0,3,2,1,0,4,0",shifted,swapped,1,7,"8,3,8,13,5,3,13,8,3,1,8,5,3,1,10,1","8,3,8,13,5,3,13,3,8,1,8,5,3,1,10,1","8,3,8,13,5,3,13,9,3,1,8,5,3,1,10,1",false,
S1C1602,5,chromatic,"1,4,2,3,7,4,0,7,1,6,8,5,0,9,8,3",shifted,swapped,-1,8,"6,9,7,8,13,9,3,13,6,12,14,10,3,15,14,8","6,9,7,8,13,9,3,6,13,12,14,10,3,15,14,8","6,9,7,8,13,9,3,13,5,12,14,10,3,15,14,8",false,
S1C1602,5,diatonic,"4,2,3,0,2,0,1,3,5,0,5,1,5,3,0,4",shifted,swapped,1,7,"11,6,9,1,6,1,4,9,13,1,13,4,13,9,1,11","11,6,9,1,6,1,4,13,9,1,13,4,13,9,1,11","11,6,9,1,6,1,4,10,13,1,13,4,13,9,1,11",false,
S1C1602,5,chromatic,"4,0,1,3,6,0,5,2,7,0,7,4,7,5,4,7",swapped,shifted,1,7,"9,4,5,8,12,4,11,6,14,4,14,9,14,11,9,14","9,4,5,8,12,4,11,14,6,4,14,9,14,11,9,14","9,4,5,8,12,4,11,7,14,4,14,9,14,11,9,14",false,
S1C1602,5,chromatic,"6,9,4,8,5,7,5,3,9,10,0,1,2,5,7,5",shifted,swapped,1,8,"10,13,7,12,8,11,8,6,13,15,3,4,5,8,11,8","10,13,7,12,8,11,8,13,6,15,3,4,5,8,11,8","10,13,7,12,8,11,8,6,14,15,3,4,5,8,11,8",false,
S1C1602,5,diatonic,"5,3,2,1,3,1,4,0,5,1,5,0,2,3,1,3",swapped,shifted,-1,8,"13,8,6,3,8,3,10,1,13,3,13,1,6,8,3,8","13,8,6,3,8,3,10,13,1,3,13,1,6,8,3,8","13,8,6,3,8,3,10,1,12,3,13,1,6,8,3,8",false,
S1C1602,5,chromatic,"8,7,5,6,4,0,7,2,6,4,1,5,6,5,3,6",swapped,shifted,1,7,"15,13,10,12,9,3,13,5,12,9,4,10,12,10,7,12","15,13,10,12,9,3,13,12,5,9,4,10,12,10,7,12","15,13,10,12,9,3,13,6,12,9,4,10,12,10,7,12",false,
S1C1602,5,diatonic,"0,1,0,3,1,2,5,4,3,1,0,4,5,4,5,2",swapped,shifted,1,8,"1,3,1,8,3,6,13,11,8,3,1,11,13,11,13,6","1,3,1,8,3,6,13,8,11,3,1,11,13,11,13,6","1,3,1,8,3,6,13,11,9,3,1,11,13,11,13,6",false,
S1C1602,5,chromatic,"1,0,3,2,3,1,2,3,6,4,3,4,6,5,1,3",swapped,shifted,-1,8,"5,3,8,6,8,5,6,8,12,9,8,9,12,10,5,8","5,3,8,6,8,5,6,12,8,9,8,9,12,10,5,8","5,3,8,6,8,5,6,8,11,9,8,9,12,10,5,8",false,
S1C1602,5,diatonic,"4,5,3,0,2,4,5,3,0,2,5,3,4,1,4,0",shifted,swapped,-1,8,"11,13,8,1,6,11,13,8,1,6,13,8,11,3,11,1","11,13,8,1,6,11,13,1,8,6,13,8,11,3,11,1","11,13,8,1,6,11,13,8,0,6,13,8,11,3,11,1",false,
