Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0831,2,chromatic,"4,1,0,3,5,2,3,0",swapped,shifted,1,3,"11,6,4,9,13,8,9,4","11,6,4,13,9,8,9,4","11,6,4,10,13,8,9,4",false,
S1C0831,2,chromatic,"5,7,4,0,2,6,1,3",shifted,swapped,1,4,"11,14,10,3,7,13,4,9","11,14,10,7,3,13,4,9","11,14,10,3,8,13,4,9",false,
S1C0831,2,chromatic,"1,0,3,4,5,1,5,2",shifted,swapped,1,4,"5,3,8,10,13,5,13,7","5,3,8,13,10,5,13,7","5,3,8,10,14,5,13,7",false,
S1C0831,2,chromatic,"1,4,3,4,2,3,0,4",swapped,shifted,-1,4,"5,11,10,11,8,10,3,11","5,11,10,8,11,10,3,11","5,11,10,11,7,10,3,11",false,
S1C0831,2,chromatic,"2,4,3,1,0,2,0,1",shifted,swapped,1,3,"8,13,9,4,3,8,3,4","8,13,9,3,4,8,3,4","8,13,9,5,3,8,3,4",false,
S1C0831,2,diatonic,"1,0,2,1,4,3,4,1",swapped,shifted,1,3,"6,4,9,6,13,11,13,6","6,4,9,13,6,11,13,6","6,4,9,7,13,11,13,6",false,
S1C0831,2,chromatic,"4,7,2,3,1,0,5,6",swapped,shifted,-1,3,"11,15,8,10,7,4,12,13","11,15,8,7,10,4,12,13","11,15,8,9,7,4,12,13",false,
S1C0831,2,diatonic,"2,3,5,3,4,1,0,3",shifted,swapped,-1,4,"6,8,13,8,11,3,1,8","6,8,13,11,8,3,1,8","6,8,13,8,10,3,1,8",false,
S1C0831,2,chromatic,"1,5,6,0,4,2,4,3",shifted,swapped,-1,4,"8,13,14,6,12,9,12,10","8,13,14,12,6,9,12,10","8,13,14,6,11,9,12,10",false,
S1C0831,2,chromatic,"2,4,0,1,6,7,3,5",shifted,swapped,-1,4,"6,9,3,4,13,15,8,10","6,9,3,13,4,15,8,10","6,9,3,4,12,15,8,10",false,
S1C0831,2,chromatic,"0,1,2,5,4,0,4,3",swapped,shifted,1,3,"3,5,6,12,11,3,11,10","3,5,6,11,12,3,11,10","3,5,6,13,11,3,11,10",false,
S1C0831,2,diatonic,"2,0,3,0,4,3,1,0",swapped,shifted,1,4,"5,1,8,1,10,8,3,1","5,1,8,10,1,8,3,1","5,1,8,1,11,8,3,1",false,
S1C0831,2,diatonic,"3,4,2,0,4,5,3,1",shifted,swapped,-1,4,"8,10,5,1,10,13,8,3","8,10,5,10,1,13,8,3","8,10,5,1,9,13,8,3",false,
S1C0831,2,diatonic,"2,1,4,1,0,4,3,2",swapped,shifted,1,3,"8,6,13,6,4,13,11,8","8,6,13,4,6,13,11,8","8,6,13,7,4,13,11,8",false,
S1C0831,2,diatonic,"2,4,1,0,3,5,4,1",shifted,swapped,1,3,"6,10,3,1,8,13,10,3","6,10,3,8,1,13,10,3","6,10,3,2,8,13,10,3",false,
S1C0831,2,diatonic,"2,0,2,1,4,3,0,2",shifted,swapped,-1,3,"6,1,6,4,11,9,1,6","6,1,6,11,4,9,1,6","6,1,6,3,11,9,1,6",false,
S1C0831,2,chromatic,"5,3,2,1,4,0,5,3",swapped,shifted,-1,3,"15,13,10,7,14,4,15,13","15,13,10,14,7,4,15,13","15,13,10,6,14,4,15,13",false,
S1C0831,2,diatonic,"5,3,1,3,0,4,0,2",shifted,swapped,-1,4,"13,8,3,8,1,10,1,6","13,8,3,1,8,10,1,6","13,8,3,8,0,10,1,6",false,
S1C0831,2,diatonic,"4,2,4,3,2,0,4,1",swapped,shifted,1,3,"13,8,13,11,8,3,13,6","13,8,13,8,11,3,13,6","13,8,13,12,8,3,13,6",false,
S1C0831,2,diatonic,"4,2,3,1,2,0,1,4",swapped,shifted,-1,4,"11,6,8,4,6,1,4,11","11,6,8,6,4,1,4,11","11,6,8,4,5,1,4,11",false,
