Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0831,1,chromatic,"4,7,6,2,3,5,1,0",swapped,shifted,1,3,"7,11,10,4,6,9,2,0","7,11,10,6,4,9,2,0","7,11,10,5,6,9,2,0",false,
S1C0831,1,diatonic,"4,2,3,1,0,3,2,4",shifted,swapped,-1,4,"10,5,8,3,1,8,5,10","10,5,8,1,3,8,5,10","10,5,8,3,0,8,5,10",false,
S1C0831,1,chromatic,"3,1,0,3,4,5,0,2",swapped,shifted,-1,4,"4,2,1,4,8,10,1,3","4,2,1,8,4,10,1,3","4,2,1,4,7,10,1,3",false,
S1C0831,1,diatonic,"1,0,1,2,0,3,4,2",shifted,swapped,-1,4,"3,1,3,5,1,8,10,5","3,1,3,1,5,8,10,5","3,1,3,5,0,8,10,5",false,
S1C0831,1,chromatic,"6,5,4,3,1,0,2,5",shifted,swapped,-1,3,"12,9,8,4,1,0,2,9","12,9,8,1,4,0,2,9","12,9,8,3,1,0,2,9",false,
S1C0831,1,diatonic,"1,0,1,3,4,5,2,5",swapped,shifted,1,3,"4,1,4,9,11,13,6,13","4,1,4,11,9,13,6,13","4,1,4,10,11,13,6,13",false,
S1C0831,1,diatonic,"5,4,3,0,2,1,5,4",swapped,shifted,-1,4,"13,11,8,1,6,3,13,11","13,11,8,6,1,3,13,11","13,11,8,1,5,3,13,11",false,
S1C0831,1,diatonic,"0,2,4,2,1,0,3,0",shifted,swapped,-1,3,"1,6,11,6,4,1,9,1","1,6,11,4,6,1,9,1","1,6,11,5,4,1,9,1",false,
S1C0831,1,chromatic,"3,1,0,1,4,2,5,1",shifted,swapped,-1,4,"8,6,2,6,10,7,11,6","8,6,2,10,6,7,11,6","8,6,2,6,9,7,11,6",false,
S1C0831,1,diatonic,"5,4,5,2,1,3,1,0",swapped,shifted,1,4,"13,11,13,6,3,8,3,1","13,11,13,3,6,8,3,1","13,11,13,6,4,8,3,1",false,
S1C0831,1,chromatic,"1,4,5,4,0,2,5,3",swapped,shifted,1,3,"3,9,12,9,0,4,12,6","3,9,12,0,9,4,12,6","3,9,12,10,0,4,12,6",false,
S1C0831,1,chromatic,"4,5,3,2,5,0,4,1",shifted,swapped,1,4,"8,10,5,4,10,1,8,2","8,10,5,10,4,1,8,2","8,10,5,4,11,1,8,2",false,
S1C0831,1,diatonic,"3,4,2,0,1,2,3,1",shifted,swapped,1,3,"10,13,8,3,6,8,10,6","10,13,8,6,3,8,10,6","10,13,8,4,6,8,10,6",false,
S1C0831,1,chromatic,"1,0,1,4,2,3,5,4",shifted,swapped,-1,3,"1,0,1,9,2,7,10,9","1,0,1,2,9,7,10,9","1,0,1,8,2,7,10,9",false,
S1C0831,1,chromatic,"2,3,4,6,1,0,6,5",shifted,swapped,-1,4,"6,8,9,11,3,0,11,10","6,8,9,3,11,0,11,10","6,8,9,11,2,0,11,10",false,
S1C0831,1,chromatic,"3,1,4,3,0,2,3,0",swapped,shifted,1,4,"11,6,12,11,3,7,11,3","11,6,12,3,11,7,11,3","11,6,12,11,4,7,11,3",false,
S1C0831,1,chromatic,"5,2,1,3,0,6,7,4",swapped,shifted,1,3,"8,4,3,5,1,10,12,7","8,4,3,1,5,10,12,7","8,4,3,6,1,10,12,7",false,
S1C0831,1,diatonic,"2,0,1,2,4,5,3,2",swapped,shifted,1,4,"6,1,3,6,10,13,8,6","6,1,3,10,6,13,8,6","6,1,3,6,11,13,8,6",false,
S1C0831,1,diatonic,"3,4,2,3,0,1,0,2",shifted,swapped,-1,3,"11,13,8,11,4,6,4,8","11,13,8,4,11,6,4,8","11,13,8,10,4,6,4,8",false,
S1C0831,1,diatonic,"1,2,0,3,5,1,2,4",swapped,shifted,1,3,"4,6,1,8,13,4,6,11","4,6,1,13,8,4,6,11","4,6,1,9,13,4,6,11",false,
