Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0820,1,chromatic,"0,2,1,3,6,5,3,4",swapped,shifted,1,3,"2,5,4,10,14,13,10,12","2,5,4,14,10,13,10,12","2,5,4,11,14,13,10,12",false,
S1C0820,1,chromatic,"0,1,3,0,2,1,2,4",shifted,swapped,-1,4,"4,6,12,4,9,6,9,13","4,6,12,9,4,6,9,13","4,6,12,4,8,6,9,13",false,
S1C0820,1,chromatic,"0,3,4,2,3,6,1,5",swapped,shifted,-1,4,"2,8,9,4,8,13,3,11","2,8,9,8,4,13,3,11","2,8,9,4,7,13,3,11",false,
S1C0820,1,chromatic,"2,3,4,0,2,1,5,1",shifted,swapped,-1,4,"6,7,8,2,6,4,14,4","6,7,8,6,2,4,14,4","6,7,8,2,5,4,14,4",false,
S1C0820,1,diatonic,"3,2,1,3,4,2,0,3",shifted,swapped,-1,3,"8,5,3,8,10,5,1,8","8,5,3,10,8,5,1,8","8,5,3,7,10,5,1,8",false,
S1C0820,1,diatonic,"3,2,5,3,1,0,4,0",shifted,swapped,1,3,"8,6,13,8,3,1,11,1","8,6,13,3,8,1,11,1","8,6,13,9,3,1,11,1",false,
S1C0820,1,diatonic,"4,3,1,2,4,1,2,0",swapped,shifted,1,4,"13,10,6,8,13,6,8,3","13,10,6,13,8,6,8,3","13,10,6,8,14,6,8,3",false,
S1C0820,1,diatonic,"2,1,0,3,1,4,2,4",swapped,shifted,-1,3,"8,6,3,11,6,13,8,13","8,6,3,6,11,13,8,13","8,6,3,10,6,13,8,13",false,
S1C0820,1,chromatic,"4,2,1,3,5,0,1,2",swapped,shifted,1,3,"11,6,5,8,13,4,5,6","11,6,5,13,8,4,5,6","11,6,5,9,13,4,5,6",false,
S1C0820,1,chromatic,"3,2,4,3,0,2,0,1",shifted,swapped,-1,3,"13,8,14,13,4,8,4,5","13,8,14,4,13,8,4,5","13,8,14,12,4,8,4,5",false,
S1C0820,1,chromatic,"2,1,4,1,0,3,5,6",shifted,swapped,1,3,"7,5,9,5,2,8,10,13","7,5,9,2,5,8,10,13","7,5,9,6,2,8,10,13",false,
S1C0820,1,chromatic,"0,1,4,6,7,2,5,3",swapped,shifted,-1,4,"2,3,7,12,14,5,10,6","2,3,7,14,12,5,10,6","2,3,7,12,13,5,10,6",false,
S1C0820,1,diatonic,"2,4,3,0,2,1,2,4",shifted,swapped,-1,4,"9,13,11,4,9,6,9,13","9,13,11,9,4,6,9,13","9,13,11,4,8,6,9,13",false,
S1C0820,1,diatonic,"3,1,2,1,0,3,5,4",shifted,swapped,1,4,"8,3,6,3,1,8,13,10","8,3,6,1,3,8,13,10","8,3,6,3,2,8,13,10",false,
S1C0820,1,diatonic,"2,0,3,0,1,4,0,4",swapped,shifted,1,3,"6,1,8,1,4,11,1,11","6,1,8,4,1,11,1,11","6,1,8,2,4,11,1,11",false,
S1C0820,1,chromatic,"1,2,1,5,3,0,1,4",shifted,swapped,1,4,"6,8,6,14,9,5,6,12","6,8,6,9,14,5,6,12","6,8,6,14,10,5,6,12",false,
S1C0820,1,diatonic,"1,3,1,2,4,0,3,1",swapped,shifted,1,3,"4,8,4,6,11,1,8,4","4,8,4,11,6,1,8,4","4,8,4,7,11,1,8,4",false,
S1C0820,1,diatonic,"5,4,2,1,3,0,1,3",shifted,swapped,-1,4,"13,11,6,4,9,1,4,9","13,11,6,9,4,1,4,9","13,11,6,4,8,1,4,9",false,
S1C0820,1,diatonic,"2,3,4,5,2,1,2,0",swapped,shifted,-1,4,"5,8,10,13,5,3,5,1","5,8,10,5,13,3,5,1","5,8,10,13,4,3,5,1",false,
S1C0820,1,chromatic,"1,3,0,1,2,5,3,4",swapped,shifted,1,3,"3,9,2,3,8,13,9,11","3,9,2,8,3,13,9,11","3,9,2,4,8,13,9,11",false,
