Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0812,2,chromatic,"1,0,1,0,2,3,4,2",shifted,swapped,-1,4,"1,0,1,0,4,5,8,4","1,0,1,4,0,5,8,4","1,0,1,0,3,5,8,4",false,
S1C0812,2,diatonic,"0,2,1,0,3,4,3,0",shifted,swapped,-1,3,"2,7,4,2,9,12,9,2","2,7,4,9,2,12,9,2","2,7,4,1,9,12,9,2",false,
S1C0812,2,chromatic,"5,3,4,2,6,4,0,1",swapped,shifted,-1,3,"11,7,10,3,12,10,0,1","11,7,10,12,3,10,0,1","11,7,10,2,12,10,0,1",false,
S1C0812,2,diatonic,"0,1,0,2,3,5,4,5",shifted,swapped,-1,3,"0,3,0,5,8,12,10,12","0,3,0,8,5,12,10,12","0,3,0,4,8,12,10,12",false,
S1C0812,2,diatonic,"3,2,0,1,4,3,0,1",swapped,shifted,1,3,"7,5,0,3,10,7,0,3","7,5,0,10,3,7,0,3","7,5,0,4,10,7,0,3",false,
S1C0812,2,chromatic,"6,4,5,3,1,0,2,0",swapped,shifted,1,3,"11,8,10,3,1,0,2,0","11,8,10,1,3,0,2,0","11,8,10,4,1,0,2,0",false,
S1C0812,2,chromatic,"4,2,0,3,1,5,2,3",swapped,shifted,1,3,"7,2,0,4,1,9,2,4","7,2,0,1,4,9,2,4","7,2,0,5,1,9,2,4",false,
S1C0812,2,chromatic,"0,3,5,0,4,2,1,2",shifted,swapped,1,4,"2,7,10,2,8,6,3,6","2,7,10,8,2,6,3,6","2,7,10,2,9,6,3,6",false,
S1C0812,2,chromatic,"1,4,3,5,7,2,6,0",shifted,swapped,-1,4,"3,6,5,9,12,4,10,1","3,6,5,12,9,4,10,1","3,6,5,9,11,4,10,1",false,
S1C0812,2,chromatic,"1,3,0,4,2,1,0,4",shifted,swapped,-1,3,"3,6,1,8,5,3,1,8","3,6,1,5,8,3,1,8","3,6,1,7,5,3,1,8",false,
S1C0812,2,chromatic,"2,4,2,5,3,0,1,4",swapped,shifted,-1,3,"3,9,3,11,5,0,2,9","3,9,3,5,11,0,2,9","3,9,3,10,5,0,2,9",false,
S1C0812,2,diatonic,"2,0,1,4,2,1,3,0",shifted,swapped,-1,3,"7,2,5,12,7,5,10,2","7,2,5,7,12,5,10,2","7,2,5,11,7,5,10,2",false,
S1C0812,2,chromatic,"2,1,3,2,0,1,0,1",swapped,shifted,1,4,"8,7,9,8,5,7,5,7","8,7,9,5,8,7,5,7","8,7,9,8,6,7,5,7",false,
S1C0812,2,chromatic,"3,2,5,1,4,5,0,1",shifted,swapped,1,4,"5,3,10,2,7,10,1,2","5,3,10,7,2,10,1,2","5,3,10,2,8,10,1,2",false,
S1C0812,2,diatonic,"1,2,1,4,2,0,3,4",swapped,shifted,1,4,"2,5,2,10,5,0,7,10","2,5,2,5,10,0,7,10","2,5,2,10,6,0,7,10",false,
S1C0812,2,diatonic,"1,2,4,2,3,4,0,3",swapped,shifted,-1,4,"5,8,12,8,10,12,3,10","5,8,12,10,8,12,3,10","5,8,12,8,9,12,3,10",false,
S1C0812,2,diatonic,"3,1,0,2,5,4,0,1",swapped,shifted,1,4,"7,2,0,5,12,9,0,2","7,2,0,12,5,9,0,2","7,2,0,5,13,9,0,2",false,
S1C0812,2,diatonic,"0,2,5,4,1,2,3,1",shifted,swapped,-1,3,"0,5,12,9,2,5,7,2","0,5,12,2,9,5,7,2","0,5,12,8,2,5,7,2",false,
S1C0812,2,diatonic,"0,2,1,0,3,1,4,2",shifted,swapped,1,4,"0,4,2,0,7,2,9,4","0,4,2,7,0,2,9,4","0,4,2,0,8,2,9,4",false,
S1C0812,2,diatonic,"5,3,2,4,1,0,4,3",swapped,shifted,1,4,"12,7,5,10,3,0,10,7","12,7,5,3,10,0,10,7","12,7,5,10,4,0,10,7",false,
