Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1217,1,chromatic,"3,6,2,7,3,6,5,0,7,1,2,4",shifted,swapped,-1,5,"7,11,6,13,7,11,9,4,13,5,6,8","7,11,6,13,7,9,11,4,13,5,6,8","7,11,6,13,7,10,9,4,13,5,6,8",false,
S1C1217,1,diatonic,"1,0,3,0,1,0,2,1,3,2,5,4",swapped,shifted,1,5,"1,-2,5,-2,1,-2,3,1,5,3,10,8","1,-2,5,-2,1,3,-2,1,5,3,10,8","1,-2,5,-2,1,-1,3,1,5,3,10,8",false,
S1C1217,1,chromatic,"2,1,3,2,1,7,5,2,6,4,0,8",shifted,swapped,1,6,"5,3,6,5,3,12,8,5,10,7,2,13","5,3,6,5,3,8,12,5,10,7,2,13","5,3,6,5,3,12,9,5,10,7,2,13",false,
S1C1217,1,diatonic,"5,3,1,3,5,2,3,4,3,2,3,0",shifted,swapped,-1,5,"10,5,0,5,10,3,5,8,5,3,5,-2","10,5,0,5,10,5,3,8,5,3,5,-2","10,5,0,5,10,2,5,8,5,3,5,-2",false,
S1C1217,1,diatonic,"4,3,2,4,3,0,4,3,1,2,5,3",shifted,swapped,1,6,"7,5,3,7,5,-2,7,5,0,3,10,5","7,5,3,7,5,7,-2,5,0,3,10,5","7,5,3,7,5,-2,8,5,0,3,10,5",false,
S1C1217,1,chromatic,"4,6,5,1,2,0,1,4,3,4,0,1",shifted,swapped,1,6,"11,13,12,6,9,5,6,11,10,11,5,6","11,13,12,6,9,6,5,11,10,11,5,6","11,13,12,6,9,5,7,11,10,11,5,6",false,
S1C1217,1,chromatic,"2,7,2,0,4,7,1,3,1,3,6,5",swapped,shifted,-1,5,"7,13,7,3,9,13,6,8,6,8,11,10","7,13,7,3,9,6,13,8,6,8,11,10","7,13,7,3,9,12,6,8,6,8,11,10",false,
S1C1217,1,diatonic,"1,2,0,3,4,0,2,5,0,4,1,4",swapped,shifted,-1,5,"0,3,-2,5,7,-2,3,10,-2,7,0,7","0,3,-2,5,7,3,-2,10,-2,7,0,7","0,3,-2,5,7,-3,3,10,-2,7,0,7",false,
S1C1217,1,chromatic,"2,4,0,3,5,1,6,5,3,1,6,4",swapped,shifted,1,6,"5,8,2,6,11,3,12,11,6,3,12,8","5,8,2,6,11,12,3,11,6,3,12,8","5,8,2,6,11,3,13,11,6,3,12,8",false,
S1C1217,1,chromatic,"6,8,9,2,7,3,4,1,5,7,0,4",shifted,swapped,1,6,"10,12,13,5,11,6,7,4,9,11,3,7","10,12,13,5,11,7,6,4,9,11,3,7","10,12,13,5,11,6,8,4,9,11,3,7",false,
S1C1217,1,diatonic,"1,0,2,0,2,5,4,0,3,5,0,5",shifted,swapped,1,6,"1,-2,3,-2,3,10,8,-2,6,10,-2,10","1,-2,3,-2,3,8,10,-2,6,10,-2,10","1,-2,3,-2,3,10,9,-2,6,10,-2,10",false,
S1C1217,1,chromatic,"4,5,0,3,4,7,2,6,5,2,1,4",swapped,shifted,1,5,"7,8,2,6,7,10,5,9,8,5,4,7","7,8,2,6,7,5,10,9,8,5,4,7","7,8,2,6,7,11,5,9,8,5,4,7",false,
S1C1217,1,chromatic,"4,2,0,3,1,6,2,5,2,3,1,2",shifted,swapped,-1,6,"10,5,2,9,3,13,5,11,5,9,3,5","10,5,2,9,3,5,13,11,5,9,3,5","10,5,2,9,3,13,4,11,5,9,3,5",false,
S1C1217,1,diatonic,"0,2,3,1,2,3,4,5,0,3,2,5",swapped,shifted,1,5,"-2,2,5,0,2,5,7,10,-2,5,2,10","-2,2,5,0,2,7,5,10,-2,5,2,10","-2,2,5,0,2,6,7,10,-2,5,2,10",false,
S1C1217,1,diatonic,"4,2,4,3,4,2,0,3,2,1,5,1",swapped,shifted,-1,5,"8,3,8,5,8,3,-2,5,3,0,10,0","8,3,8,5,8,-2,3,5,3,0,10,0","8,3,8,5,8,2,-2,5,3,0,10,0",false,
S1C1217,1,chromatic,"4,5,6,2,6,2,1,0,3,4,1,0",swapped,shifted,-1,5,"10,13,14,7,14,7,3,2,8,10,3,2","10,13,14,7,14,3,7,2,8,10,3,2","10,13,14,7,14,6,3,2,8,10,3,2",false,
S1C1217,1,diatonic,"1,0,1,3,4,3,5,4,2,0,1,3",shifted,swapped,1,6,"1,-2,1,6,8,6,10,8,3,-2,1,6","1,-2,1,6,8,10,6,8,3,-2,1,6","1,-2,1,6,8,6,11,8,3,-2,1,6",false,
S1C1217,1,diatonic,"3,2,0,3,4,5,1,0,1,0,1,3",shifted,swapped,-1,6,"5,3,-2,5,8,10,1,-2,1,-2,1,5","5,3,-2,5,8,1,10,-2,1,-2,1,5","5,3,-2,5,8,10,0,-2,1,-2,1,5",false,
S1C1217,1,diatonic,"4,2,4,3,1,4,3,1,2,0,2,3",swapped,shifted,-1,6,"10,5,10,7,2,10,7,2,5,0,5,7","10,5,10,7,2,7,10,2,5,0,5,7","10,5,10,7,2,10,6,2,5,0,5,7",false,
S1C1217,1,chromatic,"0,1,4,6,1,2,7,0,3,0,8,5",swapped,shifted,-1,5,"2,3,9,12,3,6,13,2,8,2,14,11","2,3,9,12,3,13,6,2,8,2,14,11","2,3,9,12,3,5,13,2,8,2,14,11",false,
