Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1611,1,chromatic,"5,6,9,6,0,3,5,9,4,8,2,7,8,3,8,1",swapped,shifted,1,8,"7,8,11,8,-1,4,7,11,5,10,2,9,10,4,10,0","7,8,11,8,-1,4,7,5,11,10,2,9,10,4,10,0","7,8,11,8,-1,4,7,11,6,10,2,9,10,4,10,0",false,
S1C1611,1,diatonic,"4,3,0,1,2,5,2,1,5,2,3,5,4,0,3,1",swapped,shifted,1,8,"12,9,2,4,7,14,7,4,14,7,9,14,12,2,9,4","12,9,2,4,7,14,7,14,4,7,9,14,12,2,9,4","12,9,2,4,7,14,7,4,15,7,9,14,12,2,9,4",false,
S1C1611,1,diatonic,"2,1,0,3,1,3,1,4,2,1,0,1,3,1,0,5",shifted,swapped,-1,7,"6,4,2,9,4,9,4,11,6,4,2,4,9,4,2,14","6,4,2,9,4,9,4,6,11,4,2,4,9,4,2,14","6,4,2,9,4,9,4,10,6,4,2,4,9,4,2,14",false,
S1C1611,1,chromatic,"8,7,6,5,7,1,8,4,3,5,0,4,6,0,2,6",shifted,swapped,1,7,"11,7,6,5,7,0,11,3,2,5,-1,3,6,-1,1,6","11,7,6,5,7,0,11,2,3,5,-1,3,6,-1,1,6","11,7,6,5,7,0,11,4,2,5,-1,3,6,-1,1,6",false,
S1C1611,1,diatonic,"5,3,1,0,2,4,5,2,1,3,0,5,2,4,1,0",swapped,shifted,1,8,"14,9,4,2,7,12,14,7,4,9,2,14,7,12,4,2","14,9,4,2,7,12,14,4,7,9,2,14,7,12,4,2","14,9,4,2,7,12,14,7,5,9,2,14,7,12,4,2",false,
S1C1611,1,diatonic,"4,2,0,3,4,0,2,1,3,2,1,0,2,4,5,1",shifted,swapped,-1,7,"12,7,2,9,12,2,7,5,9,7,5,2,7,12,14,5","12,7,2,9,12,2,7,9,5,7,5,2,7,12,14,5","12,7,2,9,12,2,7,4,9,7,5,2,7,12,14,5",false,
S1C1611,1,chromatic,"0,2,0,4,2,7,5,9,8,1,9,3,6,7,0,2",shifted,swapped,-1,8,"0,2,0,4,2,8,5,11,10,1,11,3,7,8,0,2","0,2,0,4,2,8,5,10,11,1,11,3,7,8,0,2","0,2,0,4,2,8,5,11,9,1,11,3,7,8,0,2",false,
S1C1611,1,chromatic,"0,3,8,10,2,5,4,6,2,1,2,9,8,7,0,4",swapped,shifted,-1,8,"-1,3,9,11,2,6,4,7,2,0,2,10,9,8,-1,4","-1,3,9,11,2,6,4,2,7,0,2,10,9,8,-1,4","-1,3,9,11,2,6,4,7,1,0,2,10,9,8,-1,4",false,
S1C1611,1,diatonic,"2,1,4,1,0,2,5,1,3,4,1,3,0,1,3,1",shifted,swapped,1,7,"7,5,12,5,2,7,14,5,9,12,5,9,2,5,9,5","7,5,12,5,2,7,14,9,5,12,5,9,2,5,9,5","7,5,12,5,2,7,14,6,9,12,5,9,2,5,9,5",false,
S1C1611,1,chromatic,"3,4,8,6,8,3,0,2,7,4,5,7,5,1,3,5",swapped,shifted,1,7,"4,5,11,9,11,4,-1,1,10,5,6,10,6,0,4,6","4,5,11,9,11,4,-1,10,1,5,6,10,6,0,4,6","4,5,11,9,11,4,-1,2,10,5,6,10,6,0,4,6",false,
S1C1611,1,diatonic,"1,0,2,0,3,1,4,3,1,0,4,1,0,5,2,3",shifted,swapped,-1,8,"5,2,7,2,10,5,12,10,5,2,12,5,2,14,7,10","5,2,7,2,10,5,12,5,10,2,12,5,2,14,7,10","5,2,7,2,10,5,12,10,4,2,12,5,2,14,7,10",false,
S1C1611,1,diatonic,"5,3,1,3,2,0,1,0,5,2,0,3,4,1,2,1",swapped,shifted,-1,8,"14,9,4,9,6,2,4,2,14,6,2,9,11,4,6,4","14,9,4,9,6,2,4,14,2,6,2,9,11,4,6,4","14,9,4,9,6,2,4,2,13,6,2,9,11,4,6,4",false,
S1C1611,1,chromatic,"0,3,6,1,4,8,2,5,4,2,4,6,9,5,8,7",swapped,shifted,-1,7,"-1,2,7,0,3,9,1,6,3,1,3,7,10,6,9,8","-1,2,7,0,3,9,1,3,6,1,3,7,10,6,9,8","-1,2,7,0,3,9,1,5,3,1,3,7,10,6,9,8",false,
S1C1611,1,chromatic,"5,4,2,6,10,6,9,3,8,1,2,7,8,5,0,8",swapped,shifted,-1,8,"4,3,1,5,11,5,10,2,8,0,1,6,8,4,-1,8","4,3,1,5,11,5,10,8,2,0,1,6,8,4,-1,8","4,3,1,5,11,5,10,2,7,0,1,6,8,4,-1,8",false,
S1C1611,1,diatonic,"2,4,3,2,3,2,3,0,2,1,2,0,5,2,5,1",swapped,shifted,1,7,"7,11,9,7,9,7,9,2,7,4,7,2,14,7,14,4","7,11,9,7,9,7,9,7,2,4,7,2,14,7,14,4","7,11,9,7,9,7,9,3,7,4,7,2,14,7,14,4",false,
S1C1611,1,chromatic,"7,5,2,1,7,8,6,3,9,5,9,0,3,4,6,5",shifted,swapped,1,7,"7,5,1,0,7,8,6,2,9,5,9,-1,2,4,6,5","7,5,1,0,7,8,6,9,2,5,9,-1,2,4,6,5","7,5,1,0,7,8,6,3,9,5,9,-1,2,4,6,5",false,
S1C1611,1,diatonic,"1,3,1,3,4,0,4,1,5,2,5,1,3,2,3,1",swapped,shifted,1,7,"5,10,5,10,12,2,12,5,14,7,14,5,10,7,10,5","5,10,5,10,12,2,12,14,5,7,14,5,10,7,10,5","5,10,5,10,12,2,12,6,14,7,14,5,10,7,10,5",false,
S1C1611,1,chromatic,"1,2,0,1,6,4,3,9,5,10,3,7,4,2,6,8",shifted,swapped,-1,7,"0,1,-1,0,5,3,2,9,4,11,2,6,3,1,5,7","0,1,-1,0,5,3,2,4,9,11,2,6,3,1,5,7","0,1,-1,0,5,3,2,8,4,11,2,6,3,1,5,7",false,
S1C1611,1,diatonic,"2,4,5,4,0,3,2,0,5,1,3,5,2,1,3,5",shifted,swapped,-1,8,"7,11,14,11,2,9,7,2,14,4,9,14,7,4,9,14","7,11,14,11,2,9,7,14,2,4,9,14,7,4,9,14","7,11,14,11,2,9,7,2,13,4,9,14,7,4,9,14",false,
S1C1611,1,chromatic,"1,6,4,8,2,4,3,7,9,4,0,7,5,8,9,8",shifted,swapped,1,8,"0,5,3,8,1,3,2,7,9,3,-1,7,4,8,9,8","0,5,3,8,1,3,2,9,7,3,-1,7,4,8,9,8","0,5,3,8,1,3,2,7,10,3,-1,7,4,8,9,8",false,
