Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0829,3,chromatic,"4,2,1,2,0,3,6,5",swapped,shifted,1,4,"8,5,3,5,1,6,11,10","8,5,3,1,5,6,11,10","8,5,3,5,2,6,11,10",false,
S1C0829,3,diatonic,"5,3,1,3,2,0,4,3",swapped,shifted,1,4,"11,7,2,7,4,-1,9,7","11,7,2,4,7,-1,9,7","11,7,2,7,5,-1,9,7",false,
S1C0829,3,chromatic,"0,1,2,0,5,3,4,6",shifted,swapped,-1,4,"2,3,4,2,10,6,7,12","2,3,4,10,2,6,7,12","2,3,4,2,9,6,7,12",false,
S1C0829,3,diatonic,"2,1,0,3,5,1,4,1",shifted,swapped,1,4,"4,1,-1,6,11,1,8,1","4,1,-1,11,6,1,8,1","4,1,-1,6,12,1,8,1",false,
S1C0829,3,chromatic,"1,2,0,3,5,1,0,4",shifted,swapped,1,3,"4,5,0,7,11,4,0,9","4,5,0,11,7,4,0,9","4,5,0,8,11,4,0,9",false,
S1C0829,3,diatonic,"0,2,3,5,4,1,0,2",shifted,swapped,1,4,"-1,4,6,11,9,1,-1,4","-1,4,6,9,11,1,-1,4","-1,4,6,11,10,1,-1,4",false,
S1C0829,3,diatonic,"0,2,4,2,3,4,1,5",swapped,shifted,-1,4,"-1,4,8,4,6,8,1,11","-1,4,8,6,4,8,1,11","-1,4,8,4,5,8,1,11",false,
S1C0829,3,chromatic,"2,3,4,1,5,4,0,4",swapped,shifted,1,3,"8,9,10,5,11,10,0,10","8,9,10,11,5,10,0,10","8,9,10,6,11,10,0,10",false,
S1C0829,3,chromatic,"0,3,2,0,3,4,5,1",swapped,shifted,1,3,"2,7,6,2,7,8,11,5","2,7,6,7,2,8,11,5","2,7,6,3,7,8,11,5",false,
S1C0829,3,diatonic,"3,1,2,0,4,2,0,2",shifted,swapped,-1,3,"9,4,6,2,11,6,2,6","9,4,6,11,2,6,2,6","9,4,6,1,11,6,2,6",false,
S1C0829,3,diatonic,"1,0,3,2,0,1,3,4",shifted,swapped,-1,3,"1,-1,6,3,-1,1,6,8","1,-1,6,-1,3,1,6,8","1,-1,6,2,-1,1,6,8",false,
S1C0829,3,chromatic,"4,5,3,4,2,0,1,3",swapped,shifted,-1,3,"11,12,6,11,5,0,4,6","11,12,6,5,11,0,4,6","11,12,6,10,5,0,4,6",false,
S1C0829,3,diatonic,"3,2,1,2,4,0,3,1",swapped,shifted,1,3,"6,4,2,4,9,-1,6,2","6,4,2,9,4,-1,6,2","6,4,2,5,9,-1,6,2",false,
S1C0829,3,diatonic,"3,5,2,0,1,5,4,3",swapped,shifted,1,4,"6,11,4,-1,1,11,9,6","6,11,4,1,-1,11,9,6","6,11,4,-1,2,11,9,6",false,
S1C0829,3,chromatic,"2,0,2,3,1,0,2,4",shifted,swapped,-1,4,"6,2,6,8,5,2,6,9","6,2,6,5,8,2,6,9","6,2,6,8,4,2,6,9",false,
S1C0829,3,diatonic,"4,3,5,4,0,1,2,3",shifted,swapped,-1,3,"8,6,11,8,-1,1,3,6","8,6,11,-1,8,1,3,6","8,6,11,7,-1,1,3,6",false,
S1C0829,3,chromatic,"2,3,2,0,1,3,2,3",shifted,swapped,-1,4,"8,10,8,0,6,10,8,10","8,10,8,6,0,10,8,10","8,10,8,0,5,10,8,10",false,
S1C0829,3,chromatic,"1,2,3,5,4,2,0,5",shifted,swapped,-1,4,"3,5,6,11,8,5,0,11","3,5,6,8,11,5,0,11","3,5,6,11,7,5,0,11",false,
S1C0829,3,diatonic,"4,2,0,1,4,3,1,2",swapped,shifted,-1,3,"11,7,2,4,11,9,4,7","11,7,2,11,4,9,4,7","11,7,2,3,11,9,4,7",false,
S1C0829,3,chromatic,"6,3,4,5,2,6,1,0",swapped,shifted,1,3,"12,7,9,10,3,12,1,0","12,7,9,3,10,12,1,0","12,7,9,11,3,12,1,0",false,
