Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1617,6,chromatic,"0,3,4,8,7,2,6,8,5,1,0,8,1,5,0,8",swapped,shifted,-1,8,"2,6,7,14,13,5,12,14,9,4,2,14,4,9,2,14","2,6,7,14,13,5,12,9,14,4,2,14,4,9,2,14","2,6,7,14,13,5,12,14,8,4,2,14,4,9,2,14",false,
S1C1617,6,diatonic,"5,4,2,4,2,5,4,5,0,2,3,5,2,0,3,1",shifted,swapped,-1,7,"12,10,5,10,5,12,10,12,0,5,7,12,5,0,7,2","12,10,5,10,5,12,10,0,12,5,7,12,5,0,7,2","12,10,5,10,5,12,10,11,0,5,7,12,5,0,7,2",false,
S1C1617,6,chromatic,"6,5,3,1,7,2,8,4,0,8,7,2,6,0,8,0",swapped,shifted,1,7,"12,11,7,5,13,6,14,8,3,14,13,6,12,3,14,3","12,11,7,5,13,6,14,3,8,14,13,6,12,3,14,3","12,11,7,5,13,6,14,9,3,14,13,6,12,3,14,3",false,
S1C1617,6,diatonic,"0,2,5,3,4,0,1,3,5,4,1,5,3,5,0,4",shifted,swapped,1,8,"0,5,12,8,10,0,3,8,12,10,3,12,8,12,0,10","0,5,12,8,10,0,3,12,8,10,3,12,8,12,0,10","0,5,12,8,10,0,3,8,13,10,3,12,8,12,0,10",false,
S1C1617,6,chromatic,"1,5,3,1,2,1,5,2,6,0,5,4,2,4,0,7",swapped,shifted,1,8,"3,9,7,3,4,3,9,4,11,2,9,8,4,8,2,13","3,9,7,3,4,3,9,11,4,2,9,8,4,8,2,13","3,9,7,3,4,3,9,4,12,2,9,8,4,8,2,13",false,
S1C1617,6,diatonic,"3,2,0,1,0,4,5,1,4,2,5,4,0,1,0,5",swapped,shifted,-1,7,"7,5,0,3,0,10,12,3,10,5,12,10,0,3,0,12","7,5,0,3,0,10,12,10,3,5,12,10,0,3,0,12","7,5,0,3,0,10,12,2,10,5,12,10,0,3,0,12",false,
S1C1617,6,diatonic,"3,5,3,4,5,2,1,5,2,4,5,2,3,0,1,3",shifted,swapped,1,7,"7,12,7,9,12,5,2,12,5,9,12,5,7,0,2,7","7,12,7,9,12,5,2,5,12,9,12,5,7,0,2,7","7,12,7,9,12,5,2,13,5,9,12,5,7,0,2,7",false,
S1C1617,6,chromatic,"0,4,1,2,7,3,5,0,1,6,4,5,1,8,4,7",shifted,swapped,1,8,"3,8,4,6,11,7,9,3,4,10,8,9,4,13,8,11","3,8,4,6,11,7,9,4,3,10,8,9,4,13,8,11","3,8,4,6,11,7,9,3,5,10,8,9,4,13,8,11",false,
S1C1617,6,chromatic,"7,3,1,3,4,8,6,2,0,5,4,3,1,5,0,6",shifted,swapped,-1,7,"12,6,3,6,7,14,11,5,2,8,7,6,3,8,2,11","12,6,3,6,7,14,11,2,5,8,7,6,3,8,2,11","12,6,3,6,7,14,11,4,2,8,7,6,3,8,2,11",false,
S1C1617,6,chromatic,"7,3,5,4,0,6,0,7,4,5,7,6,1,2,1,0",swapped,shifted,1,8,"14,8,11,9,2,12,2,14,9,11,14,12,6,7,6,2","14,8,11,9,2,12,2,9,14,11,14,12,6,7,6,2","14,8,11,9,2,12,2,14,10,11,14,12,6,7,6,2",false,
S1C1617,6,chromatic,"8,5,1,4,0,2,4,3,0,8,0,1,6,8,7,3",shifted,swapped,-1,8,"14,10,4,7,2,5,7,6,2,14,2,4,11,14,12,6","14,10,4,7,2,5,7,2,6,14,2,4,11,14,12,6","14,10,4,7,2,5,7,6,1,14,2,4,11,14,12,6",false,
S1C1617,6,chromatic,"6,4,5,8,9,6,3,7,8,2,0,8,1,7,3,5",shifted,swapped,-1,7,"10,8,9,13,14,10,6,12,13,5,2,13,4,12,6,9","10,8,9,13,14,10,6,13,12,5,2,13,4,12,6,9","10,8,9,13,14,10,6,11,13,5,2,13,4,12,6,9",false,
S1C1617,6,chromatic,"5,6,5,3,6,5,4,1,7,4,0,2,7,6,0,4",swapped,shifted,-1,7,"11,13,11,9,13,11,10,7,14,10,2,8,14,13,2,10","11,13,11,9,13,11,10,14,7,10,2,8,14,13,2,10","11,13,11,9,13,11,10,6,14,10,2,8,14,13,2,10",false,
S1C1617,6,diatonic,"1,3,1,2,3,1,0,1,5,4,0,2,1,3,4,2",swapped,shifted,1,8,"2,7,2,5,7,2,0,2,12,10,0,5,2,7,10,5","2,7,2,5,7,2,0,12,2,10,0,5,2,7,10,5","2,7,2,5,7,2,0,2,13,10,0,5,2,7,10,5",false,
S1C1617,6,diatonic,"3,4,2,0,3,0,3,2,0,3,0,3,4,0,1,2",shifted,swapped,1,7,"9,12,7,2,9,2,9,7,2,9,2,9,12,2,4,7","9,12,7,2,9,2,9,2,7,9,2,9,12,2,4,7","9,12,7,2,9,2,9,8,2,9,2,9,12,2,4,7",false,
S1C1617,6,diatonic,"1,3,4,5,4,5,1,3,2,1,2,4,2,3,4,0",swapped,shifted,-1,8,"2,7,9,12,9,12,2,7,4,2,4,9,4,7,9,0","2,7,9,12,9,12,2,4,7,2,4,9,4,7,9,0","2,7,9,12,9,12,2,7,3,2,4,9,4,7,9,0",false,
S1C1617,6,chromatic,"7,8,6,8,3,6,1,2,5,4,7,8,2,3,0,8",shifted,swapped,1,7,"13,14,12,14,8,12,5,6,11,9,13,14,6,8,2,14","13,14,12,14,8,12,5,11,6,9,13,14,6,8,2,14","13,14,12,14,8,12,5,7,11,9,13,14,6,8,2,14",false,
S1C1617,6,diatonic,"4,2,0,3,1,2,5,3,0,1,2,1,0,1,4,3",swapped,shifted,-1,8,"10,5,0,7,3,5,12,7,0,3,5,3,0,3,10,7","10,5,0,7,3,5,12,0,7,3,5,3,0,3,10,7","10,5,0,7,3,5,12,7,-1,3,5,3,0,3,10,7",false,
S1C1617,6,diatonic,"4,5,3,4,0,3,4,0,5,4,5,1,0,2,4,5",swapped,shifted,-1,8,"9,12,7,9,0,7,9,0,12,9,12,2,0,5,9,12","9,12,7,9,0,7,9,12,0,9,12,2,0,5,9,12","9,12,7,9,0,7,9,0,11,9,12,2,0,5,9,12",false,
S1C1617,6,diatonic,"1,2,4,1,3,4,0,5,1,0,3,5,2,3,1,4",shifted,swapped,1,7,"3,5,10,3,8,10,0,12,3,0,8,12,5,8,3,10","3,5,10,3,8,10,0,3,12,0,8,12,5,8,3,10","3,5,10,3,8,10,0,13,3,0,8,12,5,8,3,10",false,
