Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1229,4,diatonic,"3,4,1,0,4,3,1,4,3,2,5,4",shifted,swapped,1,6,"9,11,4,2,11,9,4,11,9,7,14,11","9,11,4,2,11,4,9,11,9,7,14,11","9,11,4,2,11,9,5,11,9,7,14,11",false,
S1C1229,4,chromatic,"1,4,0,2,3,5,4,6,2,4,2,6",shifted,swapped,-1,6,"3,8,1,4,5,11,8,13,4,8,4,13","3,8,1,4,5,8,11,13,4,8,4,13","3,8,1,4,5,11,7,13,4,8,4,13",false,
S1C1229,4,diatonic,"1,0,2,4,2,0,1,2,1,3,2,0",swapped,shifted,-1,5,"5,2,7,12,7,2,5,7,5,10,7,2","5,2,7,12,7,5,2,7,5,10,7,2","5,2,7,12,7,1,5,7,5,10,7,2",false,
S1C1229,4,chromatic,"6,8,7,3,1,5,0,4,1,6,2,1",shifted,swapped,1,5,"11,13,12,5,2,9,1,7,2,11,4,2","11,13,12,5,2,1,9,7,2,11,4,2","11,13,12,5,2,10,1,7,2,11,4,2",false,
S1C1229,4,chromatic,"5,6,1,8,2,0,4,7,0,3,0,3",shifted,swapped,-1,5,"10,11,6,13,7,4,9,12,4,8,4,8","10,11,6,13,7,9,4,12,4,8,4,8","10,11,6,13,7,3,9,12,4,8,4,8",false,
S1C1229,4,chromatic,"7,4,3,6,1,4,6,2,7,0,6,5",swapped,shifted,1,6,"10,5,4,7,2,5,7,3,10,1,7,6","10,5,4,7,2,7,5,3,10,1,7,6","10,5,4,7,2,5,8,3,10,1,7,6",false,
S1C1229,4,diatonic,"1,3,5,3,1,2,5,4,1,0,1,3",shifted,swapped,1,6,"5,9,14,9,5,7,14,12,5,2,5,9","5,9,14,9,5,14,7,12,5,2,5,9","5,9,14,9,5,7,15,12,5,2,5,9",false,
S1C1229,4,diatonic,"3,4,2,1,3,4,2,3,1,4,0,3",shifted,swapped,1,6,"11,14,9,6,11,14,9,11,6,14,4,11","11,14,9,6,11,9,14,11,6,14,4,11","11,14,9,6,11,14,10,11,6,14,4,11",false,
S1C1229,4,chromatic,"3,5,2,6,2,1,5,2,3,6,0,4",shifted,swapped,1,5,"7,10,6,13,6,4,10,6,7,13,1,8","7,10,6,13,6,10,4,6,7,13,1,8","7,10,6,13,6,5,10,6,7,13,1,8",false,
S1C1229,4,chromatic,"2,1,0,4,6,4,2,3,4,1,3,5",swapped,shifted,1,6,"3,2,1,7,10,7,3,5,7,2,5,9","3,2,1,7,10,3,7,5,7,2,5,9","3,2,1,7,10,7,4,5,7,2,5,9",false,
S1C1229,4,diatonic,"5,3,4,3,4,2,0,1,2,5,3,5",swapped,shifted,-1,5,"14,9,11,9,11,6,2,4,6,14,9,14","14,9,11,9,11,2,6,4,6,14,9,14","14,9,11,9,11,5,2,4,6,14,9,14",false,
S1C1229,4,diatonic,"2,0,1,2,1,0,4,1,3,0,1,3",shifted,swapped,-1,5,"10,5,7,10,7,5,14,7,12,5,7,12","10,5,7,10,7,14,5,7,12,5,7,12","10,5,7,10,7,4,14,7,12,5,7,12",false,
S1C1229,4,diatonic,"3,1,4,1,4,2,1,4,0,5,1,0",swapped,shifted,1,5,"9,5,12,5,12,7,5,12,2,14,5,2","9,5,12,5,12,5,7,12,2,14,5,2","9,5,12,5,12,8,5,12,2,14,5,2",false,
S1C1229,4,chromatic,"5,2,1,4,8,6,4,0,6,7,1,3",swapped,shifted,-1,6,"8,4,3,7,13,9,7,1,9,10,3,5","8,4,3,7,13,7,9,1,9,10,3,5","8,4,3,7,13,9,6,1,9,10,3,5",false,
S1C1229,4,diatonic,"4,3,4,5,2,5,4,0,1,4,1,4",shifted,swapped,1,6,"11,9,11,14,7,14,11,2,4,11,4,11","11,9,11,14,7,11,14,2,4,11,4,11","11,9,11,14,7,14,12,2,4,11,4,11",false,
S1C1229,4,chromatic,"4,7,8,5,9,5,3,6,1,0,1,2",shifted,swapped,1,5,"6,11,12,8,13,8,5,10,2,1,2,3","6,11,12,8,13,5,8,10,2,1,2,3","6,11,12,8,13,9,5,10,2,1,2,3",false,
S1C1229,4,chromatic,"0,1,3,4,1,0,6,2,7,1,7,5",swapped,shifted,-1,6,"2,5,8,9,5,2,12,7,13,5,13,10","2,5,8,9,5,12,2,7,13,5,13,10","2,5,8,9,5,2,11,7,13,5,13,10",false,
S1C1229,4,chromatic,"5,6,7,1,3,0,7,4,6,2,8,7",swapped,shifted,-1,5,"9,10,11,4,6,1,11,7,10,5,13,11","9,10,11,4,6,11,1,7,10,5,13,11","9,10,11,4,6,0,11,7,10,5,13,11",false,
S1C1229,4,diatonic,"3,5,2,1,3,5,4,0,5,0,2,5",swapped,shifted,-1,6,"9,14,7,4,9,14,12,2,14,2,7,14","9,14,7,4,9,12,14,2,14,2,7,14","9,14,7,4,9,14,11,2,14,2,7,14",false,
S1C1229,4,diatonic,"5,4,5,2,4,5,1,2,5,3,0,2",swapped,shifted,-1,5,"14,12,14,7,12,14,4,7,14,9,2,7","14,12,14,7,12,4,14,7,14,9,2,7","14,12,14,7,12,13,4,7,14,9,2,7",false,
