Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1229,6,diatonic,"1,0,3,5,4,2,5,1,4,3,0,5",shifted,swapped,-1,6,"6,3,10,15,13,8,15,6,13,10,3,15","6,3,10,15,13,15,8,6,13,10,3,15","6,3,10,15,13,8,14,6,13,10,3,15",false,
S1C1229,6,diatonic,"0,2,4,3,4,1,3,5,2,5,1,4",shifted,swapped,1,5,"3,8,13,10,13,6,10,15,8,15,6,13","3,8,13,10,13,10,6,15,8,15,6,13","3,8,13,10,13,7,10,15,8,15,6,13",false,
S1C1229,6,chromatic,"2,0,6,7,5,2,8,4,7,3,1,9",swapped,shifted,1,5,"5,3,10,11,9,5,13,8,11,7,4,14","5,3,10,11,9,13,5,8,11,7,4,14","5,3,10,11,9,6,13,8,11,7,4,14",false,
S1C1229,6,chromatic,"7,8,6,9,3,1,2,5,4,0,4,6",shifted,swapped,-1,6,"13,14,12,15,9,6,8,11,10,5,10,12","13,14,12,15,9,8,6,11,10,5,10,12","13,14,12,15,9,6,7,11,10,5,10,12",false,
S1C1229,6,diatonic,"0,2,1,2,0,4,3,0,5,1,4,3",shifted,swapped,-1,6,"3,8,5,8,3,12,10,3,15,5,12,10","3,8,5,8,3,10,12,3,15,5,12,10","3,8,5,8,3,12,9,3,15,5,12,10",false,
S1C1229,6,diatonic,"4,3,5,2,5,4,2,1,4,0,4,1",shifted,swapped,1,5,"13,11,15,8,15,13,8,6,13,3,13,6","13,11,15,8,15,8,13,6,13,3,13,6","13,11,15,8,15,14,8,6,13,3,13,6",false,
S1C1229,6,diatonic,"3,2,0,1,4,0,1,2,3,1,0,2",swapped,shifted,-1,6,"10,7,3,5,12,3,5,7,10,5,3,7","10,7,3,5,12,5,3,7,10,5,3,7","10,7,3,5,12,3,4,7,10,5,3,7",false,
S1C1229,6,chromatic,"4,3,0,2,0,2,3,1,0,5,0,1",swapped,shifted,1,6,"12,10,5,9,5,9,10,8,5,14,5,8","12,10,5,9,5,10,9,8,5,14,5,8","12,10,5,9,5,9,11,8,5,14,5,8",false,
S1C1229,6,chromatic,"0,4,2,7,1,7,3,4,5,6,3,8",swapped,shifted,1,5,"3,7,5,12,4,12,6,7,8,9,6,15","3,7,5,12,4,6,12,7,8,9,6,15","3,7,5,12,4,13,6,7,8,9,6,15",false,
S1C1229,6,diatonic,"4,2,0,2,5,2,3,4,1,4,2,1",shifted,swapped,1,5,"13,8,3,8,15,8,10,13,5,13,8,5","13,8,3,8,15,10,8,13,5,13,8,5","13,8,3,8,15,9,10,13,5,13,8,5",false,
S1C1229,6,chromatic,"4,6,1,6,7,8,3,2,6,5,7,0",swapped,shifted,-1,6,"11,13,6,13,14,15,10,8,13,12,14,3","11,13,6,13,14,10,15,8,13,12,14,3","11,13,6,13,14,15,9,8,13,12,14,3",false,
S1C1229,6,chromatic,"7,4,0,6,5,3,8,2,7,1,3,6",shifted,swapped,-1,6,"13,8,3,10,9,7,15,6,13,4,7,10","13,8,3,10,9,15,7,6,13,4,7,10","13,8,3,10,9,7,14,6,13,4,7,10",false,
S1C1229,6,chromatic,"2,3,2,1,0,6,7,4,5,1,7,1",shifted,swapped,1,5,"5,7,5,4,3,11,13,8,10,4,13,4","5,7,5,4,3,13,11,8,10,4,13,4","5,7,5,4,3,12,13,8,10,4,13,4",false,
S1C1229,6,diatonic,"4,2,0,2,3,2,1,0,5,1,3,1",swapped,shifted,-1,5,"12,7,3,7,10,7,5,3,15,5,10,5","12,7,3,7,10,5,7,3,15,5,10,5","12,7,3,7,10,6,5,3,15,5,10,5",false,
S1C1229,6,chromatic,"1,5,4,0,5,2,3,6,5,6,5,7",swapped,shifted,1,6,"5,11,9,3,11,6,7,12,11,12,11,15","5,11,9,3,11,7,6,12,11,12,11,15","5,11,9,3,11,6,8,12,11,12,11,15",false,
S1C1229,6,chromatic,"3,6,4,5,1,4,2,3,5,4,1,0",shifted,swapped,-1,5,"8,13,11,12,4,11,7,8,12,11,4,3","8,13,11,12,4,7,11,8,12,11,4,3","8,13,11,12,4,10,7,8,12,11,4,3",false,
S1C1229,6,diatonic,"3,2,1,2,1,0,4,2,1,0,4,1",swapped,shifted,-1,6,"10,8,5,8,5,3,13,8,5,3,13,5","10,8,5,8,5,13,3,8,5,3,13,5","10,8,5,8,5,3,12,8,5,3,13,5",false,
S1C1229,6,diatonic,"4,2,3,0,2,5,4,1,4,2,3,2",swapped,shifted,1,6,"13,8,11,3,8,15,13,6,13,8,11,8","13,8,11,3,8,13,15,6,13,8,11,8","13,8,11,3,8,15,14,6,13,8,11,8",false,
S1C1229,6,diatonic,"1,0,1,0,3,4,0,2,3,5,2,1",swapped,shifted,1,5,"5,3,5,3,10,12,3,8,10,15,8,5","5,3,5,3,10,3,12,8,10,15,8,5","5,3,5,3,10,13,3,8,10,15,8,5",false,
S1C1229,6,chromatic,"7,3,5,2,5,2,0,7,0,4,1,6",shifted,swapped,-1,5,"14,8,10,6,10,6,3,14,3,9,4,12","14,8,10,6,10,3,6,14,3,9,4,12","14,8,10,6,10,5,3,14,3,9,4,12",false,
