Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1612,3,diatonic,"0,1,2,4,5,2,5,2,3,0,3,4,2,1,4,3",swapped,shifted,-1,8,"0,2,5,10,12,5,12,5,7,0,7,10,5,2,10,7","0,2,5,10,12,5,12,7,5,0,7,10,5,2,10,7","0,2,5,10,12,5,12,5,6,0,7,10,5,2,10,7",false,
S1C1612,3,diatonic,"5,4,2,0,2,1,3,0,1,3,5,2,4,2,4,3",shifted,swapped,1,7,"12,10,5,0,5,3,7,0,3,7,12,5,10,5,10,7","12,10,5,0,5,3,7,3,0,7,12,5,10,5,10,7","12,10,5,0,5,3,7,1,3,7,12,5,10,5,10,7",false,
S1C1612,3,diatonic,"0,2,4,5,4,5,2,4,1,0,5,1,0,5,4,3",swapped,shifted,-1,7,"0,5,10,12,10,12,5,10,2,0,12,2,0,12,10,7","0,5,10,12,10,12,5,2,10,0,12,2,0,12,10,7","0,5,10,12,10,12,5,9,2,0,12,2,0,12,10,7",false,
S1C1612,3,chromatic,"0,4,1,3,6,2,4,5,6,9,7,8,9,5,1,0",swapped,shifted,1,7,"-2,3,-1,1,6,0,3,4,6,9,7,8,9,4,-1,-2","-2,3,-1,1,6,0,3,6,4,9,7,8,9,4,-1,-2","-2,3,-1,1,6,0,3,5,6,9,7,8,9,4,-1,-2",false,
S1C1612,3,diatonic,"1,2,0,2,4,2,1,0,4,2,5,2,3,1,3,5",swapped,shifted,-1,7,"3,5,0,5,10,5,3,0,10,5,12,5,8,3,8,12","3,5,0,5,10,5,3,10,0,5,12,5,8,3,8,12","3,5,0,5,10,5,3,-1,10,5,12,5,8,3,8,12",false,
S1C1612,3,chromatic,"9,5,6,8,9,2,1,3,4,5,0,7,0,5,4,9",shifted,swapped,1,7,"9,4,6,8,9,-1,-2,0,2,4,-3,7,-3,4,2,9","9,4,6,8,9,-1,-2,2,0,4,-3,7,-3,4,2,9","9,4,6,8,9,-1,-2,1,2,4,-3,7,-3,4,2,9",false,
S1C1612,3,chromatic,"7,5,2,0,4,3,6,4,9,2,7,8,6,1,3,7",shifted,swapped,-1,8,"5,3,0,-3,2,1,4,2,8,0,5,6,4,-1,1,5","5,3,0,-3,2,1,4,8,2,0,5,6,4,-1,1,5","5,3,0,-3,2,1,4,2,7,0,5,6,4,-1,1,5",false,
S1C1612,3,diatonic,"5,4,2,4,3,4,5,2,3,0,2,4,5,1,4,2",shifted,swapped,1,8,"12,9,4,9,7,9,12,4,7,0,4,9,12,2,9,4","12,9,4,9,7,9,12,7,4,0,4,9,12,2,9,4","12,9,4,9,7,9,12,4,8,0,4,9,12,2,9,4",false,
S1C1612,3,diatonic,"0,1,2,1,2,5,4,3,1,4,1,5,1,3,5,0",shifted,swapped,-1,7,"0,2,4,2,4,12,9,7,2,9,2,12,2,7,12,0","0,2,4,2,4,12,9,2,7,9,2,12,2,7,12,0","0,2,4,2,4,12,9,6,2,9,2,12,2,7,12,0",false,
S1C1612,3,chromatic,"0,2,1,3,0,5,9,1,8,7,1,8,3,6,4,5",swapped,shifted,-1,8,"-3,-1,-2,0,-3,2,8,-2,7,5,-2,7,0,4,1,2","-3,-1,-2,0,-3,2,8,7,-2,5,-2,7,0,4,1,2","-3,-1,-2,0,-3,2,8,-2,6,5,-2,7,0,4,1,2",false,
S1C1612,3,chromatic,"3,5,3,4,5,1,5,0,1,2,0,7,5,1,0,6",shifted,swapped,-1,7,"1,6,1,3,6,-1,6,-3,-1,0,-3,9,6,-1,-3,7","1,6,1,3,6,-1,6,-1,-3,0,-3,9,6,-1,-3,7","1,6,1,3,6,-1,6,-4,-1,0,-3,9,6,-1,-3,7",false,
S1C1612,3,diatonic,"5,3,2,4,2,5,1,2,3,5,3,4,3,1,0,1",swapped,shifted,1,8,"12,7,5,10,5,12,3,5,7,12,7,10,7,3,0,3","12,7,5,10,5,12,3,7,5,12,7,10,7,3,0,3","12,7,5,10,5,12,3,5,8,12,7,10,7,3,0,3",false,
S1C1612,3,chromatic,"9,5,2,1,8,6,0,2,4,6,4,7,3,5,6,0",swapped,shifted,1,8,"8,3,-1,-2,7,5,-3,-1,1,5,1,6,0,3,5,-3","8,3,-1,-2,7,5,-3,1,-1,5,1,6,0,3,5,-3","8,3,-1,-2,7,5,-3,-1,2,5,1,6,0,3,5,-3",false,
S1C1612,3,diatonic,"1,3,4,3,0,4,5,0,3,5,1,5,2,4,0,2",shifted,swapped,1,8,"2,7,9,7,0,9,12,0,7,12,2,12,5,9,0,5","2,7,9,7,0,9,12,7,0,12,2,12,5,9,0,5","2,7,9,7,0,9,12,0,8,12,2,12,5,9,0,5",false,
S1C1612,3,diatonic,"5,4,1,4,5,4,2,3,4,5,3,0,1,3,1,2",swapped,shifted,1,8,"12,9,2,9,12,9,5,7,9,12,7,0,2,7,2,5","12,9,2,9,12,9,5,9,7,12,7,0,2,7,2,5","12,9,2,9,12,9,5,7,10,12,7,0,2,7,2,5",false,
S1C1612,3,chromatic,"0,5,0,7,1,2,8,3,6,2,10,4,9,5,8,7",shifted,swapped,-1,7,"-3,3,-3,5,-2,-1,7,1,4,-1,9,2,8,3,7,5","-3,3,-3,5,-2,-1,7,4,1,-1,9,2,8,3,7,5","-3,3,-3,5,-2,-1,7,0,4,-1,9,2,8,3,7,5",false,
