Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1636,4,diatonic,"5,3,4,1,4,2,4,2,1,4,0,1,2,3,5,3",shifted,swapped,1,7,"10,5,7,0,7,2,7,2,0,7,-2,0,2,5,10,5","10,5,7,0,7,2,7,0,2,7,-2,0,2,5,10,5","10,5,7,0,7,2,7,3,0,7,-2,0,2,5,10,5",false,
S1C1636,4,diatonic,"4,3,2,0,4,3,0,2,5,0,4,0,4,0,5,1",shifted,swapped,-1,8,"7,5,3,-2,7,5,-2,3,10,-2,7,-2,7,-2,10,0","7,5,3,-2,7,5,-2,10,3,-2,7,-2,7,-2,10,0","7,5,3,-2,7,5,-2,3,9,-2,7,-2,7,-2,10,0",false,
S1C1636,4,chromatic,"7,5,0,1,4,8,3,8,6,10,9,8,2,5,4,2",swapped,shifted,1,7,"9,7,2,3,6,10,5,10,8,14,12,10,4,7,6,4","9,7,2,3,6,10,5,8,10,14,12,10,4,7,6,4","9,7,2,3,6,10,5,11,8,14,12,10,4,7,6,4",false,
S1C1636,4,chromatic,"0,2,5,1,7,6,0,2,7,3,7,1,0,4,3,4",swapped,shifted,-1,7,"4,7,11,5,13,12,4,7,13,8,13,5,4,9,8,9","4,7,11,5,13,12,4,13,7,8,13,5,4,9,8,9","4,7,11,5,13,12,4,6,13,8,13,5,4,9,8,9",false,
S1C1636,4,diatonic,"1,3,1,2,0,1,0,3,4,1,0,4,3,4,0,2",swapped,shifted,-1,8,"3,8,3,5,1,3,1,8,10,3,1,10,8,10,1,5","3,8,3,5,1,3,1,10,8,3,1,10,8,10,1,5","3,8,3,5,1,3,1,8,9,3,1,10,8,10,1,5",false,
S1C1636,4,chromatic,"4,5,7,8,4,8,1,8,0,2,6,5,3,4,6,1",shifted,swapped,-1,7,"7,8,10,14,7,14,3,14,2,4,9,8,5,7,9,3","7,8,10,14,7,14,3,2,14,4,9,8,5,7,9,3","7,8,10,14,7,14,3,13,2,4,9,8,5,7,9,3",false,
S1C1636,4,diatonic,"1,0,1,0,3,4,0,3,4,2,0,3,4,1,3,0",shifted,swapped,-1,7,"0,-2,0,-2,5,7,-2,5,7,3,-2,5,7,0,5,-2","0,-2,0,-2,5,7,-2,7,5,3,-2,5,7,0,5,-2","0,-2,0,-2,5,7,-2,4,7,3,-2,5,7,0,5,-2",false,
S1C1636,4,diatonic,"4,2,1,3,0,4,1,2,5,3,4,3,5,2,0,4",swapped,shifted,-1,7,"8,3,1,6,-2,8,1,3,10,6,8,6,10,3,-2,8","8,3,1,6,-2,8,1,10,3,6,8,6,10,3,-2,8","8,3,1,6,-2,8,1,2,10,6,8,6,10,3,-2,8",false,
S1C1636,4,chromatic,"4,5,8,3,4,0,2,3,6,0,7,8,6,0,8,1",shifted,swapped,-1,7,"9,11,14,8,9,2,6,8,12,2,13,14,12,2,14,5","9,11,14,8,9,2,6,12,8,2,13,14,12,2,14,5","9,11,14,8,9,2,6,7,12,2,13,14,12,2,14,5",false,
S1C1636,4,chromatic,"5,1,4,3,2,1,7,4,6,7,2,0,7,3,1,4",shifted,swapped,1,8,"10,4,9,8,7,4,14,9,11,14,7,2,14,8,4,9","10,4,9,8,7,4,14,11,9,14,7,2,14,8,4,9","10,4,9,8,7,4,14,9,12,14,7,2,14,8,4,9",false,
S1C1636,4,diatonic,"0,2,5,4,3,1,5,2,0,5,1,2,4,1,4,5",shifted,swapped,-1,8,"-2,3,10,8,5,0,10,3,-2,10,0,3,8,0,8,10","-2,3,10,8,5,0,10,-2,3,10,0,3,8,0,8,10","-2,3,10,8,5,0,10,3,-3,10,0,3,8,0,8,10",false,
