Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1236,2,chromatic,"6,2,5,3,7,4,1,0,4,5,7,8",shifted,swapped,-1,5,"12,6,10,7,14,9,4,3,9,10,14,15","12,6,10,7,14,4,9,3,9,10,14,15","12,6,10,7,14,8,4,3,9,10,14,15",false,
S1C1236,2,diatonic,"2,0,3,4,3,5,2,0,3,1,2,1",swapped,shifted,1,6,"3,-2,5,7,5,10,3,-2,5,0,3,0","3,-2,5,7,5,3,10,-2,5,0,3,0","3,-2,5,7,5,10,4,-2,5,0,3,0",false,
S1C1236,2,chromatic,"2,4,5,10,9,6,0,8,3,4,7,1",shifted,swapped,-1,5,"5,7,8,15,13,10,3,12,6,7,11,4","5,7,8,15,13,3,10,12,6,7,11,4","5,7,8,15,13,9,3,12,6,7,11,4",false,
S1C1236,2,diatonic,"1,0,2,3,4,3,2,5,4,1,4,3",swapped,shifted,-1,5,"0,-2,2,5,7,5,2,10,7,0,7,5","0,-2,2,5,7,2,5,10,7,0,7,5","0,-2,2,5,7,4,2,10,7,0,7,5",false,
S1C1236,2,diatonic,"5,4,5,4,2,1,0,2,1,3,2,1",shifted,swapped,1,5,"10,8,10,8,3,1,-2,3,1,5,3,1","10,8,10,8,3,-2,1,3,1,5,3,1","10,8,10,8,3,2,-2,3,1,5,3,1",false,
S1C1236,2,chromatic,"6,2,6,5,7,4,2,1,3,0,2,4",swapped,shifted,-1,6,"13,8,13,11,15,10,8,5,9,4,8,10","13,8,13,11,15,8,10,5,9,4,8,10","13,8,13,11,15,10,7,5,9,4,8,10",false,
S1C1236,2,diatonic,"1,2,5,3,1,3,0,4,0,5,3,2",swapped,shifted,1,6,"0,3,10,5,0,5,-2,7,-2,10,5,3","0,3,10,5,0,-2,5,7,-2,10,5,3","0,3,10,5,0,5,-1,7,-2,10,5,3",false,
S1C1236,2,chromatic,"4,3,0,2,6,4,0,1,2,7,5,1",shifted,swapped,-1,5,"11,8,4,7,13,11,4,6,7,15,12,6","11,8,4,7,13,4,11,6,7,15,12,6","11,8,4,7,13,10,4,6,7,15,12,6",false,
S1C1236,2,diatonic,"5,3,2,4,3,1,0,4,0,5,3,5",shifted,swapped,1,5,"10,5,3,8,5,1,-2,8,-2,10,5,10","10,5,3,8,5,-2,1,8,-2,10,5,10","10,5,3,8,5,2,-2,8,-2,10,5,10",false,
S1C1236,2,chromatic,"2,1,3,6,0,2,6,3,5,7,0,4",swapped,shifted,1,6,"6,5,9,12,3,6,12,9,11,15,3,10","6,5,9,12,3,12,6,9,11,15,3,10","6,5,9,12,3,6,13,9,11,15,3,10",false,
S1C1236,2,chromatic,"0,4,5,6,1,2,4,7,6,5,3,0",shifted,swapped,1,5,"3,9,10,12,4,5,9,14,12,10,8,3","3,9,10,12,4,9,5,14,12,10,8,3","3,9,10,12,4,6,9,14,12,10,8,3",false,
S1C1236,2,chromatic,"6,4,0,4,7,1,2,4,5,4,8,3",swapped,shifted,-1,6,"12,8,3,8,14,4,6,8,11,8,15,7","12,8,3,8,14,6,4,8,11,8,15,7","12,8,3,8,14,4,5,8,11,8,15,7",false,
S1C1236,2,chromatic,"1,2,0,2,5,3,4,5,0,5,0,5",shifted,swapped,1,6,"5,7,3,7,15,9,11,15,3,15,3,15","5,7,3,7,15,11,9,15,3,15,3,15","5,7,3,7,15,9,12,15,3,15,3,15",false,
S1C1236,2,diatonic,"1,3,0,2,1,2,5,4,2,5,3,5",shifted,swapped,1,6,"0,5,-2,3,0,3,10,8,3,10,5,10","0,5,-2,3,0,10,3,8,3,10,5,10","0,5,-2,3,0,3,11,8,3,10,5,10",false,
S1C1236,2,diatonic,"0,1,2,5,2,5,3,4,1,4,0,3",swapped,shifted,-1,6,"-2,0,2,10,2,10,5,7,0,7,-2,5","-2,0,2,10,2,5,10,7,0,7,-2,5","-2,0,2,10,2,10,4,7,0,7,-2,5",false,
S1C1236,2,diatonic,"5,4,5,3,5,2,1,3,5,3,1,0",shifted,swapped,-1,5,"10,8,10,5,10,3,0,5,10,5,0,-2","10,8,10,5,10,0,3,5,10,5,0,-2","10,8,10,5,10,2,0,5,10,5,0,-2",false,
S1C1236,2,diatonic,"4,2,4,2,1,2,3,5,4,0,3,0",shifted,swapped,-1,6,"8,3,8,3,1,3,6,10,8,-2,6,-2","8,3,8,3,1,6,3,10,8,-2,6,-2","8,3,8,3,1,3,5,10,8,-2,6,-2",false,
S1C1236,2,diatonic,"3,1,0,1,0,3,4,5,3,2,1,2",swapped,shifted,-1,5,"6,1,-2,1,-2,6,8,10,6,3,1,3","6,1,-2,1,-2,8,6,10,6,3,1,3","6,1,-2,1,-2,5,8,10,6,3,1,3",false,
S1C1236,2,chromatic,"1,2,5,6,3,0,6,1,6,4,2,7",swapped,shifted,1,6,"5,6,11,13,7,3,13,5,13,9,6,15","5,6,11,13,7,13,3,5,13,9,6,15","5,6,11,13,7,3,14,5,13,9,6,15",false,
S1C1236,2,chromatic,"1,2,6,2,6,5,3,0,4,2,0,3",swapped,shifted,1,5,"5,6,12,6,12,10,7,4,8,6,4,7","5,6,12,6,12,7,10,4,8,6,4,7","5,6,12,6,12,11,7,4,8,6,4,7",false,
