Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0806,2,chromatic,"1,3,1,0,2,5,1,4",shifted,swapped,-1,3,"0,4,0,-1,3,9,0,6","0,4,0,3,-1,9,0,6","0,4,0,-2,3,9,0,6",false,
S1C0806,2,diatonic,"2,1,4,2,1,3,0,5",swapped,shifted,1,3,"7,5,12,7,5,9,2,14","7,5,12,5,7,9,2,14","7,5,12,8,5,9,2,14",false,
S1C0806,2,diatonic,"3,2,4,3,0,1,0,3",swapped,shifted,1,3,"10,7,12,10,2,5,2,10","10,7,12,2,10,5,2,10","10,7,12,11,2,5,2,10",false,
S1C0806,2,diatonic,"2,1,4,1,0,3,2,5",shifted,swapped,-1,3,"7,4,11,4,2,9,7,14","7,4,11,2,4,9,7,14","7,4,11,3,2,9,7,14",false,
S1C0806,2,diatonic,"2,0,1,4,3,2,3,4",shifted,swapped,1,4,"7,2,5,12,9,7,9,12","7,2,5,9,12,7,9,12","7,2,5,12,10,7,9,12",false,
S1C0806,2,chromatic,"1,4,0,5,3,0,2,6",shifted,swapped,-1,3,"1,5,-1,7,4,-1,3,8","1,5,-1,4,7,-1,3,8","1,5,-1,6,4,-1,3,8",false,
S1C0806,2,chromatic,"1,0,3,4,2,1,3,2",swapped,shifted,-1,3,"6,2,8,10,7,6,8,7","6,2,8,7,10,6,8,7","6,2,8,9,7,6,8,7",false,
S1C0806,2,chromatic,"2,4,0,4,3,5,6,1",swapped,shifted,-1,3,"1,6,-1,6,2,9,10,0","1,6,-1,2,6,9,10,0","1,6,-1,5,2,9,10,0",false,
S1C0806,2,diatonic,"5,3,1,4,3,2,1,0",swapped,shifted,1,4,"14,9,4,11,9,6,4,2","14,9,4,9,11,6,4,2","14,9,4,11,10,6,4,2",false,
S1C0806,2,chromatic,"5,3,2,0,1,4,1,3",swapped,shifted,1,4,"10,7,3,0,1,9,1,7","10,7,3,1,0,9,1,7","10,7,3,0,2,9,1,7",false,
S1C0806,2,chromatic,"2,4,2,0,5,3,1,6",swapped,shifted,1,4,"4,6,4,0,7,5,1,9","4,6,4,7,0,5,1,9","4,6,4,0,8,5,1,9",false,
S1C0806,2,chromatic,"2,0,1,5,2,3,0,4",swapped,shifted,1,4,"6,2,5,11,6,8,2,10","6,2,5,6,11,8,2,10","6,2,5,11,7,8,2,10",false,
S1C0806,2,diatonic,"3,2,1,0,4,3,4,2",shifted,swapped,-1,4,"9,6,4,2,11,9,11,6","9,6,4,11,2,9,11,6","9,6,4,2,10,9,11,6",false,
S1C0806,2,diatonic,"1,0,2,5,4,3,4,5",shifted,swapped,-1,3,"4,2,7,14,11,9,11,14","4,2,7,11,14,9,11,14","4,2,7,13,11,9,11,14",false,
S1C0806,2,chromatic,"5,6,4,1,0,3,4,2",shifted,swapped,1,3,"8,11,6,2,0,5,6,4","8,11,6,0,2,5,6,4","8,11,6,3,0,5,6,4",false,
S1C0806,2,diatonic,"2,4,2,4,1,3,0,2",swapped,shifted,-1,4,"7,12,7,12,4,9,2,7","7,12,7,4,12,9,2,7","7,12,7,12,3,9,2,7",false,
S1C0806,2,diatonic,"3,2,4,3,0,1,0,2",shifted,swapped,1,3,"10,7,12,10,2,5,2,7","10,7,12,2,10,5,2,7","10,7,12,11,2,5,2,7",false,
S1C0806,2,diatonic,"1,3,2,0,3,4,2,3",swapped,shifted,-1,4,"4,9,7,2,9,12,7,9","4,9,7,9,2,12,7,9","4,9,7,2,8,12,7,9",false,
S1C0806,2,chromatic,"5,2,3,4,1,5,6,0",shifted,swapped,1,4,"7,2,4,5,0,7,10,-1","7,2,4,0,5,7,10,-1","7,2,4,5,1,7,10,-1",false,
S1C0806,2,chromatic,"2,1,3,6,4,0,3,5",shifted,swapped,-1,4,"2,1,3,8,5,0,3,7","2,1,3,5,8,0,3,7","2,1,3,8,4,0,3,7",false,
