Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1260,6,diatonic,"5,4,3,0,2,5,1,0,2,4,2,0",shifted,swapped,-1,5,"10,8,5,-2,3,10,0,-2,3,8,3,-2","10,8,5,-2,3,0,10,-2,3,8,3,-2","10,8,5,-2,3,9,0,-2,3,8,3,-2",false,
S1C1260,6,chromatic,"6,3,1,0,2,7,1,8,4,6,5,8",shifted,swapped,1,5,"8,4,2,0,3,9,2,11,5,8,7,11","8,4,2,0,3,2,9,11,5,8,7,11","8,4,2,0,3,10,2,11,5,8,7,11",false,
S1C1260,6,chromatic,"5,9,8,6,3,1,0,8,7,4,2,9",shifted,swapped,1,5,"8,12,11,9,4,1,0,11,10,6,3,12","8,12,11,9,4,0,1,11,10,6,3,12","8,12,11,9,4,2,0,11,10,6,3,12",false,
S1C1260,6,diatonic,"4,3,1,4,3,0,4,3,4,1,4,2",shifted,swapped,1,6,"10,8,3,10,8,1,10,8,10,3,10,5","10,8,3,10,8,10,1,8,10,3,10,5","10,8,3,10,8,1,11,8,10,3,10,5",false,
S1C1260,6,diatonic,"4,2,3,1,4,3,2,5,2,0,4,0",swapped,shifted,-1,6,"7,3,5,0,7,5,3,10,3,-2,7,-2","7,3,5,0,7,3,5,10,3,-2,7,-2","7,3,5,0,7,5,2,10,3,-2,7,-2",false,
S1C1260,6,diatonic,"5,3,5,4,1,2,0,4,5,1,3,0",shifted,swapped,1,6,"10,6,10,8,1,3,-2,8,10,1,6,-2","10,6,10,8,1,-2,3,8,10,1,6,-2","10,6,10,8,1,3,-1,8,10,1,6,-2",false,
S1C1260,6,diatonic,"5,4,3,1,3,0,4,3,4,5,2,5",swapped,shifted,-1,5,"10,7,5,0,5,-2,7,5,7,10,2,10","10,7,5,0,5,7,-2,5,7,10,2,10","10,7,5,0,5,-3,7,5,7,10,2,10",false,
S1C1260,6,chromatic,"1,3,2,4,0,8,6,4,7,1,5,6",swapped,shifted,-1,6,"2,4,3,5,0,10,8,5,9,2,6,8","2,4,3,5,0,8,10,5,9,2,6,8","2,4,3,5,0,10,7,5,9,2,6,8",false,
S1C1260,6,chromatic,"6,4,5,3,2,7,6,8,1,5,3,0",swapped,shifted,1,5,"9,4,7,3,2,10,9,12,1,7,3,0","9,4,7,3,2,9,10,12,1,7,3,0","9,4,7,3,2,11,9,12,1,7,3,0",false,
S1C1260,6,chromatic,"4,5,4,7,3,5,2,1,6,2,7,0",swapped,shifted,1,6,"6,8,6,11,4,8,2,1,9,2,11,0","6,8,6,11,4,2,8,1,9,2,11,0","6,8,6,11,4,8,3,1,9,2,11,0",false,
S1C1260,6,chromatic,"5,2,4,2,3,6,1,5,7,3,0,4",shifted,swapped,-1,5,"6,3,5,3,4,9,1,6,11,4,0,5","6,3,5,3,4,1,9,6,11,4,0,5","6,3,5,3,4,8,1,6,11,4,0,5",false,
S1C1260,6,chromatic,"3,4,5,2,1,0,4,2,0,7,6,7",swapped,shifted,1,6,"3,4,6,2,1,0,4,2,0,11,7,11","3,4,6,2,1,4,0,2,0,11,7,11","3,4,6,2,1,0,5,2,0,11,7,11",false,
S1C1260,6,diatonic,"0,1,3,5,3,2,1,0,2,1,4,1",swapped,shifted,-1,5,"-2,0,5,10,5,2,0,-2,2,0,7,0","-2,0,5,10,5,0,2,-2,2,0,7,0","-2,0,5,10,5,1,0,-2,2,0,7,0",false,
S1C1260,6,chromatic,"0,2,1,6,5,1,3,7,9,8,4,9",shifted,swapped,-1,6,"0,3,1,9,8,1,5,10,12,11,6,12","0,3,1,9,8,5,1,10,12,11,6,12","0,3,1,9,8,1,4,10,12,11,6,12",false,
S1C1260,6,chromatic,"4,5,1,3,1,5,3,4,2,6,4,0",swapped,shifted,-1,6,"9,10,4,7,4,10,7,9,5,11,9,3","9,10,4,7,4,7,10,9,5,11,9,3","9,10,4,7,4,10,6,9,5,11,9,3",false,
S1C1260,6,diatonic,"2,3,2,1,0,2,4,5,4,1,4,1",shifted,swapped,1,6,"3,6,3,1,-2,3,8,10,8,1,8,1","3,6,3,1,-2,8,3,10,8,1,8,1","3,6,3,1,-2,3,9,10,8,1,8,1",false,
S1C1260,6,diatonic,"5,3,0,3,5,1,0,2,5,4,3,5",swapped,shifted,-1,5,"10,5,-2,5,10,0,-2,3,10,7,5,10","10,5,-2,5,10,-2,0,3,10,7,5,10","10,5,-2,5,10,-1,-2,3,10,7,5,10",false,
S1C1260,6,diatonic,"1,2,3,1,5,4,1,0,3,4,5,4",swapped,shifted,1,6,"1,3,5,1,10,8,1,-2,5,8,10,8","1,3,5,1,10,1,8,-2,5,8,10,8","1,3,5,1,10,8,2,-2,5,8,10,8",false,
S1C1260,6,chromatic,"5,7,4,0,4,5,2,3,1,7,6,5",shifted,swapped,-1,5,"10,12,8,1,8,10,3,5,2,12,11,10","10,12,8,1,8,3,10,5,2,12,11,10","10,12,8,1,8,9,3,5,2,12,11,10",false,
S1C1260,6,diatonic,"3,1,0,2,0,1,4,5,3,4,2,3",shifted,swapped,1,5,"5,0,-2,3,-2,0,8,10,5,8,3,5","5,0,-2,3,-2,8,0,10,5,8,3,5","5,0,-2,3,-2,1,8,10,5,8,3,5",false,
