Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1208,4,diatonic,"2,3,1,2,3,4,2,0,4,0,5,2",shifted,swapped,1,5,"2,4,-1,2,4,6,2,-3,6,-3,9,2","2,4,-1,2,4,2,6,-3,6,-3,9,2","2,4,-1,2,4,7,2,-3,6,-3,9,2",false,
S1C1208,4,chromatic,"0,3,2,5,1,3,7,6,4,5,7,1",swapped,shifted,-1,6,"0,5,4,7,1,5,11,9,6,7,11,1","0,5,4,7,1,11,5,9,6,7,11,1","0,5,4,7,1,5,10,9,6,7,11,1",false,
S1C1208,4,diatonic,"4,5,3,2,4,1,0,5,2,3,1,3",shifted,swapped,-1,5,"6,9,4,2,6,-1,-3,9,2,4,-1,4","6,9,4,2,6,-3,-1,9,2,4,-1,4","6,9,4,2,6,-2,-3,9,2,4,-1,4",false,
S1C1208,4,chromatic,"6,3,4,5,0,4,2,1,3,5,1,7",shifted,swapped,-1,5,"11,7,9,10,2,9,6,4,7,10,4,12","11,7,9,10,2,6,9,4,7,10,4,12","11,7,9,10,2,8,6,4,7,10,4,12",false,
S1C1208,4,chromatic,"6,5,3,4,1,2,5,6,0,2,4,7",shifted,swapped,-1,5,"11,9,6,8,2,5,9,11,0,5,8,12","11,9,6,8,2,9,5,11,0,5,8,12","11,9,6,8,2,4,9,11,0,5,8,12",false,
S1C1208,4,chromatic,"3,1,2,3,0,1,5,0,2,4,1,5",swapped,shifted,1,6,"4,1,2,4,0,1,10,0,2,5,1,10","4,1,2,4,0,10,1,0,2,5,1,10","4,1,2,4,0,1,11,0,2,5,1,10",false,
S1C1208,4,chromatic,"3,7,8,6,0,2,5,1,5,2,1,4",shifted,swapped,1,5,"7,11,12,10,1,5,9,3,9,5,3,8","7,11,12,10,1,9,5,3,9,5,3,8","7,11,12,10,1,6,9,3,9,5,3,8",false,
S1C1208,4,chromatic,"3,5,9,7,1,2,4,0,6,9,8,1",swapped,shifted,-1,5,"4,7,12,10,1,3,6,0,9,12,11,1","4,7,12,10,1,6,3,0,9,12,11,1","4,7,12,10,1,2,6,0,9,12,11,1",false,
S1C1208,4,diatonic,"4,2,1,4,1,4,0,2,3,1,3,1",shifted,swapped,1,5,"7,2,0,7,0,7,-3,2,4,0,4,0","7,2,0,7,0,-3,7,2,4,0,4,0","7,2,0,7,0,8,-3,2,4,0,4,0",false,
S1C1208,4,diatonic,"4,5,2,3,5,1,4,0,1,2,4,2",swapped,shifted,-1,6,"7,9,2,4,9,-1,7,-3,-1,2,7,2","7,9,2,4,9,7,-1,-3,-1,2,7,2","7,9,2,4,9,-1,6,-3,-1,2,7,2",false,
S1C1208,4,chromatic,"5,1,4,3,1,0,4,7,2,6,0,5",shifted,swapped,1,6,"9,3,6,5,3,2,6,11,4,10,2,9","9,3,6,5,3,6,2,11,4,10,2,9","9,3,6,5,3,2,7,11,4,10,2,9",false,
S1C1208,4,diatonic,"5,3,1,4,5,4,0,2,4,0,3,1",swapped,shifted,1,6,"9,5,0,7,9,7,-3,2,7,-3,5,0","9,5,0,7,9,-3,7,2,7,-3,5,0","9,5,0,7,9,7,-2,2,7,-3,5,0",false,
S1C1208,4,diatonic,"3,2,3,4,1,0,2,1,2,0,1,0",swapped,shifted,-1,6,"5,2,5,7,0,-3,2,0,2,-3,0,-3","5,2,5,7,0,2,-3,0,2,-3,0,-3","5,2,5,7,0,-3,1,0,2,-3,0,-3",false,
S1C1208,4,diatonic,"3,2,3,0,3,0,1,3,4,5,1,5",shifted,swapped,-1,5,"4,1,4,-3,4,-3,-1,4,6,9,-1,9","4,1,4,-3,4,-1,-3,4,6,9,-1,9","4,1,4,-3,4,-4,-1,4,6,9,-1,9",false,
S1C1208,4,diatonic,"5,3,5,3,0,2,1,3,5,4,3,1",shifted,swapped,1,6,"9,4,9,4,-3,2,0,4,9,7,4,0","9,4,9,4,-3,0,2,4,9,7,4,0","9,4,9,4,-3,2,1,4,9,7,4,0",false,
S1C1208,4,chromatic,"4,6,7,4,7,3,4,1,6,2,5,0",shifted,swapped,-1,5,"8,11,12,8,12,6,8,3,11,4,9,0","8,11,12,8,12,8,6,3,11,4,9,0","8,11,12,8,12,5,8,3,11,4,9,0",false,
S1C1208,4,diatonic,"4,5,2,0,2,3,1,5,4,5,2,1",swapped,shifted,-1,6,"7,9,2,-3,2,4,-1,9,7,9,2,-1","7,9,2,-3,2,-1,4,9,7,9,2,-1","7,9,2,-3,2,4,-2,9,7,9,2,-1",false,
S1C1208,4,diatonic,"1,0,1,4,0,4,5,3,4,2,0,1",swapped,shifted,1,5,"-1,-3,-1,6,-3,6,9,4,6,1,-3,-1","-1,-3,-1,6,-3,9,6,4,6,1,-3,-1","-1,-3,-1,6,-3,7,9,4,6,1,-3,-1",false,
S1C1208,4,chromatic,"9,8,5,1,0,7,2,5,6,3,5,4",swapped,shifted,1,6,"12,10,6,1,0,9,2,6,8,4,6,5","12,10,6,1,0,2,9,6,8,4,6,5","12,10,6,1,0,9,3,6,8,4,6,5",false,
S1C1208,4,chromatic,"8,4,7,3,1,2,6,1,2,0,4,5",swapped,shifted,1,6,"11,5,10,4,1,3,8,1,3,0,5,6","11,5,10,4,1,8,3,1,3,0,5,6","11,5,10,4,1,3,9,1,3,0,5,6",false,
