Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1202,6,diatonic,"1,2,0,1,3,0,2,3,5,0,4,3",shifted,swapped,-1,6,"2,4,-1,2,7,-1,4,7,11,-1,9,7","2,4,-1,2,7,4,-1,7,11,-1,9,7","2,4,-1,2,7,-1,3,7,11,-1,9,7",false,
S1C1202,6,chromatic,"1,0,4,5,6,0,5,1,3,6,0,2",shifted,swapped,1,6,"1,0,7,8,10,0,8,1,3,10,0,2","1,0,7,8,10,8,0,1,3,10,0,2","1,0,7,8,10,0,9,1,3,10,0,2",false,
S1C1202,6,diatonic,"3,1,2,5,1,0,2,1,0,2,5,4",shifted,swapped,1,6,"6,2,4,11,2,-1,4,2,-1,4,11,9","6,2,4,11,2,4,-1,2,-1,4,11,9","6,2,4,11,2,-1,5,2,-1,4,11,9",false,
S1C1202,6,diatonic,"1,0,1,3,4,1,2,0,1,3,4,3",shifted,swapped,1,5,"2,-1,2,6,9,2,4,-1,2,6,9,6","2,-1,2,6,9,4,2,-1,2,6,9,6","2,-1,2,6,9,3,4,-1,2,6,9,6",false,
S1C1202,6,chromatic,"6,3,5,6,7,4,1,7,5,2,0,1",swapped,shifted,1,5,"10,4,9,10,11,6,2,11,9,3,-1,2","10,4,9,10,11,2,6,11,9,3,-1,2","10,4,9,10,11,7,2,11,9,3,-1,2",false,
S1C1202,6,diatonic,"3,5,4,3,4,5,1,0,2,3,2,1",swapped,shifted,-1,5,"6,11,8,6,8,11,1,-1,4,6,4,1","6,11,8,6,8,1,11,-1,4,6,4,1","6,11,8,6,8,10,1,-1,4,6,4,1",false,
S1C1202,6,chromatic,"4,6,2,5,0,2,3,1,0,6,4,1",swapped,shifted,-1,5,"9,11,7,10,1,7,8,2,1,11,9,2","9,11,7,10,1,8,7,2,1,11,9,2","9,11,7,10,1,6,8,2,1,11,9,2",false,
S1C1202,6,chromatic,"1,4,5,4,0,1,5,3,2,6,5,0",shifted,swapped,1,5,"2,7,8,7,1,2,8,6,5,10,8,1","2,7,8,7,1,8,2,6,5,10,8,1","2,7,8,7,1,3,8,6,5,10,8,1",false,
S1C1202,6,diatonic,"0,2,3,1,2,5,1,4,0,3,0,5",swapped,shifted,1,5,"-1,4,6,1,4,11,1,9,-1,6,-1,11","-1,4,6,1,4,1,11,9,-1,6,-1,11","-1,4,6,1,4,12,1,9,-1,6,-1,11",false,
S1C1202,6,chromatic,"2,3,5,7,4,2,8,1,7,6,0,2",shifted,swapped,-1,5,"2,3,5,8,4,2,10,0,8,6,-1,2","2,3,5,8,4,10,2,0,8,6,-1,2","2,3,5,8,4,1,10,0,8,6,-1,2",false,
S1C1202,6,diatonic,"0,1,2,4,5,2,0,1,0,5,2,3",shifted,swapped,1,6,"-1,1,4,9,11,4,-1,1,-1,11,4,6","-1,1,4,9,11,-1,4,1,-1,11,4,6","-1,1,4,9,11,4,0,1,-1,11,4,6",false,
S1C1202,6,diatonic,"0,2,5,2,1,3,4,1,5,3,2,3",swapped,shifted,1,6,"-1,4,11,4,1,6,8,1,11,6,4,6","-1,4,11,4,1,8,6,1,11,6,4,6","-1,4,11,4,1,6,9,1,11,6,4,6",false,
S1C1202,6,chromatic,"0,1,5,6,7,4,3,2,0,1,2,5",swapped,shifted,-1,5,"-1,0,7,8,11,6,4,1,-1,0,1,7","-1,0,7,8,11,4,6,1,-1,0,1,7","-1,0,7,8,11,5,4,1,-1,0,1,7",false,
S1C1202,6,chromatic,"5,2,6,3,1,6,3,0,5,8,7,4",swapped,shifted,-1,6,"7,3,9,5,1,9,5,-1,7,11,10,6","7,3,9,5,1,5,9,-1,7,11,10,6","7,3,9,5,1,9,4,-1,7,11,10,6",false,
S1C1202,6,diatonic,"4,2,0,3,5,2,3,5,3,1,5,0",swapped,shifted,-1,5,"8,3,-1,6,11,3,6,11,6,1,11,-1","8,3,-1,6,11,6,3,11,6,1,11,-1","8,3,-1,6,11,2,6,11,6,1,11,-1",false,
S1C1202,6,diatonic,"3,4,5,3,4,5,1,0,3,5,0,2",shifted,swapped,-1,5,"7,9,11,7,9,11,2,-1,7,11,-1,4","7,9,11,7,9,2,11,-1,7,11,-1,4","7,9,11,7,9,10,2,-1,7,11,-1,4",false,
S1C1202,6,chromatic,"6,5,4,0,1,7,0,3,0,2,4,1",shifted,swapped,1,6,"10,9,8,1,3,11,1,7,1,5,8,3","10,9,8,1,3,1,11,7,1,5,8,3","10,9,8,1,3,11,2,7,1,5,8,3",false,
S1C1202,6,diatonic,"3,4,1,4,3,4,1,3,0,3,0,2",swapped,shifted,-1,6,"6,8,1,8,6,8,1,6,-1,6,-1,3","6,8,1,8,6,1,8,6,-1,6,-1,3","6,8,1,8,6,8,0,6,-1,6,-1,3",false,
S1C1202,6,chromatic,"8,7,4,5,6,1,7,2,3,0,2,8",shifted,swapped,1,6,"11,9,5,7,8,1,9,2,3,-1,2,11","11,9,5,7,8,9,1,2,3,-1,2,11","11,9,5,7,8,1,10,2,3,-1,2,11",false,
S1C1202,6,chromatic,"3,6,1,8,10,2,9,0,4,7,5,1",swapped,shifted,-1,6,"2,5,0,7,11,1,9,-1,3,6,4,0","2,5,0,7,11,9,1,-1,3,6,4,0","2,5,0,7,11,1,8,-1,3,6,4,0",false,
