Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1680,1,diatonic,"1,3,2,1,3,4,2,4,1,5,1,5,0,5,1,5",shifted,swapped,-1,8,"3,8,6,3,8,10,6,10,3,13,3,13,1,13,3,13","3,8,6,3,8,10,6,3,10,13,3,13,1,13,3,13","3,8,6,3,8,10,6,10,2,13,3,13,1,13,3,13",false,
S1C1680,1,chromatic,"0,4,5,0,5,7,3,4,7,5,2,0,6,8,1,5",shifted,swapped,-1,8,"-1,4,5,-1,5,10,3,4,10,5,2,-1,6,11,1,5","-1,4,5,-1,5,10,3,10,4,5,2,-1,6,11,1,5","-1,4,5,-1,5,10,3,4,9,5,2,-1,6,11,1,5",false,
S1C1680,1,diatonic,"5,3,0,1,4,3,2,1,5,2,4,1,3,5,1,2",swapped,shifted,1,8,"13,8,1,4,11,8,6,4,13,6,11,4,8,13,4,6","13,8,1,4,11,8,6,13,4,6,11,4,8,13,4,6","13,8,1,4,11,8,6,4,14,6,11,4,8,13,4,6",false,
S1C1680,1,diatonic,"2,4,3,2,0,1,5,0,1,4,1,4,2,3,4,0",shifted,swapped,1,7,"5,10,8,5,1,3,13,1,3,10,3,10,5,8,10,1","5,10,8,5,1,3,13,3,1,10,3,10,5,8,10,1","5,10,8,5,1,3,13,2,3,10,3,10,5,8,10,1",false,
S1C1680,1,chromatic,"8,9,6,3,10,8,1,7,3,2,4,0,2,5,8,5",swapped,shifted,-1,8,"8,9,6,3,10,8,0,7,3,1,4,-1,1,5,8,5","8,9,6,3,10,8,0,3,7,1,4,-1,1,5,8,5","8,9,6,3,10,8,0,7,2,1,4,-1,1,5,8,5",false,
S1C1680,1,diatonic,"1,0,1,2,3,4,5,4,0,2,1,2,0,4,0,3",swapped,shifted,-1,7,"4,1,4,6,9,11,13,11,1,6,4,6,1,11,1,9","4,1,4,6,9,11,13,1,11,6,4,6,1,11,1,9","4,1,4,6,9,11,13,10,1,6,4,6,1,11,1,9",false,
S1C1680,1,chromatic,"0,4,6,2,8,6,7,8,3,1,4,1,2,0,5,7",shifted,swapped,1,8,"-1,5,7,1,9,7,8,9,3,0,5,0,1,-1,6,8","-1,5,7,1,9,7,8,3,9,0,5,0,1,-1,6,8","-1,5,7,1,9,7,8,9,4,0,5,0,1,-1,6,8",false,
S1C1680,1,diatonic,"1,3,5,2,3,5,1,2,4,1,2,0,2,0,1,3",shifted,swapped,-1,7,"4,8,13,6,8,13,4,6,11,4,6,1,6,1,4,8","4,8,13,6,8,13,4,11,6,4,6,1,6,1,4,8","4,8,13,6,8,13,4,5,11,4,6,1,6,1,4,8",false,
S1C1680,1,chromatic,"6,2,5,8,1,0,2,4,3,5,7,2,5,2,3,7",shifted,swapped,1,8,"7,1,5,9,0,-1,1,4,2,5,8,1,5,1,2,8","7,1,5,9,0,-1,1,2,4,5,8,1,5,1,2,8","7,1,5,9,0,-1,1,4,3,5,8,1,5,1,2,8",false,
S1C1680,1,chromatic,"3,0,2,4,7,10,3,8,7,5,3,10,1,5,6,9",swapped,shifted,-1,7,"2,-1,1,3,6,10,2,8,6,4,2,10,0,4,5,9","2,-1,1,3,6,10,2,6,8,4,2,10,0,4,5,9","2,-1,1,3,6,10,2,7,6,4,2,10,0,4,5,9",false,
S1C1680,1,diatonic,"1,2,1,3,0,1,2,4,3,0,1,0,3,0,4,1",swapped,shifted,1,7,"3,6,3,8,1,3,6,11,8,1,3,1,8,1,11,3","3,6,3,8,1,3,6,8,11,1,3,1,8,1,11,3","3,6,3,8,1,3,6,12,8,1,3,1,8,1,11,3",false,
