Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1219,6,diatonic,"0,2,0,1,3,1,4,5,3,0,5,1",swapped,shifted,-1,6,"-2,3,-2,1,6,1,8,10,6,-2,10,1","-2,3,-2,1,6,8,1,10,6,-2,10,1","-2,3,-2,1,6,1,7,10,6,-2,10,1",false,
S1C1219,6,chromatic,"7,4,7,6,1,4,0,5,7,5,3,2",shifted,swapped,1,5,"14,10,14,13,5,10,3,12,14,12,8,6","14,10,14,13,5,3,10,12,14,12,8,6","14,10,14,13,5,11,3,12,14,12,8,6",false,
S1C1219,6,chromatic,"6,7,5,7,8,2,4,3,1,6,8,0",shifted,swapped,-1,6,"12,13,11,13,14,7,10,8,5,12,14,3","12,13,11,13,14,10,7,8,5,12,14,3","12,13,11,13,14,7,9,8,5,12,14,3",false,
S1C1219,6,diatonic,"5,4,2,1,4,5,2,0,1,3,2,4",shifted,swapped,1,5,"10,7,2,0,7,10,2,-2,0,5,2,7","10,7,2,0,7,2,10,-2,0,5,2,7","10,7,2,0,7,11,2,-2,0,5,2,7",false,
S1C1219,6,diatonic,"4,3,5,4,1,0,2,5,1,2,1,2",swapped,shifted,-1,5,"8,6,10,8,1,-2,3,10,1,3,1,3","8,6,10,8,1,3,-2,10,1,3,1,3","8,6,10,8,1,-3,3,10,1,3,1,3",false,
S1C1219,6,chromatic,"5,4,3,2,0,1,4,7,3,6,5,3",swapped,shifted,-1,5,"11,10,9,8,2,6,10,14,9,12,11,9","11,10,9,8,2,10,6,14,9,12,11,9","11,10,9,8,2,5,10,14,9,12,11,9",false,
S1C1219,6,chromatic,"7,6,7,2,1,0,3,5,4,5,1,5",shifted,swapped,1,6,"14,13,14,7,4,2,9,12,11,12,4,12","14,13,14,7,4,9,2,12,11,12,4,12","14,13,14,7,4,2,10,12,11,12,4,12",false,
S1C1219,6,diatonic,"0,2,0,3,1,4,3,1,0,3,0,4",shifted,swapped,-1,5,"-2,3,-2,5,1,8,5,1,-2,5,-2,8","-2,3,-2,5,1,5,8,1,-2,5,-2,8","-2,3,-2,5,1,7,5,1,-2,5,-2,8",false,
S1C1219,6,diatonic,"5,3,4,2,1,2,5,1,5,3,2,0",swapped,shifted,-1,5,"10,5,8,3,1,3,10,1,10,5,3,-2","10,5,8,3,1,10,3,1,10,5,3,-2","10,5,8,3,1,2,10,1,10,5,3,-2",false,
S1C1219,6,chromatic,"4,6,7,3,1,0,7,2,5,8,1,5",shifted,swapped,1,6,"6,10,11,5,3,2,11,4,7,14,3,7","6,10,11,5,3,11,2,4,7,14,3,7","6,10,11,5,3,2,12,4,7,14,3,7",false,
S1C1219,6,chromatic,"1,0,1,5,2,0,3,2,0,2,6,4",swapped,shifted,-1,5,"3,2,3,11,5,2,6,5,2,5,12,7","3,2,3,11,5,6,2,5,2,5,12,7","3,2,3,11,5,1,6,5,2,5,12,7",false,
S1C1219,6,diatonic,"0,1,2,5,3,5,2,4,2,3,5,1",swapped,shifted,1,6,"-2,0,3,10,5,10,3,8,3,5,10,0","-2,0,3,10,5,3,10,8,3,5,10,0","-2,0,3,10,5,10,4,8,3,5,10,0",false,
S1C1219,6,diatonic,"0,2,3,0,2,3,5,0,5,1,3,4",swapped,shifted,-1,5,"-2,3,5,-2,3,5,10,-2,10,0,5,7","-2,3,5,-2,3,10,5,-2,10,0,5,7","-2,3,5,-2,3,4,10,-2,10,0,5,7",false,
S1C1219,6,chromatic,"7,6,1,4,0,1,3,7,6,5,2,0",swapped,shifted,1,6,"13,12,5,9,4,5,7,13,12,10,6,4","13,12,5,9,4,7,5,13,12,10,6,4","13,12,5,9,4,5,8,13,12,10,6,4",false,
S1C1219,6,diatonic,"1,2,3,5,3,5,4,1,2,0,2,1",shifted,swapped,1,6,"0,2,5,10,5,10,7,0,2,-2,2,0","0,2,5,10,5,7,10,0,2,-2,2,0","0,2,5,10,5,10,8,0,2,-2,2,0",false,
S1C1219,6,chromatic,"6,3,1,6,3,1,4,5,2,6,5,0",swapped,shifted,-1,5,"14,10,7,14,10,7,11,12,9,14,12,4","14,10,7,14,10,11,7,12,9,14,12,4","14,10,7,14,10,6,11,12,9,14,12,4",false,
S1C1219,6,chromatic,"3,5,6,1,5,0,3,4,6,4,7,2",swapped,shifted,1,6,"6,11,12,4,11,3,6,10,12,10,14,5","6,11,12,4,11,6,3,10,12,10,14,5","6,11,12,4,11,3,7,10,12,10,14,5",false,
S1C1219,6,chromatic,"1,0,5,6,3,2,0,4,7,2,5,3",shifted,swapped,-1,5,"3,2,9,10,6,5,2,8,14,5,9,6","3,2,9,10,6,2,5,8,14,5,9,6","3,2,9,10,6,4,2,8,14,5,9,6",false,
S1C1219,6,diatonic,"3,1,4,5,2,4,0,2,0,2,3,1",shifted,swapped,1,6,"5,0,7,10,3,7,-2,3,-2,3,5,0","5,0,7,10,3,-2,7,3,-2,3,5,0","5,0,7,10,3,7,-1,3,-2,3,5,0",false,
S1C1219,6,diatonic,"2,4,3,4,3,1,0,5,4,0,3,4",shifted,swapped,1,6,"3,8,5,8,5,0,-2,10,8,-2,5,8","3,8,5,8,5,-2,0,10,8,-2,5,8","3,8,5,8,5,0,-1,10,8,-2,5,8",false,
