Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1656,1,diatonic,"0,1,0,2,4,3,2,5,0,3,2,5,4,2,1,3",shifted,swapped,1,8,"2,5,2,7,12,10,7,14,2,10,7,14,12,7,5,10","2,5,2,7,12,10,7,2,14,10,7,14,12,7,5,10","2,5,2,7,12,10,7,14,3,10,7,14,12,7,5,10",false,
S1C1656,1,diatonic,"2,4,1,2,1,5,4,0,5,4,1,3,0,3,0,1",swapped,shifted,-1,7,"7,11,4,7,4,14,11,2,14,11,4,9,2,9,2,4","7,11,4,7,4,14,11,14,2,11,4,9,2,9,2,4","7,11,4,7,4,14,11,1,14,11,4,9,2,9,2,4",false,
S1C1656,1,diatonic,"1,3,4,2,1,3,1,0,4,2,0,5,0,2,3,4",swapped,shifted,-1,7,"4,9,11,7,4,9,4,2,11,7,2,14,2,7,9,11","4,9,11,7,4,9,4,11,2,7,2,14,2,7,9,11","4,9,11,7,4,9,4,1,11,7,2,14,2,7,9,11",false,
S1C1656,1,chromatic,"1,2,7,4,0,8,2,4,5,3,6,5,6,1,2,0",swapped,shifted,-1,8,"-2,-1,6,1,-3,7,-1,1,4,0,5,4,5,-2,-1,-3","-2,-1,6,1,-3,7,-1,4,1,0,5,4,5,-2,-1,-3","-2,-1,6,1,-3,7,-1,1,3,0,5,4,5,-2,-1,-3",false,
S1C1656,1,chromatic,"6,8,9,8,5,0,7,3,4,8,4,1,2,3,8,9",swapped,shifted,1,7,"5,8,9,8,4,-3,7,0,2,8,2,-2,-1,0,8,9","5,8,9,8,4,-3,7,2,0,8,2,-2,-1,0,8,9","5,8,9,8,4,-3,7,1,2,8,2,-2,-1,0,8,9",false,
S1C1656,1,diatonic,"0,2,1,4,1,5,2,4,5,2,4,3,2,5,0,5",shifted,swapped,-1,7,"2,6,4,11,4,14,6,11,14,6,11,9,6,14,2,14","2,6,4,11,4,14,6,14,11,6,11,9,6,14,2,14","2,6,4,11,4,14,6,10,14,6,11,9,6,14,2,14",false,
S1C1656,1,chromatic,"3,4,6,1,6,2,4,6,3,1,2,4,3,0,5,7",shifted,swapped,-1,7,"2,4,7,-1,7,1,4,7,2,-1,1,4,2,-2,5,9","2,4,7,-1,7,1,4,2,7,-1,1,4,2,-2,5,9","2,4,7,-1,7,1,4,6,2,-1,1,4,2,-2,5,9",false,
S1C1656,1,chromatic,"7,4,0,3,1,4,3,8,5,2,10,9,1,6,4,0",shifted,swapped,1,7,"5,2,-2,1,-1,2,1,6,3,0,9,8,-1,4,2,-2","5,2,-2,1,-1,2,1,3,6,0,9,8,-1,4,2,-2","5,2,-2,1,-1,2,1,7,3,0,9,8,-1,4,2,-2",false,
S1C1656,1,diatonic,"2,4,5,3,1,5,2,0,4,2,5,0,5,4,0,2",shifted,swapped,-1,8,"7,12,14,9,4,14,7,2,12,7,14,2,14,12,2,7","7,12,14,9,4,14,7,12,2,7,14,2,14,12,2,7","7,12,14,9,4,14,7,2,11,7,14,2,14,12,2,7",false,
S1C1656,1,chromatic,"2,4,8,1,6,3,5,2,4,10,7,0,9,3,2,6",shifted,swapped,-1,7,"1,3,7,-1,5,2,4,1,3,9,6,-3,8,2,1,5","1,3,7,-1,5,2,4,3,1,9,6,-3,8,2,1,5","1,3,7,-1,5,2,4,0,3,9,6,-3,8,2,1,5",false,
S1C1656,1,chromatic,"2,5,9,4,0,4,9,1,4,7,8,3,6,2,1,0",swapped,shifted,1,8,"0,5,9,3,-3,3,9,-1,3,7,8,2,6,0,-1,-3","0,5,9,3,-3,3,9,3,-1,7,8,2,6,0,-1,-3","0,5,9,3,-3,3,9,-1,4,7,8,2,6,0,-1,-3",false,
S1C1656,1,diatonic,"0,2,3,4,2,3,1,5,2,4,1,0,5,3,0,3",swapped,shifted,1,7,"2,7,10,12,7,10,5,14,7,12,5,2,14,10,2,10","2,7,10,12,7,10,5,7,14,12,5,2,14,10,2,10","2,7,10,12,7,10,5,15,7,12,5,2,14,10,2,10",false,
S1C1656,1,chromatic,"7,5,2,0,5,6,0,2,1,8,7,8,2,0,3,4",swapped,shifted,-1,8,"8,6,3,-3,6,7,-3,3,0,9,8,9,3,-3,4,5","8,6,3,-3,6,7,-3,0,3,9,8,9,3,-3,4,5","8,6,3,-3,6,7,-3,3,-1,9,8,9,3,-3,4,5",false,
S1C1656,1,diatonic,"4,2,1,3,0,2,0,4,2,3,1,2,4,2,3,4",shifted,swapped,1,7,"14,9,6,11,4,9,4,14,9,11,6,9,14,9,11,14","14,9,6,11,4,9,4,9,14,11,6,9,14,9,11,14","14,9,6,11,4,9,4,15,9,11,6,9,14,9,11,14",false,
S1C1656,1,diatonic,"3,1,2,3,0,3,0,3,2,1,4,1,3,1,2,1",shifted,swapped,1,8,"9,5,7,9,2,9,2,9,7,5,12,5,9,5,7,5","9,5,7,9,2,9,2,7,9,5,12,5,9,5,7,5","9,5,7,9,2,9,2,9,8,5,12,5,9,5,7,5",false,
S1C1656,1,diatonic,"1,3,1,0,1,3,4,5,3,0,4,1,2,3,1,2",swapped,shifted,1,8,"5,9,5,2,5,9,12,14,9,2,12,5,7,9,5,7","5,9,5,2,5,9,12,9,14,2,12,5,7,9,5,7","5,9,5,2,5,9,12,14,10,2,12,5,7,9,5,7",false,
S1C1656,1,chromatic,"4,7,5,0,3,2,1,3,6,0,4,0,4,7,3,7",swapped,shifted,-1,8,"3,8,4,-2,2,0,-1,2,6,-2,3,-2,3,8,2,8","3,8,4,-2,2,0,-1,6,2,-2,3,-2,3,8,2,8","3,8,4,-2,2,0,-1,2,5,-2,3,-2,3,8,2,8",false,
S1C1656,1,diatonic,"0,1,3,1,4,3,2,5,1,3,0,1,5,4,5,1",swapped,shifted,-1,8,"2,4,9,4,12,9,7,14,4,9,2,4,14,12,14,4","2,4,9,4,12,9,7,4,14,9,2,4,14,12,14,4","2,4,9,4,12,9,7,14,3,9,2,4,14,12,14,4",false,
S1C1656,1,chromatic,"5,1,3,4,6,3,0,6,2,1,4,6,1,3,4,6",shifted,swapped,1,7,"6,0,4,5,7,4,-1,7,1,0,5,7,0,4,5,7","6,0,4,5,7,4,-1,1,7,0,5,7,0,4,5,7","6,0,4,5,7,4,-1,8,1,0,5,7,0,4,5,7",false,
S1C1656,1,chromatic,"7,4,1,5,3,0,2,0,3,9,5,2,8,2,6,2",shifted,swapped,1,8,"6,3,-2,4,1,-3,0,-3,1,8,4,0,7,0,5,0","6,3,-2,4,1,-3,0,1,-3,8,4,0,7,0,5,0","6,3,-2,4,1,-3,0,-3,2,8,4,0,7,0,5,0",false,
