Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1656,3,diatonic,"3,5,4,5,2,4,3,5,4,1,2,0,1,5,1,2",shifted,swapped,1,8,"11,15,13,15,8,13,11,15,13,6,8,3,6,15,6,8","11,15,13,15,8,13,11,13,15,6,8,3,6,15,6,8","11,15,13,15,8,13,11,15,14,6,8,3,6,15,6,8",false,
S1C1656,3,diatonic,"4,5,3,1,3,0,2,0,5,1,0,3,1,0,3,1",swapped,shifted,-1,7,"12,15,10,5,10,3,8,3,15,5,3,10,5,3,10,5","12,15,10,5,10,3,8,15,3,5,3,10,5,3,10,5","12,15,10,5,10,3,8,2,15,5,3,10,5,3,10,5",false,
S1C1656,3,diatonic,"1,2,0,3,4,1,5,0,1,3,0,5,4,5,1,0",shifted,swapped,1,8,"5,7,3,10,12,5,15,3,5,10,3,15,12,15,5,3","5,7,3,10,12,5,15,5,3,10,3,15,12,15,5,3","5,7,3,10,12,5,15,3,6,10,3,15,12,15,5,3",false,
S1C1656,3,chromatic,"2,6,4,0,3,6,7,6,2,7,8,1,5,0,8,0",swapped,shifted,-1,8,"6,10,8,1,7,10,11,10,6,11,12,2,9,1,12,1","6,10,8,1,7,10,11,6,10,11,12,2,9,1,12,1","6,10,8,1,7,10,11,10,5,11,12,2,9,1,12,1",false,
S1C1656,3,diatonic,"2,1,2,0,2,1,2,3,1,0,3,1,0,3,1,4",swapped,shifted,-1,8,"8,6,8,3,8,6,8,10,6,3,10,6,3,10,6,13","8,6,8,3,8,6,8,6,10,3,10,6,3,10,6,13","8,6,8,3,8,6,8,10,5,3,10,6,3,10,6,13",false,
S1C1656,3,diatonic,"0,1,2,1,0,1,2,1,3,4,2,5,3,4,1,5",swapped,shifted,1,8,"3,5,7,5,3,5,7,5,10,12,7,15,10,12,5,15","3,5,7,5,3,5,7,10,5,12,7,15,10,12,5,15","3,5,7,5,3,5,7,5,11,12,7,15,10,12,5,15",false,
S1C1656,3,chromatic,"2,3,2,6,8,4,1,4,5,2,1,0,7,5,1,2",shifted,swapped,1,7,"5,6,5,11,13,7,4,7,10,5,4,3,12,10,4,5","5,6,5,11,13,7,4,10,7,5,4,3,12,10,4,5","5,6,5,11,13,7,4,8,10,5,4,3,12,10,4,5",false,
S1C1656,3,chromatic,"7,5,3,1,4,0,6,4,2,8,6,7,8,7,4,7",swapped,shifted,-1,8,"11,8,6,2,7,1,9,7,4,13,9,11,13,11,7,11","11,8,6,2,7,1,9,4,7,13,9,11,13,11,7,11","11,8,6,2,7,1,9,7,3,13,9,11,13,11,7,11",false,
S1C1656,3,diatonic,"1,2,3,5,4,0,4,0,2,3,5,3,5,1,4,0",swapped,shifted,-1,7,"6,8,10,15,13,3,13,3,8,10,15,10,15,6,13,3","6,8,10,15,13,3,13,8,3,10,15,10,15,6,13,3","6,8,10,15,13,3,13,2,8,10,15,10,15,6,13,3",false,
S1C1656,3,diatonic,"1,2,1,4,0,1,3,0,5,2,0,2,5,3,1,5",shifted,swapped,1,7,"5,8,5,12,3,5,10,3,15,8,3,8,15,10,5,15","5,8,5,12,3,5,10,15,3,8,3,8,15,10,5,15","5,8,5,12,3,5,10,4,15,8,3,8,15,10,5,15",false,
S1C1656,3,chromatic,"6,4,8,3,7,5,1,6,2,5,3,0,3,7,2,8",swapped,shifted,-1,8,"9,7,11,6,10,8,3,9,5,8,6,1,6,10,5,11","9,7,11,6,10,8,3,5,9,8,6,1,6,10,5,11","9,7,11,6,10,8,3,9,4,8,6,1,6,10,5,11",false,
S1C1656,3,diatonic,"3,4,3,2,1,3,1,5,0,4,5,1,2,1,5,3",shifted,swapped,-1,8,"10,13,10,8,5,10,5,15,3,13,15,5,8,5,15,10","10,13,10,8,5,10,5,3,15,13,15,5,8,5,15,10","10,13,10,8,5,10,5,15,2,13,15,5,8,5,15,10",false,
S1C1656,3,chromatic,"3,0,3,4,6,7,5,2,6,5,1,6,2,7,3,1",shifted,swapped,1,7,"8,2,8,10,12,13,11,5,12,11,3,12,5,13,8,3","8,2,8,10,12,13,11,12,5,11,3,12,5,13,8,3","8,2,8,10,12,13,11,6,12,11,3,12,5,13,8,3",false,
S1C1656,3,diatonic,"3,5,2,5,2,4,3,2,1,5,2,1,4,0,1,4",swapped,shifted,-1,7,"11,15,8,15,8,13,11,8,6,15,8,6,13,3,6,13","11,15,8,15,8,13,11,6,8,15,8,6,13,3,6,13","11,15,8,15,8,13,11,7,6,15,8,6,13,3,6,13",false,
