Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1255,6,chromatic,"8,5,0,1,4,3,9,8,7,1,6,2",swapped,shifted,-1,6,"6,3,-3,-2,2,1,8,6,5,-2,4,-1","6,3,-3,-2,2,8,1,6,5,-2,4,-1","6,3,-3,-2,2,1,7,6,5,-2,4,-1",false,
S1C1255,6,diatonic,"3,1,3,5,4,1,3,0,5,4,3,2",shifted,swapped,-1,6,"6,1,6,11,8,1,6,-1,11,8,6,4","6,1,6,11,8,6,1,-1,11,8,6,4","6,1,6,11,8,1,5,-1,11,8,6,4",false,
S1C1255,6,diatonic,"0,1,0,3,0,3,1,0,2,5,1,4",shifted,swapped,1,5,"-1,1,-1,6,-1,6,1,-1,3,11,1,8","-1,1,-1,6,-1,1,6,-1,3,11,1,8","-1,1,-1,6,-1,7,1,-1,3,11,1,8",false,
S1C1255,6,chromatic,"5,3,7,6,8,2,6,4,5,0,3,1",swapped,shifted,1,6,"3,0,6,4,8,-1,4,1,3,-3,0,-2","3,0,6,4,8,4,-1,1,3,-3,0,-2","3,0,6,4,8,-1,5,1,3,-3,0,-2",false,
S1C1255,6,diatonic,"4,2,4,2,0,1,5,2,0,3,1,4",swapped,shifted,-1,6,"9,4,9,4,-1,2,11,4,-1,7,2,9","9,4,9,4,-1,11,2,4,-1,7,2,9","9,4,9,4,-1,2,10,4,-1,7,2,9",false,
S1C1255,6,chromatic,"1,2,6,2,5,3,1,2,4,8,0,7",shifted,swapped,1,6,"-2,0,7,0,5,1,-2,0,2,9,-3,8","-2,0,7,0,5,-2,1,0,2,9,-3,8","-2,0,7,0,5,1,-1,0,2,9,-3,8",false,
S1C1255,6,diatonic,"1,3,1,0,2,4,3,2,3,4,5,1",shifted,swapped,1,5,"2,6,2,-1,4,9,6,4,6,9,11,2","2,6,2,-1,4,6,9,4,6,9,11,2","2,6,2,-1,4,10,6,4,6,9,11,2",false,
S1C1255,6,chromatic,"5,1,3,2,4,1,5,2,5,0,6,1",shifted,swapped,-1,5,"7,2,5,4,6,2,7,4,7,-2,9,2","7,2,5,4,6,7,2,4,7,-2,9,2","7,2,5,4,6,1,7,4,7,-2,9,2",false,
S1C1255,6,diatonic,"5,3,5,4,1,4,2,5,3,0,5,0",swapped,shifted,1,6,"11,7,11,9,2,9,4,11,7,-1,11,-1","11,7,11,9,2,4,9,11,7,-1,11,-1","11,7,11,9,2,9,5,11,7,-1,11,-1",false,
S1C1255,6,diatonic,"1,2,1,4,3,2,0,5,0,1,4,5",swapped,shifted,-1,5,"1,4,1,9,6,4,-1,11,-1,1,9,11","1,4,1,9,6,-1,4,11,-1,1,9,11","1,4,1,9,6,3,-1,11,-1,1,9,11",false,
S1C1255,6,diatonic,"0,1,2,4,1,2,3,0,4,5,3,2",shifted,swapped,1,5,"-1,2,4,9,2,4,6,-1,9,11,6,4","-1,2,4,9,2,6,4,-1,9,11,6,4","-1,2,4,9,2,5,6,-1,9,11,6,4",false,
S1C1255,6,diatonic,"2,1,2,4,2,5,3,2,1,0,1,3",swapped,shifted,1,6,"4,1,4,9,4,11,6,4,1,-1,1,6","4,1,4,9,4,6,11,4,1,-1,1,6","4,1,4,9,4,11,7,4,1,-1,1,6",false,
S1C1255,6,chromatic,"6,7,4,7,6,5,3,7,6,0,2,1",swapped,shifted,-1,6,"8,9,6,9,8,7,5,9,8,-1,2,0","8,9,6,9,8,5,7,9,8,-1,2,0","8,9,6,9,8,7,4,9,8,-1,2,0",false,
S1C1255,6,diatonic,"0,2,3,2,0,2,3,0,1,2,4,0",shifted,swapped,-1,6,"1,6,8,6,1,6,8,1,3,6,11,1","1,6,8,6,1,8,6,1,3,6,11,1","1,6,8,6,1,6,7,1,3,6,11,1",false,
S1C1255,6,chromatic,"7,6,4,0,1,5,2,4,2,3,5,7",swapped,shifted,1,6,"8,7,4,-1,0,5,1,4,1,3,5,8","8,7,4,-1,0,1,5,4,1,3,5,8","8,7,4,-1,0,5,2,4,1,3,5,8",false,
S1C1255,6,diatonic,"1,3,5,3,1,3,5,2,4,0,4,2",swapped,shifted,-1,5,"1,6,11,6,1,6,11,4,8,-1,8,4","1,6,11,6,1,11,6,4,8,-1,8,4","1,6,11,6,1,5,11,4,8,-1,8,4",false,
S1C1255,6,chromatic,"3,2,3,1,4,3,5,0,6,3,4,6",shifted,swapped,1,5,"2,0,2,-1,4,2,8,-3,9,2,4,9","2,0,2,-1,4,8,2,-3,9,2,4,9","2,0,2,-1,4,3,8,-3,9,2,4,9",false,
S1C1255,6,chromatic,"6,2,7,4,7,0,3,2,1,4,5,2",shifted,swapped,1,5,"7,2,9,4,9,-1,3,2,1,4,6,2","7,2,9,4,9,3,-1,2,1,4,6,2","7,2,9,4,9,0,3,2,1,4,6,2",false,
S1C1255,6,chromatic,"5,2,3,7,0,7,1,6,4,8,6,1",swapped,shifted,-1,5,"4,1,2,7,-2,7,0,5,3,8,5,0","4,1,2,7,-2,0,7,5,3,8,5,0","4,1,2,7,-2,6,0,5,3,8,5,0",false,
S1C1255,6,chromatic,"7,6,3,4,5,0,1,3,2,9,8,0",shifted,swapped,-1,5,"6,5,0,2,4,-3,-2,0,-1,9,7,-3","6,5,0,2,4,-2,-3,0,-1,9,7,-3","6,5,0,2,4,-4,-2,0,-1,9,7,-3",false,
