Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1226,5,chromatic,"3,4,0,2,5,3,1,7,4,1,6,5",shifted,swapped,1,6,"5,6,0,4,8,5,1,11,6,1,9,8","5,6,0,4,8,1,5,11,6,1,9,8","5,6,0,4,8,5,2,11,6,1,9,8",false,
S1C1226,5,diatonic,"1,0,1,0,3,0,4,2,0,4,0,4",swapped,shifted,-1,6,"1,-2,1,-2,6,-2,8,3,-2,8,-2,8","1,-2,1,-2,6,8,-2,3,-2,8,-2,8","1,-2,1,-2,6,-2,7,3,-2,8,-2,8",false,
S1C1226,5,diatonic,"1,3,2,5,2,1,3,5,4,2,0,5",swapped,shifted,1,6,"0,5,3,10,3,0,5,10,8,3,-2,10","0,5,3,10,3,5,0,10,8,3,-2,10","0,5,3,10,3,0,6,10,8,3,-2,10",false,
S1C1226,5,diatonic,"0,1,0,2,4,0,3,2,3,1,2,5",shifted,swapped,1,5,"-2,1,-2,3,8,-2,5,3,5,1,3,10","-2,1,-2,3,8,5,-2,3,5,1,3,10","-2,1,-2,3,8,-1,5,3,5,1,3,10",false,
S1C1226,5,diatonic,"2,4,3,2,1,0,2,3,2,4,3,4",swapped,shifted,1,5,"5,10,7,5,3,0,5,7,5,10,7,10","5,10,7,5,3,5,0,7,5,10,7,10","5,10,7,5,3,1,5,7,5,10,7,10",false,
S1C1226,5,chromatic,"2,4,6,3,6,8,0,3,2,5,1,7",swapped,shifted,-1,5,"1,3,6,2,6,9,-1,2,1,5,0,7","1,3,6,2,6,-1,9,2,1,5,0,7","1,3,6,2,6,8,-1,2,1,5,0,7",false,
S1C1226,5,diatonic,"0,2,0,3,2,4,0,1,2,0,1,2",swapped,shifted,1,6,"-2,3,-2,5,3,8,-2,0,3,-2,0,3","-2,3,-2,5,3,-2,8,0,3,-2,0,3","-2,3,-2,5,3,8,-1,0,3,-2,0,3",false,
S1C1226,5,chromatic,"3,2,1,2,5,3,4,1,5,0,4,1",shifted,swapped,-1,5,"7,3,2,3,11,7,8,2,11,-1,8,2","7,3,2,3,11,8,7,2,11,-1,8,2","7,3,2,3,11,6,8,2,11,-1,8,2",false,
S1C1226,5,chromatic,"1,0,4,0,6,4,7,3,0,2,6,5",swapped,shifted,1,6,"0,-1,6,-1,8,6,9,4,-1,1,8,7","0,-1,6,-1,8,9,6,4,-1,1,8,7","0,-1,6,-1,8,6,10,4,-1,1,8,7",false,
S1C1226,5,chromatic,"4,3,5,4,7,1,2,0,8,6,8,0",shifted,swapped,1,6,"7,6,8,7,10,2,4,0,11,9,11,0","7,6,8,7,10,4,2,0,11,9,11,0","7,6,8,7,10,2,5,0,11,9,11,0",false,
S1C1226,5,diatonic,"4,5,2,4,2,0,3,1,5,3,1,2",shifted,swapped,1,6,"8,10,3,8,3,-2,6,1,10,6,1,3","8,10,3,8,3,6,-2,1,10,6,1,3","8,10,3,8,3,-2,7,1,10,6,1,3",false,
S1C1226,5,chromatic,"0,1,3,2,8,2,6,4,5,9,5,7",swapped,shifted,-1,5,"-1,0,3,2,10,2,6,4,5,11,5,9","-1,0,3,2,10,6,2,4,5,11,5,9","-1,0,3,2,10,1,6,4,5,11,5,9",false,
S1C1226,5,diatonic,"4,3,0,2,1,5,3,1,5,0,5,4",shifted,swapped,-1,5,"7,5,-2,3,0,10,5,0,10,-2,10,7","7,5,-2,3,0,5,10,0,10,-2,10,7","7,5,-2,3,0,9,5,0,10,-2,10,7",false,
S1C1226,5,chromatic,"0,2,6,3,0,1,4,0,1,4,5,1",swapped,shifted,-1,5,"-1,5,11,8,-1,4,9,-1,4,9,10,4","-1,5,11,8,-1,9,4,-1,4,9,10,4","-1,5,11,8,-1,3,9,-1,4,9,10,4",false,
S1C1226,5,diatonic,"3,4,3,2,1,3,0,4,0,3,1,3",shifted,swapped,-1,5,"7,10,7,5,2,7,0,10,0,7,2,7","7,10,7,5,2,0,7,10,0,7,2,7","7,10,7,5,2,6,0,10,0,7,2,7",false,
S1C1226,5,diatonic,"4,3,1,0,1,4,5,2,3,4,3,5",shifted,swapped,-1,6,"8,5,1,-2,1,8,10,3,5,8,5,10","8,5,1,-2,1,10,8,3,5,8,5,10","8,5,1,-2,1,8,9,3,5,8,5,10",false,
S1C1226,5,chromatic,"3,1,0,4,6,5,0,6,2,6,5,3",shifted,swapped,1,5,"6,3,0,7,11,8,0,11,5,11,8,6","6,3,0,7,11,0,8,11,5,11,8,6","6,3,0,7,11,9,0,11,5,11,8,6",false,
S1C1226,5,diatonic,"3,1,2,3,0,2,4,0,2,0,5,2",swapped,shifted,-1,5,"5,0,2,5,-2,2,7,-2,2,-2,10,2","5,0,2,5,-2,7,2,-2,2,-2,10,2","5,0,2,5,-2,1,7,-2,2,-2,10,2",false,
S1C1226,5,chromatic,"1,3,8,6,1,2,4,7,6,0,5,9",swapped,shifted,-1,6,"0,3,10,8,0,1,5,9,8,-1,6,11","0,3,10,8,0,5,1,9,8,-1,6,11","0,3,10,8,0,1,4,9,8,-1,6,11",false,
S1C1226,5,chromatic,"1,3,0,3,7,1,4,0,2,6,7,5",shifted,swapped,1,6,"2,4,-1,4,10,2,6,-1,3,9,10,8","2,4,-1,4,10,6,2,-1,3,9,10,8","2,4,-1,4,10,2,7,-1,3,9,10,8",false,
