Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1670,3,chromatic,"0,5,1,5,0,6,8,5,1,4,2,5,0,6,7,3",shifted,swapped,-1,7,"1,7,2,7,1,8,11,7,2,5,3,7,1,8,9,4","1,7,2,7,1,8,11,2,7,5,3,7,1,8,9,4","1,7,2,7,1,8,11,6,2,5,3,7,1,8,9,4",false,
S1C1670,3,diatonic,"2,4,5,2,4,1,4,1,0,4,1,4,0,3,1,5",swapped,shifted,-1,8,"4,9,11,4,9,2,9,2,-1,9,2,9,-1,6,2,11","4,9,11,4,9,2,9,-1,2,9,2,9,-1,6,2,11","4,9,11,4,9,2,9,2,-2,9,2,9,-1,6,2,11",false,
S1C1670,3,chromatic,"8,4,6,0,6,2,6,2,1,3,7,5,8,1,0,6",swapped,shifted,-1,7,"12,6,8,0,8,4,8,4,2,5,10,7,12,2,0,8","12,6,8,0,8,4,8,2,4,5,10,7,12,2,0,8","12,6,8,0,8,4,8,3,2,5,10,7,12,2,0,8",false,
S1C1670,3,diatonic,"4,3,2,3,1,0,1,2,5,4,1,0,5,0,5,4",shifted,swapped,1,8,"9,6,4,6,1,-1,1,4,11,9,1,-1,11,-1,11,9","9,6,4,6,1,-1,1,11,4,9,1,-1,11,-1,11,9","9,6,4,6,1,-1,1,4,12,9,1,-1,11,-1,11,9",false,
S1C1670,3,chromatic,"1,0,2,4,8,6,3,6,7,1,5,3,2,3,8,0",shifted,swapped,1,7,"1,0,3,7,12,9,4,9,11,1,8,4,3,4,12,0","1,0,3,7,12,9,4,11,9,1,8,4,3,4,12,0","1,0,3,7,12,9,4,10,11,1,8,4,3,4,12,0",false,
S1C1670,3,chromatic,"5,3,6,1,7,0,2,3,7,9,4,9,6,5,7,8",swapped,shifted,-1,7,"8,6,9,1,10,0,3,6,10,12,7,12,9,8,10,11","8,6,9,1,10,0,3,10,6,12,7,12,9,8,10,11","8,6,9,1,10,0,3,5,10,12,7,12,9,8,10,11",false,
S1C1670,3,chromatic,"5,4,3,5,6,2,1,2,8,0,7,2,0,7,9,1",swapped,shifted,1,7,"7,6,5,7,8,3,2,3,10,1,9,3,1,9,12,2","7,6,5,7,8,3,2,10,3,1,9,3,1,9,12,2","7,6,5,7,8,3,2,4,10,1,9,3,1,9,12,2",false,
S1C1670,3,diatonic,"5,3,0,1,2,0,3,0,5,2,1,5,1,3,4,3",shifted,swapped,-1,7,"11,6,-1,1,3,-1,6,-1,11,3,1,11,1,6,8,6","11,6,-1,1,3,-1,6,11,-1,3,1,11,1,6,8,6","11,6,-1,1,3,-1,6,-2,11,3,1,11,1,6,8,6",false,
S1C1670,3,diatonic,"2,3,2,3,4,2,3,0,2,1,0,2,0,1,4,1",swapped,shifted,1,7,"4,6,4,6,8,4,6,-1,4,1,-1,4,-1,1,8,1","4,6,4,6,8,4,6,4,-1,1,-1,4,-1,1,8,1","4,6,4,6,8,4,6,0,4,1,-1,4,-1,1,8,1",false,
S1C1670,3,diatonic,"2,3,5,2,4,1,3,4,5,2,3,2,4,5,0,1",shifted,swapped,-1,8,"4,7,11,4,9,2,7,9,11,4,7,4,9,11,-1,2","4,7,11,4,9,2,7,11,9,4,7,4,9,11,-1,2","4,7,11,4,9,2,7,9,10,4,7,4,9,11,-1,2",false,
S1C1670,3,chromatic,"2,5,8,2,1,8,7,6,9,8,7,4,3,0,5,6",shifted,swapped,-1,8,"3,6,10,3,1,10,9,7,12,10,9,5,4,0,6,7","3,6,10,3,1,10,9,12,7,10,9,5,4,0,6,7","3,6,10,3,1,10,9,7,11,10,9,5,4,0,6,7",false,
S1C1670,3,chromatic,"0,1,3,2,0,5,3,6,5,0,7,3,7,8,4,3",shifted,swapped,1,8,"1,2,4,3,1,7,4,9,7,1,10,4,10,11,5,4","1,2,4,3,1,7,4,7,9,1,10,4,10,11,5,4","1,2,4,3,1,7,4,9,8,1,10,4,10,11,5,4",false,
S1C1670,3,diatonic,"0,1,4,1,4,5,2,5,4,1,0,2,3,4,3,0",swapped,shifted,1,8,"-1,2,9,2,9,11,4,11,9,2,-1,4,7,9,7,-1","-1,2,9,2,9,11,4,9,11,2,-1,4,7,9,7,-1","-1,2,9,2,9,11,4,11,10,2,-1,4,7,9,7,-1",false,
S1C1670,3,chromatic,"2,1,4,8,6,7,1,3,0,5,7,4,8,2,7,2",shifted,swapped,1,8,"4,3,7,11,9,10,3,5,1,8,10,7,11,4,10,4","4,3,7,11,9,10,3,1,5,8,10,7,11,4,10,4","4,3,7,11,9,10,3,5,2,8,10,7,11,4,10,4",false,
S1C1670,3,chromatic,"6,7,4,0,5,2,3,2,4,3,2,4,2,1,2,5",swapped,shifted,-1,8,"10,12,8,0,9,3,6,3,8,6,3,8,3,2,3,9","10,12,8,0,9,3,6,8,3,6,3,8,3,2,3,9","10,12,8,0,9,3,6,3,7,6,3,8,3,2,3,9",false,
S1C1670,3,diatonic,"4,3,2,3,4,0,2,5,4,1,5,4,2,5,2,5",swapped,shifted,1,7,"9,6,4,6,9,-1,4,11,9,2,11,9,4,11,4,11","9,6,4,6,9,-1,4,9,11,2,11,9,4,11,4,11","9,6,4,6,9,-1,4,12,9,2,11,9,4,11,4,11",false,
S1C1670,3,diatonic,"0,1,4,1,3,1,2,4,1,3,1,3,1,5,0,3",swapped,shifted,1,8,"-1,1,8,1,6,1,3,8,1,6,1,6,1,11,-1,6","-1,1,8,1,6,1,3,1,8,6,1,6,1,11,-1,6","-1,1,8,1,6,1,3,8,2,6,1,6,1,11,-1,6",false,
S1C1670,3,chromatic,"1,6,2,1,2,4,2,7,6,0,5,6,3,4,3,2",swapped,shifted,1,8,"3,8,4,3,4,6,4,12,8,0,7,8,5,6,5,4","3,8,4,3,4,6,4,8,12,0,7,8,5,6,5,4","3,8,4,3,4,6,4,12,9,0,7,8,5,6,5,4",false,
S1C1670,3,diatonic,"1,2,0,1,3,1,3,1,2,4,0,5,1,3,5,0",shifted,swapped,-1,7,"1,4,-1,1,6,1,6,1,4,9,-1,11,1,6,11,-1","1,4,-1,1,6,1,6,4,1,9,-1,11,1,6,11,-1","1,4,-1,1,6,1,6,0,4,9,-1,11,1,6,11,-1",false,
S1C1670,3,diatonic,"1,3,1,4,1,0,2,3,0,1,2,5,0,3,2,4",shifted,swapped,-1,7,"1,6,1,8,1,-1,4,6,-1,1,4,11,-1,6,4,8","1,6,1,8,1,-1,4,-1,6,1,4,11,-1,6,4,8","1,6,1,8,1,-1,4,5,-1,1,4,11,-1,6,4,8",false,
