Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0828,3,chromatic,"1,2,5,4,3,5,0,4",swapped,shifted,-1,4,"5,8,13,12,10,13,3,12","5,8,13,10,12,13,3,12","5,8,13,12,9,13,3,12",false,
S1C0828,3,chromatic,"1,3,7,4,6,0,2,5",shifted,swapped,1,4,"5,7,14,8,12,4,6,11","5,7,14,12,8,4,6,11","5,7,14,8,13,4,6,11",false,
S1C0828,3,diatonic,"0,1,2,3,5,1,4,0",swapped,shifted,1,4,"-3,-1,1,4,9,-1,6,-3","-3,-1,1,9,4,-1,6,-3","-3,-1,1,4,10,-1,6,-3",false,
S1C0828,3,chromatic,"3,5,2,4,0,1,4,1",swapped,shifted,1,4,"10,14,9,13,4,6,13,6","10,14,9,4,13,6,13,6","10,14,9,13,5,6,13,6",false,
S1C0828,3,chromatic,"3,4,5,1,0,3,4,2",shifted,swapped,1,3,"11,12,13,6,3,11,12,8","11,12,13,3,6,11,12,8","11,12,13,7,3,11,12,8",false,
S1C0828,3,chromatic,"0,1,5,3,2,4,6,0",shifted,swapped,-1,3,"2,4,10,7,5,8,14,2","2,4,10,5,7,8,14,2","2,4,10,6,5,8,14,2",false,
S1C0828,3,chromatic,"0,1,2,3,1,4,0,5",shifted,swapped,1,3,"2,5,9,10,5,13,2,14","2,5,9,5,10,13,2,14","2,5,9,11,5,13,2,14",false,
S1C0828,3,diatonic,"3,1,2,3,4,1,0,4",shifted,swapped,-1,4,"6,2,4,6,9,2,-1,9","6,2,4,9,6,2,-1,9","6,2,4,6,8,2,-1,9",false,
S1C0828,3,chromatic,"7,4,0,3,5,6,2,1",swapped,shifted,-1,3,"14,10,4,9,11,13,6,5","14,10,4,11,9,13,6,5","14,10,4,8,11,13,6,5",false,
S1C0828,3,diatonic,"3,1,3,1,4,0,2,3",shifted,swapped,1,4,"7,2,7,2,9,-1,4,7","7,2,7,9,2,-1,4,7","7,2,7,2,10,-1,4,7",false,
S1C0828,3,chromatic,"1,4,0,2,1,0,3,2",swapped,shifted,1,4,"9,14,7,12,9,7,13,12","9,14,7,9,12,7,13,12","9,14,7,12,10,7,13,12",false,
S1C0828,3,diatonic,"3,1,4,3,0,2,3,0",swapped,shifted,-1,3,"5,0,7,5,-3,2,5,-3","5,0,7,-3,5,2,5,-3","5,0,7,4,-3,2,5,-3",false,
S1C0828,3,diatonic,"3,1,3,1,4,0,1,2",swapped,shifted,1,3,"7,2,7,2,9,0,2,4","7,2,7,9,2,0,2,4","7,2,7,3,9,0,2,4",false,
S1C0828,3,diatonic,"2,4,3,0,2,1,4,3",swapped,shifted,-1,3,"2,7,4,-3,2,0,7,4","2,7,4,2,-3,0,7,4","2,7,4,-4,2,0,7,4",false,
S1C0828,3,chromatic,"5,2,3,5,0,1,4,1",swapped,shifted,-1,3,"13,8,9,13,6,7,11,7","13,8,9,6,13,7,11,7","13,8,9,12,6,7,11,7",false,
S1C0828,3,diatonic,"3,1,2,0,4,3,5,4",shifted,swapped,-1,3,"4,-1,1,-3,6,4,9,6","4,-1,1,6,-3,4,9,6","4,-1,1,-4,6,4,9,6",false,
S1C0828,3,diatonic,"1,0,2,4,3,1,3,4",swapped,shifted,-1,4,"0,-3,2,7,5,0,5,7","0,-3,2,5,7,0,5,7","0,-3,2,7,4,0,5,7",false,
S1C0828,3,diatonic,"0,2,4,1,3,5,2,1",shifted,swapped,1,4,"-3,2,6,-1,4,9,2,-1","-3,2,6,4,-1,9,2,-1","-3,2,6,-1,5,9,2,-1",false,
S1C0828,3,chromatic,"5,4,5,6,0,3,1,2",shifted,swapped,-1,4,"13,11,13,14,5,10,8,9","13,11,13,5,14,10,8,9","13,11,13,14,4,10,8,9",false,
S1C0828,3,diatonic,"5,4,2,3,5,1,2,0",shifted,swapped,1,3,"9,7,2,4,9,-1,2,-3","9,7,2,9,4,-1,2,-3","9,7,2,5,9,-1,2,-3",false,
