Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1218,5,chromatic,"6,2,1,5,4,3,1,6,8,7,3,0",shifted,swapped,1,5,"11,5,4,9,8,6,4,11,13,12,6,2","11,5,4,9,8,4,6,11,13,12,6,2","11,5,4,9,8,7,4,11,13,12,6,2",false,
S1C1218,5,chromatic,"5,3,5,7,6,7,0,5,3,2,4,1",shifted,swapped,-1,5,"10,8,10,13,11,13,2,10,8,5,9,3","10,8,10,13,11,2,13,10,8,5,9,3","10,8,10,13,11,12,2,10,8,5,9,3",false,
S1C1218,5,chromatic,"2,4,2,0,4,0,3,6,4,5,3,1",swapped,shifted,-1,6,"5,9,5,3,9,3,7,12,9,11,7,4","5,9,5,3,9,7,3,12,9,11,7,4","5,9,5,3,9,3,6,12,9,11,7,4",false,
S1C1218,5,diatonic,"4,2,3,2,3,0,1,3,0,1,2,3",swapped,shifted,1,6,"6,2,4,2,4,-3,-1,4,-3,-1,2,4","6,2,4,2,4,-1,-3,4,-3,-1,2,4","6,2,4,2,4,-3,0,4,-3,-1,2,4",false,
S1C1218,5,diatonic,"0,2,3,5,3,1,4,5,2,0,3,0",shifted,swapped,-1,5,"-3,1,4,9,4,-1,6,9,1,-3,4,-3","-3,1,4,9,4,6,-1,9,1,-3,4,-3","-3,1,4,9,4,-2,6,9,1,-3,4,-3",false,
S1C1218,5,diatonic,"1,0,2,1,2,3,4,1,3,2,3,2",swapped,shifted,-1,5,"0,-3,2,0,2,5,7,0,5,2,5,2","0,-3,2,0,2,7,5,0,5,2,5,2","0,-3,2,0,2,4,7,0,5,2,5,2",false,
S1C1218,5,chromatic,"4,2,6,2,4,1,3,4,0,5,1,3",shifted,swapped,1,6,"11,7,14,7,11,5,8,11,4,12,5,8","11,7,14,7,11,8,5,11,4,12,5,8","11,7,14,7,11,5,9,11,4,12,5,8",false,
S1C1218,5,diatonic,"2,3,1,2,3,2,5,3,4,5,3,0",swapped,shifted,1,6,"2,4,-1,2,4,2,9,4,7,9,4,-3","2,4,-1,2,4,9,2,4,7,9,4,-3","2,4,-1,2,4,2,10,4,7,9,4,-3",false,
S1C1218,5,diatonic,"0,1,2,1,3,1,4,5,1,3,4,2",shifted,swapped,-1,5,"-3,-1,2,-1,4,-1,6,9,-1,4,6,2","-3,-1,2,-1,4,6,-1,9,-1,4,6,2","-3,-1,2,-1,4,-2,6,9,-1,4,6,2",false,
S1C1218,5,diatonic,"5,3,5,3,1,5,2,4,5,0,5,1",shifted,swapped,-1,6,"9,4,9,4,-1,9,2,7,9,-3,9,-1","9,4,9,4,-1,2,9,7,9,-3,9,-1","9,4,9,4,-1,9,1,7,9,-3,9,-1",false,
S1C1218,5,chromatic,"3,1,3,5,6,4,5,2,0,8,1,7",swapped,shifted,1,6,"5,3,5,7,9,6,7,4,2,14,3,10","5,3,5,7,9,7,6,4,2,14,3,10","5,3,5,7,9,6,8,4,2,14,3,10",false,
S1C1218,5,diatonic,"3,2,1,3,0,2,4,0,5,3,1,3",shifted,swapped,-1,5,"4,2,0,4,-3,2,7,-3,9,4,0,4","4,2,0,4,-3,7,2,-3,9,4,0,4","4,2,0,4,-3,1,7,-3,9,4,0,4",false,
S1C1218,5,chromatic,"1,3,1,0,2,1,4,5,6,0,6,7",swapped,shifted,1,5,"4,8,4,3,7,4,9,10,11,3,11,13","4,8,4,3,7,9,4,10,11,3,11,13","4,8,4,3,7,5,9,10,11,3,11,13",false,
S1C1218,5,diatonic,"4,2,4,1,0,4,1,5,1,4,2,3",shifted,swapped,1,6,"6,1,6,-1,-3,6,-1,9,-1,6,1,4","6,1,6,-1,-3,-1,6,9,-1,6,1,4","6,1,6,-1,-3,6,0,9,-1,6,1,4",false,
S1C1218,5,diatonic,"3,2,4,1,2,1,5,2,1,0,1,0",swapped,shifted,1,6,"5,2,7,0,2,0,9,2,0,-3,0,-3","5,2,7,0,2,9,0,2,0,-3,0,-3","5,2,7,0,2,0,10,2,0,-3,0,-3",false,
S1C1218,5,chromatic,"7,4,7,3,1,7,8,0,6,5,4,2",swapped,shifted,-1,6,"12,8,12,5,3,12,14,2,10,9,8,4","12,8,12,5,3,14,12,2,10,9,8,4","12,8,12,5,3,12,13,2,10,9,8,4",false,
S1C1218,5,chromatic,"0,2,5,9,3,7,1,4,0,8,4,6",shifted,swapped,-1,6,"2,6,9,14,7,12,5,8,2,13,8,11","2,6,9,14,7,5,12,8,2,13,8,11","2,6,9,14,7,12,4,8,2,13,8,11",false,
S1C1218,5,diatonic,"5,3,0,2,3,5,2,0,4,5,1,3",swapped,shifted,1,5,"9,4,-3,2,4,9,2,-3,7,9,0,4","9,4,-3,2,4,2,9,-3,7,9,0,4","9,4,-3,2,4,10,2,-3,7,9,0,4",false,
S1C1218,5,chromatic,"4,5,1,2,1,4,3,6,5,0,2,5",shifted,swapped,1,5,"10,12,5,6,5,10,7,14,12,3,6,12","10,12,5,6,5,7,10,14,12,3,6,12","10,12,5,6,5,11,7,14,12,3,6,12",false,
S1C1218,5,chromatic,"1,3,1,6,0,6,2,4,7,5,7,8",swapped,shifted,-1,5,"3,5,3,11,2,11,4,6,12,8,12,14","3,5,3,11,2,4,11,6,12,8,12,14","3,5,3,11,2,10,4,6,12,8,12,14",false,
