Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1209,4,chromatic,"5,4,3,6,1,4,5,7,2,3,0,2",shifted,swapped,-1,6,"6,3,2,7,-1,3,6,9,0,2,-2,0","6,3,2,7,-1,6,3,9,0,2,-2,0","6,3,2,7,-1,3,5,9,0,2,-2,0",false,
S1C1209,4,diatonic,"4,5,3,1,4,0,2,4,3,4,1,5",swapped,shifted,1,5,"8,10,5,0,8,-2,3,8,5,8,0,10","8,10,5,0,8,3,-2,8,5,8,0,10","8,10,5,0,8,-1,3,8,5,8,0,10",false,
S1C1209,4,diatonic,"4,3,4,2,5,3,0,4,0,3,5,1",shifted,swapped,1,6,"7,5,7,3,10,5,-2,7,-2,5,10,0","7,5,7,3,10,-2,5,7,-2,5,10,0","7,5,7,3,10,5,-1,7,-2,5,10,0",false,
S1C1209,4,diatonic,"2,4,1,4,1,2,4,5,0,5,3,4",swapped,shifted,-1,5,"3,7,0,7,0,3,7,10,-2,10,5,7","3,7,0,7,0,7,3,10,-2,10,5,7","3,7,0,7,0,2,7,10,-2,10,5,7",false,
S1C1209,4,chromatic,"6,4,0,2,4,2,5,3,4,1,0,4",swapped,shifted,-1,5,"9,5,-1,2,5,2,8,4,5,0,-1,5","9,5,-1,2,5,8,2,4,5,0,-1,5","9,5,-1,2,5,1,8,4,5,0,-1,5",false,
S1C1209,4,chromatic,"2,5,4,3,0,5,1,4,3,4,1,0",swapped,shifted,-1,6,"1,7,4,2,-3,7,0,4,2,4,0,-3","1,7,4,2,-3,0,7,4,2,4,0,-3","1,7,4,2,-3,7,-1,4,2,4,0,-3",false,
S1C1209,4,chromatic,"8,7,6,3,8,2,4,7,5,0,7,1",shifted,swapped,1,6,"8,7,6,1,8,-1,2,7,4,-3,7,-2","8,7,6,1,8,2,-1,7,4,-3,7,-2","8,7,6,1,8,-1,3,7,4,-3,7,-2",false,
S1C1209,4,diatonic,"0,2,0,1,2,4,0,5,3,4,5,3",shifted,swapped,-1,6,"-2,3,-2,1,3,8,-2,10,5,8,10,5","-2,3,-2,1,3,-2,8,10,5,8,10,5","-2,3,-2,1,3,8,-3,10,5,8,10,5",false,
S1C1209,4,chromatic,"8,4,1,0,2,7,3,2,5,6,2,6",shifted,swapped,-1,5,"8,3,-2,-3,-1,7,1,-1,4,5,-1,5","8,3,-2,-3,-1,1,7,-1,4,5,-1,5","8,3,-2,-3,-1,6,1,-1,4,5,-1,5",false,
S1C1209,4,diatonic,"2,1,2,3,5,1,3,4,1,5,4,0",swapped,shifted,-1,5,"3,0,3,5,10,0,5,8,0,10,8,-2","3,0,3,5,10,5,0,8,0,10,8,-2","3,0,3,5,10,-1,5,8,0,10,8,-2",false,
S1C1209,4,diatonic,"5,3,5,3,5,4,3,1,2,0,4,2",swapped,shifted,1,5,"10,5,10,5,10,7,5,0,2,-2,7,2","10,5,10,5,10,5,7,0,2,-2,7,2","10,5,10,5,10,8,5,0,2,-2,7,2",false,
S1C1209,4,diatonic,"1,3,2,5,4,5,3,4,2,0,1,4",swapped,shifted,-1,6,"0,5,2,10,7,10,5,7,2,-2,0,7","0,5,2,10,7,5,10,7,2,-2,0,7","0,5,2,10,7,10,4,7,2,-2,0,7",false,
S1C1209,4,diatonic,"1,2,1,4,3,0,4,3,4,3,4,2",shifted,swapped,-1,5,"1,3,1,8,6,-2,8,6,8,6,8,3","1,3,1,8,6,8,-2,6,8,6,8,3","1,3,1,8,6,-3,8,6,8,6,8,3",false,
S1C1209,4,chromatic,"4,2,6,7,0,2,1,3,6,5,0,5",swapped,shifted,1,6,"4,1,6,7,-2,1,-1,3,6,5,-2,5","4,1,6,7,-2,-1,1,3,6,5,-2,5","4,1,6,7,-2,1,0,3,6,5,-2,5",false,
S1C1209,4,chromatic,"3,2,3,1,7,0,3,4,3,6,5,8",shifted,swapped,-1,5,"1,0,1,-1,7,-3,1,2,1,6,4,9","1,0,1,-1,7,1,-3,2,1,6,4,9","1,0,1,-1,7,-4,1,2,1,6,4,9",false,
S1C1209,4,chromatic,"8,4,3,2,5,7,1,2,3,4,6,0",swapped,shifted,1,5,"9,3,1,0,4,6,-1,0,1,3,5,-2","9,3,1,0,4,-1,6,0,1,3,5,-2","9,3,1,0,4,7,-1,0,1,3,5,-2",false,
S1C1209,4,diatonic,"1,3,1,4,5,3,4,2,0,3,5,1",shifted,swapped,1,6,"1,6,1,8,10,6,8,3,-2,6,10,1","1,6,1,8,10,8,6,3,-2,6,10,1","1,6,1,8,10,6,9,3,-2,6,10,1",false,
S1C1209,4,chromatic,"2,4,3,1,6,5,2,7,6,8,0,2",swapped,shifted,1,5,"-1,2,0,-2,5,3,-1,6,5,7,-3,-1","-1,2,0,-2,5,-1,3,6,5,7,-3,-1","-1,2,0,-2,5,4,-1,6,5,7,-3,-1",false,
S1C1209,4,chromatic,"8,4,7,9,2,0,3,1,4,6,0,5",shifted,swapped,1,6,"8,3,7,9,0,-2,1,-1,3,6,-2,4","8,3,7,9,0,1,-2,-1,3,6,-2,4","8,3,7,9,0,-2,2,-1,3,6,-2,4",false,
S1C1209,4,diatonic,"4,2,0,1,0,2,4,0,4,3,0,2",shifted,swapped,1,6,"8,3,-2,1,-2,3,8,-2,8,5,-2,3","8,3,-2,1,-2,8,3,-2,8,5,-2,3","8,3,-2,1,-2,3,9,-2,8,5,-2,3",false,
