Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1620,2,chromatic,"2,6,4,2,7,3,0,5,2,8,6,1,6,1,3,7",swapped,shifted,-1,7,"1,7,4,1,8,2,-2,6,1,9,7,-1,7,-1,2,8","1,7,4,1,8,2,-2,1,6,9,7,-1,7,-1,2,8","1,7,4,1,8,2,-2,5,1,9,7,-1,7,-1,2,8",false,
S1C1620,2,chromatic,"5,2,4,7,8,6,8,2,1,0,3,7,1,2,8,7",shifted,swapped,1,7,"6,0,5,8,9,7,9,0,-1,-2,2,8,-1,0,9,8","6,0,5,8,9,7,9,-1,0,-2,2,8,-1,0,9,8","6,0,5,8,9,7,9,1,-1,-2,2,8,-1,0,9,8",false,
S1C1620,2,diatonic,"4,5,3,2,4,1,2,3,0,1,0,1,3,0,4,1",swapped,shifted,1,8,"8,11,6,3,8,1,3,6,-1,1,-1,1,6,-1,8,1","8,11,6,3,8,1,3,-1,6,1,-1,1,6,-1,8,1","8,11,6,3,8,1,3,6,0,1,-1,1,6,-1,8,1",false,
S1C1620,2,diatonic,"1,0,1,0,3,4,1,3,2,0,1,5,0,4,1,3",swapped,shifted,1,7,"2,-1,2,-1,7,9,2,7,4,-1,2,11,-1,9,2,7","2,-1,2,-1,7,9,2,4,7,-1,2,11,-1,9,2,7","2,-1,2,-1,7,9,2,8,4,-1,2,11,-1,9,2,7",false,
S1C1620,2,chromatic,"1,2,3,2,6,0,3,4,8,5,8,2,8,7,6,2",shifted,swapped,-1,8,"-1,0,1,0,5,-2,1,2,9,4,9,0,9,6,5,0","-1,0,1,0,5,-2,1,9,2,4,9,0,9,6,5,0","-1,0,1,0,5,-2,1,2,8,4,9,0,9,6,5,0",false,
S1C1620,2,chromatic,"6,8,3,2,8,7,0,4,3,7,2,7,1,5,7,8",shifted,swapped,1,8,"7,10,3,2,10,8,-2,5,3,8,2,8,-1,6,8,10","7,10,3,2,10,8,-2,3,5,8,2,8,-1,6,8,10","7,10,3,2,10,8,-2,5,4,8,2,8,-1,6,8,10",false,
S1C1620,2,diatonic,"2,4,3,1,3,2,0,3,4,1,0,4,3,4,1,2",shifted,swapped,-1,7,"7,11,9,4,9,7,2,9,11,4,2,11,9,11,4,7","7,11,9,4,9,7,2,11,9,4,2,11,9,11,4,7","7,11,9,4,9,7,2,8,11,4,2,11,9,11,4,7",false,
S1C1620,2,chromatic,"9,4,0,2,3,2,1,9,6,2,5,8,1,6,7,3",swapped,shifted,-1,7,"10,4,0,2,3,2,1,10,6,2,5,8,1,6,7,3","10,4,0,2,3,2,1,6,10,2,5,8,1,6,7,3","10,4,0,2,3,2,1,9,6,2,5,8,1,6,7,3",false,
S1C1620,2,chromatic,"0,3,9,5,7,1,6,7,1,3,6,5,2,8,4,3",swapped,shifted,1,8,"-2,4,10,6,8,-1,7,8,-1,4,7,6,1,9,5,4","-2,4,10,6,8,-1,7,-1,8,4,7,6,1,9,5,4","-2,4,10,6,8,-1,7,8,0,4,7,6,1,9,5,4",false,
S1C1620,2,chromatic,"0,3,0,1,2,3,6,1,2,6,4,5,4,0,6,4",swapped,shifted,-1,8,"-2,4,-2,1,3,4,10,1,3,10,6,9,6,-2,10,6","-2,4,-2,1,3,4,10,3,1,10,6,9,6,-2,10,6","-2,4,-2,1,3,4,10,1,2,10,6,9,6,-2,10,6",false,
S1C1620,2,chromatic,"1,0,3,8,3,4,7,2,5,8,6,7,5,1,7,8",shifted,swapped,1,8,"0,-2,3,10,3,4,9,2,6,10,8,9,6,0,9,10","0,-2,3,10,3,4,9,6,2,10,8,9,6,0,9,10","0,-2,3,10,3,4,9,2,7,10,8,9,6,0,9,10",false,
S1C1620,2,diatonic,"5,4,1,0,2,4,2,1,0,2,5,2,1,5,0,3",shifted,swapped,1,8,"11,9,2,-1,4,9,4,2,-1,4,11,4,2,11,-1,6","11,9,2,-1,4,9,4,-1,2,4,11,4,2,11,-1,6","11,9,2,-1,4,9,4,2,0,4,11,4,2,11,-1,6",false,
S1C1620,2,diatonic,"0,2,0,2,3,1,5,4,3,5,1,2,3,1,5,0",swapped,shifted,1,8,"-1,4,-1,4,6,1,11,9,6,11,1,4,6,1,11,-1","-1,4,-1,4,6,1,11,6,9,11,1,4,6,1,11,-1","-1,4,-1,4,6,1,11,9,7,11,1,4,6,1,11,-1",false,
S1C1620,2,diatonic,"5,3,5,2,5,3,5,3,1,4,0,5,1,3,0,4",swapped,shifted,1,7,"11,6,11,4,11,6,11,6,1,8,-1,11,1,6,-1,8","11,6,11,4,11,6,11,1,6,8,-1,11,1,6,-1,8","11,6,11,4,11,6,11,7,1,8,-1,11,1,6,-1,8",false,
S1C1620,2,diatonic,"1,0,2,3,2,4,5,0,2,3,2,5,0,5,0,5",shifted,swapped,-1,8,"1,-1,4,6,4,8,11,-1,4,6,4,11,-1,11,-1,11","1,-1,4,6,4,8,11,4,-1,6,4,11,-1,11,-1,11","1,-1,4,6,4,8,11,-1,3,6,4,11,-1,11,-1,11",false,
S1C1620,2,diatonic,"0,2,3,4,5,4,5,2,0,5,0,4,1,5,4,1",shifted,swapped,-1,7,"-1,4,6,9,11,9,11,4,-1,11,-1,9,2,11,9,2","-1,4,6,9,11,9,11,-1,4,11,-1,9,2,11,9,2","-1,4,6,9,11,9,11,3,-1,11,-1,9,2,11,9,2",false,
S1C1620,2,diatonic,"4,2,0,1,3,0,1,4,5,1,0,5,4,1,3,2",shifted,swapped,-1,8,"9,4,-1,1,6,-1,1,9,11,1,-1,11,9,1,6,4","9,4,-1,1,6,-1,1,11,9,1,-1,11,9,1,6,4","9,4,-1,1,6,-1,1,9,10,1,-1,11,9,1,6,4",false,
S1C1620,2,chromatic,"3,6,5,4,3,8,1,6,2,8,7,2,6,2,0,2",shifted,swapped,-1,7,"1,7,3,2,1,9,-1,7,0,9,8,0,7,0,-2,0","1,7,3,2,1,9,-1,0,7,9,8,0,7,0,-2,0","1,7,3,2,1,9,-1,6,0,9,8,0,7,0,-2,0",false,
S1C1620,2,chromatic,"3,6,2,7,6,4,6,3,9,4,5,7,1,0,2,8",swapped,shifted,1,7,"2,7,0,8,7,5,7,2,10,5,6,8,-1,-2,0,9","2,7,0,8,7,5,7,10,2,5,6,8,-1,-2,0,9","2,7,0,8,7,5,7,3,10,5,6,8,-1,-2,0,9",false,
S1C1620,2,diatonic,"4,5,3,0,3,5,4,5,1,2,3,5,2,1,3,1",swapped,shifted,-1,7,"8,11,6,-1,6,11,8,11,1,3,6,11,3,1,6,1","8,11,6,-1,6,11,8,1,11,3,6,11,3,1,6,1","8,11,6,-1,6,11,8,10,1,3,6,11,3,1,6,1",false,
