Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1201,6,diatonic,"5,4,3,5,4,2,5,1,5,1,4,0",shifted,swapped,-1,6,"12,10,7,12,10,5,12,2,12,2,10,0","12,10,7,12,10,12,5,2,12,2,10,0","12,10,7,12,10,5,11,2,12,2,10,0",false,
S1C1201,6,diatonic,"0,1,4,2,5,1,3,2,0,2,1,2",shifted,swapped,1,5,"0,3,10,5,12,3,7,5,0,5,3,5","0,3,10,5,12,7,3,5,0,5,3,5","0,3,10,5,12,4,7,5,0,5,3,5",false,
S1C1201,6,chromatic,"9,8,6,7,5,3,7,4,2,0,8,1",shifted,swapped,-1,6,"13,12,9,11,8,6,11,7,5,3,12,4","13,12,9,11,8,11,6,7,5,3,12,4","13,12,9,11,8,6,10,7,5,3,12,4",false,
S1C1201,6,chromatic,"5,6,4,3,7,5,1,8,3,0,2,1",swapped,shifted,1,6,"9,10,8,7,12,9,2,13,7,1,6,2","9,10,8,7,12,2,9,13,7,1,6,2","9,10,8,7,12,9,3,13,7,1,6,2",false,
S1C1201,6,diatonic,"2,1,0,2,4,3,0,1,4,1,2,4",swapped,shifted,-1,6,"4,2,0,4,9,7,0,2,9,2,4,9","4,2,0,4,9,0,7,2,9,2,4,9","4,2,0,4,9,7,-1,2,9,2,4,9",false,
S1C1201,6,diatonic,"1,0,1,2,0,3,2,4,1,5,0,4",swapped,shifted,1,5,"2,0,2,5,0,7,5,10,2,12,0,10","2,0,2,5,0,5,7,10,2,12,0,10","2,0,2,5,0,8,5,10,2,12,0,10",false,
S1C1201,6,chromatic,"0,1,3,7,2,3,6,4,5,3,7,0",shifted,swapped,-1,5,"1,2,6,12,3,6,11,7,10,6,12,1","1,2,6,12,3,11,6,7,10,6,12,1","1,2,6,12,3,5,11,7,10,6,12,1",false,
S1C1201,6,chromatic,"2,0,5,7,6,8,3,4,2,8,9,1",swapped,shifted,-1,5,"3,1,6,8,7,12,4,5,3,12,13,2","3,1,6,8,7,4,12,5,3,12,13,2","3,1,6,8,7,11,4,5,3,12,13,2",false,
S1C1201,6,diatonic,"1,3,2,5,2,0,4,2,1,5,0,4",swapped,shifted,1,5,"3,8,5,12,5,0,10,5,3,12,0,10","3,8,5,12,5,10,0,5,3,12,0,10","3,8,5,12,5,1,10,5,3,12,0,10",false,
S1C1201,6,diatonic,"0,2,4,5,2,4,0,3,1,4,1,2",swapped,shifted,-1,5,"0,5,9,12,5,9,0,7,2,9,2,5","0,5,9,12,5,0,9,7,2,9,2,5","0,5,9,12,5,8,0,7,2,9,2,5",false,
S1C1201,6,chromatic,"2,3,7,5,4,3,5,8,6,3,1,0",swapped,shifted,1,5,"4,6,12,9,8,6,9,13,11,6,3,1","4,6,12,9,8,9,6,13,11,6,3,1","4,6,12,9,8,7,9,13,11,6,3,1",false,
S1C1201,6,chromatic,"6,4,1,5,3,7,5,1,2,0,1,2",swapped,shifted,-1,5,"11,6,3,7,5,13,7,3,4,2,3,4","11,6,3,7,5,7,13,3,4,2,3,4","11,6,3,7,5,12,7,3,4,2,3,4",false,
S1C1201,6,chromatic,"5,3,1,5,2,3,0,2,6,3,0,4",shifted,swapped,1,6,"12,10,7,12,8,10,5,8,13,10,5,11","12,10,7,12,8,5,10,8,13,10,5,11","12,10,7,12,8,10,6,8,13,10,5,11",false,
S1C1201,6,chromatic,"7,4,3,5,0,5,1,3,6,2,0,4",swapped,shifted,-1,6,"13,10,9,11,2,11,5,9,12,8,2,10","13,10,9,11,2,5,11,9,12,8,2,10","13,10,9,11,2,11,4,9,12,8,2,10",false,
S1C1201,6,chromatic,"1,3,0,3,6,5,7,4,2,4,2,1",shifted,swapped,1,5,"3,6,1,6,11,8,12,7,5,7,5,3","3,6,1,6,11,12,8,7,5,7,5,3","3,6,1,6,11,9,12,7,5,7,5,3",false,
S1C1201,6,diatonic,"3,2,1,0,2,4,1,0,1,3,4,0",shifted,swapped,-1,5,"8,5,3,0,5,10,3,0,3,8,10,0","8,5,3,0,5,3,10,0,3,8,10,0","8,5,3,0,5,9,3,0,3,8,10,0",false,
S1C1201,6,diatonic,"0,1,2,4,3,5,1,2,1,0,1,4",shifted,swapped,1,6,"0,3,5,10,7,12,3,5,3,0,3,10","0,3,5,10,7,3,12,5,3,0,3,10","0,3,5,10,7,12,4,5,3,0,3,10",false,
S1C1201,6,diatonic,"0,1,0,3,1,2,3,1,4,5,2,4",shifted,swapped,1,6,"0,2,0,7,2,4,7,2,9,12,4,9","0,2,0,7,2,7,4,2,9,12,4,9","0,2,0,7,2,4,8,2,9,12,4,9",false,
S1C1201,6,diatonic,"1,3,0,3,0,2,3,4,1,0,1,3",swapped,shifted,-1,6,"2,7,0,7,0,5,7,9,2,0,2,7","2,7,0,7,0,7,5,9,2,0,2,7","2,7,0,7,0,5,6,9,2,0,2,7",false,
S1C1201,6,chromatic,"6,4,5,2,6,1,2,3,0,5,0,3",shifted,swapped,1,6,"13,10,11,7,13,5,7,9,2,11,2,9","13,10,11,7,13,7,5,9,2,11,2,9","13,10,11,7,13,5,8,9,2,11,2,9",false,
