Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1211,3,chromatic,"0,1,4,2,4,0,5,3,1,2,3,6",shifted,swapped,-1,5,"6,7,11,9,11,6,12,10,7,9,10,15","6,7,11,9,11,12,6,10,7,9,10,15","6,7,11,9,11,5,12,10,7,9,10,15",false,
S1C1211,3,chromatic,"0,2,4,8,6,3,7,5,1,3,8,5",shifted,swapped,1,6,"3,8,10,15,12,9,13,11,6,9,15,11","3,8,10,15,12,13,9,11,6,9,15,11","3,8,10,15,12,9,14,11,6,9,15,11",false,
S1C1211,3,chromatic,"2,6,2,4,0,1,7,5,3,4,9,8",swapped,shifted,1,6,"6,11,6,9,4,5,12,10,7,9,15,14","6,11,6,9,4,12,5,10,7,9,15,14","6,11,6,9,4,5,13,10,7,9,15,14",false,
S1C1211,3,chromatic,"7,5,1,2,1,0,2,5,4,7,3,6",swapped,shifted,-1,6,"14,11,5,8,5,3,8,11,10,14,9,12","14,11,5,8,5,8,3,11,10,14,9,12","14,11,5,8,5,3,7,11,10,14,9,12",false,
S1C1211,3,diatonic,"1,2,5,2,1,3,4,5,4,2,4,0",swapped,shifted,1,5,"6,8,15,8,6,10,13,15,13,8,13,3","6,8,15,8,6,13,10,15,13,8,13,3","6,8,15,8,6,11,13,15,13,8,13,3",false,
S1C1211,3,chromatic,"0,1,5,2,6,1,4,0,3,5,4,0",swapped,shifted,1,5,"4,5,12,8,13,5,11,4,10,12,11,4","4,5,12,8,13,11,5,4,10,12,11,4","4,5,12,8,13,6,11,4,10,12,11,4",false,
S1C1211,3,diatonic,"1,0,3,4,5,2,1,3,2,1,2,1",swapped,shifted,-1,5,"6,3,10,13,15,8,6,10,8,6,8,6","6,3,10,13,15,6,8,10,8,6,8,6","6,3,10,13,15,7,6,10,8,6,8,6",false,
S1C1211,3,diatonic,"0,2,3,1,4,5,1,0,2,0,3,0",shifted,swapped,1,6,"3,7,10,5,12,15,5,3,7,3,10,3","3,7,10,5,12,5,15,3,7,3,10,3","3,7,10,5,12,15,6,3,7,3,10,3",false,
S1C1211,3,chromatic,"1,0,3,2,4,5,3,1,6,1,3,6",shifted,swapped,-1,6,"4,3,9,6,10,12,9,4,15,4,9,15","4,3,9,6,10,9,12,4,15,4,9,15","4,3,9,6,10,12,8,4,15,4,9,15",false,
S1C1211,3,diatonic,"5,3,5,4,3,5,2,3,2,1,0,1",swapped,shifted,1,5,"15,10,15,12,10,15,7,10,7,5,3,5","15,10,15,12,10,7,15,10,7,5,3,5","15,10,15,12,10,16,7,10,7,5,3,5",false,
S1C1211,3,diatonic,"1,2,5,4,1,0,3,4,1,5,0,5",swapped,shifted,-1,5,"5,8,15,12,5,3,10,12,5,15,3,15","5,8,15,12,5,10,3,12,5,15,3,15","5,8,15,12,5,2,10,12,5,15,3,15",false,
S1C1211,3,diatonic,"4,2,3,5,2,0,1,4,1,2,5,4",swapped,shifted,-1,5,"13,8,10,15,8,3,5,13,5,8,15,13","13,8,10,15,8,5,3,13,5,8,15,13","13,8,10,15,8,2,5,13,5,8,15,13",false,
S1C1211,3,chromatic,"4,7,2,0,2,4,1,2,1,6,5,3",shifted,swapped,-1,5,"11,15,8,3,8,11,5,8,5,13,12,9","11,15,8,3,8,5,11,8,5,13,12,9","11,15,8,3,8,10,5,8,5,13,12,9",false,
S1C1211,3,chromatic,"0,1,0,1,2,5,0,3,5,2,4,3",swapped,shifted,-1,5,"3,4,3,4,6,12,3,8,12,6,10,8","3,4,3,4,6,3,12,8,12,6,10,8","3,4,3,4,6,11,3,8,12,6,10,8",false,
S1C1211,3,chromatic,"3,0,4,5,6,1,8,3,7,2,3,9",swapped,shifted,1,6,"6,3,7,8,9,4,11,6,10,5,6,14","6,3,7,8,9,11,4,6,10,5,6,14","6,3,7,8,9,4,12,6,10,5,6,14",false,
S1C1211,3,diatonic,"1,0,1,2,4,3,5,2,1,2,5,2",shifted,swapped,1,6,"5,3,5,8,12,10,15,8,5,8,15,8","5,3,5,8,12,15,10,8,5,8,15,8","5,3,5,8,12,10,16,8,5,8,15,8",false,
S1C1211,3,diatonic,"5,4,1,4,3,2,0,4,5,3,4,5",shifted,swapped,1,6,"15,13,6,13,11,8,3,13,15,11,13,15","15,13,6,13,11,3,8,13,15,11,13,15","15,13,6,13,11,8,4,13,15,11,13,15",false,
S1C1211,3,chromatic,"6,7,1,6,8,3,5,6,4,2,0,1",shifted,swapped,1,5,"12,13,6,12,15,8,11,12,10,7,3,6","12,13,6,12,15,11,8,12,10,7,3,6","12,13,6,12,15,9,11,12,10,7,3,6",false,
S1C1211,3,diatonic,"1,2,0,1,5,2,1,4,2,3,0,4",shifted,swapped,-1,6,"6,8,3,6,15,8,6,13,8,11,3,13","6,8,3,6,15,6,8,13,8,11,3,13","6,8,3,6,15,8,5,13,8,11,3,13",false,
S1C1211,3,diatonic,"1,3,1,3,4,0,1,5,4,2,1,2",shifted,swapped,-1,6,"5,10,5,10,13,3,5,15,13,8,5,8","5,10,5,10,13,5,3,15,13,8,5,8","5,10,5,10,13,3,4,15,13,8,5,8",false,
