Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1212,1,chromatic,"0,1,2,7,5,6,2,4,3,7,0,8",swapped,shifted,-1,5,"-1,1,2,8,5,7,2,4,3,8,-1,10","-1,1,2,8,5,2,7,4,3,8,-1,10","-1,1,2,8,5,6,2,4,3,8,-1,10",false,
S1C1212,1,chromatic,"7,4,5,0,3,1,5,6,1,4,5,2",swapped,shifted,-1,5,"10,5,6,-2,3,1,6,9,1,5,6,2","10,5,6,-2,3,6,1,9,1,5,6,2","10,5,6,-2,3,0,6,9,1,5,6,2",false,
S1C1212,1,chromatic,"0,1,0,1,2,1,3,2,4,5,4,0",shifted,swapped,1,6,"-2,-1,-2,-1,3,-1,7,3,9,10,9,-2","-2,-1,-2,-1,3,7,-1,3,9,10,9,-2","-2,-1,-2,-1,3,-1,8,3,9,10,9,-2",false,
S1C1212,1,diatonic,"5,3,2,5,2,0,4,1,2,3,1,3",shifted,swapped,-1,5,"12,7,5,12,5,0,9,2,5,7,2,7","12,7,5,12,5,9,0,2,5,7,2,7","12,7,5,12,5,-1,9,2,5,7,2,7",false,
S1C1212,1,chromatic,"0,3,8,6,1,5,2,3,4,7,1,4",shifted,swapped,-1,5,"-1,3,10,8,0,6,2,3,4,9,0,4","-1,3,10,8,0,2,6,3,4,9,0,4","-1,3,10,8,0,5,2,3,4,9,0,4",false,
S1C1212,1,chromatic,"6,4,8,5,6,7,2,6,1,3,8,0",shifted,swapped,1,6,"5,3,10,4,5,8,0,5,-1,2,10,-2","5,3,10,4,5,0,8,5,-1,2,10,-2","5,3,10,4,5,8,1,5,-1,2,10,-2",false,
S1C1212,1,chromatic,"5,2,1,2,0,5,4,2,3,0,6,1",swapped,shifted,-1,5,"8,2,1,2,-2,8,5,2,4,-2,10,1","8,2,1,2,-2,5,8,2,4,-2,10,1","8,2,1,2,-2,7,5,2,4,-2,10,1",false,
S1C1212,1,chromatic,"5,2,6,2,0,4,1,0,3,4,1,3",swapped,shifted,1,6,"8,5,9,5,2,7,3,2,6,7,3,6","8,5,9,5,2,3,7,2,6,7,3,6","8,5,9,5,2,7,4,2,6,7,3,6",false,
S1C1212,1,diatonic,"2,1,4,5,2,0,4,1,2,3,5,3",swapped,shifted,1,5,"5,3,10,12,5,0,10,3,5,7,12,7","5,3,10,12,5,10,0,3,5,7,12,7","5,3,10,12,5,1,10,3,5,7,12,7",false,
S1C1212,1,chromatic,"0,4,2,7,4,6,8,1,3,8,2,5",shifted,swapped,-1,6,"-2,2,0,7,2,6,10,-1,1,10,0,3","-2,2,0,7,2,10,6,-1,1,10,0,3","-2,2,0,7,2,6,9,-1,1,10,0,3",false,
S1C1212,1,diatonic,"4,3,4,5,1,4,2,0,2,1,4,2",shifted,swapped,-1,6,"10,8,10,12,3,10,5,0,5,3,10,5","10,8,10,12,3,5,10,0,5,3,10,5","10,8,10,12,3,10,4,0,5,3,10,5",false,
S1C1212,1,diatonic,"2,4,1,3,4,5,3,2,0,4,5,4",shifted,swapped,-1,6,"5,10,3,7,10,12,7,5,0,10,12,10","5,10,3,7,10,7,12,5,0,10,12,10","5,10,3,7,10,12,6,5,0,10,12,10",false,
S1C1212,1,diatonic,"2,0,1,2,3,4,1,3,1,2,3,5",swapped,shifted,1,6,"5,0,2,5,7,10,2,7,2,5,7,12","5,0,2,5,7,2,10,7,2,5,7,12","5,0,2,5,7,10,3,7,2,5,7,12",false,
S1C1212,1,chromatic,"0,2,6,1,4,2,3,7,0,5,9,8",swapped,shifted,1,5,"-2,1,7,-1,5,1,3,8,-2,6,10,9","-2,1,7,-1,5,3,1,8,-2,6,10,9","-2,1,7,-1,5,2,3,8,-2,6,10,9",false,
S1C1212,1,diatonic,"5,4,3,2,0,1,5,3,1,2,4,3",swapped,shifted,-1,5,"12,10,8,5,0,3,12,8,3,5,10,8","12,10,8,5,0,12,3,8,3,5,10,8","12,10,8,5,0,2,12,8,3,5,10,8",false,
S1C1212,1,diatonic,"2,3,2,1,2,4,0,5,4,2,5,4",shifted,swapped,-1,5,"4,7,4,2,4,9,0,12,9,4,12,9","4,7,4,2,4,0,9,12,9,4,12,9","4,7,4,2,4,8,0,12,9,4,12,9",false,
S1C1212,1,diatonic,"1,0,2,0,1,2,3,4,2,3,5,3",shifted,swapped,1,6,"2,0,5,0,2,5,7,9,5,7,12,7","2,0,5,0,2,7,5,9,5,7,12,7","2,0,5,0,2,5,8,9,5,7,12,7",false,
S1C1212,1,chromatic,"4,5,6,2,0,7,3,0,8,7,1,2",shifted,swapped,1,6,"5,6,7,1,-2,8,2,-2,9,8,-1,1","5,6,7,1,-2,2,8,-2,9,8,-1,1","5,6,7,1,-2,8,3,-2,9,8,-1,1",false,
S1C1212,1,diatonic,"4,5,3,2,0,1,4,5,3,1,3,4",swapped,shifted,1,5,"10,12,7,5,0,2,10,12,7,2,7,10","10,12,7,5,0,10,2,12,7,2,7,10","10,12,7,5,0,3,10,12,7,2,7,10",false,
S1C1212,1,diatonic,"3,1,2,1,2,1,3,4,2,5,0,4",swapped,shifted,1,6,"7,2,4,2,4,2,7,9,4,12,0,9","7,2,4,2,4,7,2,9,4,12,0,9","7,2,4,2,4,2,8,9,4,12,0,9",false,
