Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1258,4,chromatic,"5,2,7,8,4,3,6,5,6,0,9,1",swapped,shifted,-1,5,"5,0,7,8,3,2,6,5,6,-2,9,-1","5,0,7,8,3,6,2,5,6,-2,9,-1","5,0,7,8,3,1,6,5,6,-2,9,-1",false,
S1C1258,4,diatonic,"4,2,3,2,0,1,3,5,0,2,3,1",shifted,swapped,1,6,"10,5,7,5,0,3,7,12,0,5,7,3","10,5,7,5,0,7,3,12,0,5,7,3","10,5,7,5,0,3,8,12,0,5,7,3",false,
S1C1258,4,diatonic,"5,3,0,1,2,5,1,2,4,5,2,4",swapped,shifted,-1,6,"12,7,0,2,5,12,2,5,10,12,5,10","12,7,0,2,5,2,12,5,10,12,5,10","12,7,0,2,5,12,1,5,10,12,5,10",false,
S1C1258,4,chromatic,"4,5,2,4,6,3,0,5,1,7,6,7",swapped,shifted,1,5,"4,5,0,4,6,2,-2,5,-1,7,6,7","4,5,0,4,6,-2,2,5,-1,7,6,7","4,5,0,4,6,3,-2,5,-1,7,6,7",false,
S1C1258,4,chromatic,"6,4,5,0,3,5,2,6,7,8,1,2",shifted,swapped,-1,6,"6,3,5,-3,2,5,1,6,7,9,-2,1","6,3,5,-3,2,1,5,6,7,9,-2,1","6,3,5,-3,2,5,0,6,7,9,-2,1",false,
S1C1258,4,diatonic,"3,1,0,2,4,3,1,0,2,0,1,4",shifted,swapped,-1,6,"9,4,2,7,12,9,4,2,7,2,4,12","9,4,2,7,12,4,9,2,7,2,4,12","9,4,2,7,12,9,3,2,7,2,4,12",false,
S1C1258,4,diatonic,"1,3,5,3,2,4,1,5,1,0,2,5",shifted,swapped,1,6,"3,8,12,8,5,10,3,12,3,0,5,12","3,8,12,8,5,3,10,12,3,0,5,12","3,8,12,8,5,10,4,12,3,0,5,12",false,
S1C1258,4,diatonic,"2,1,3,2,1,3,4,1,2,1,0,4",swapped,shifted,1,5,"7,5,9,7,5,9,12,5,7,5,2,12","7,5,9,7,5,12,9,5,7,5,2,12","7,5,9,7,5,10,12,5,7,5,2,12",false,
S1C1258,4,diatonic,"0,2,4,3,5,1,0,5,3,0,2,5",shifted,swapped,1,5,"0,5,10,7,12,3,0,12,7,0,5,12","0,5,10,7,12,0,3,12,7,0,5,12","0,5,10,7,12,4,0,12,7,0,5,12",false,
S1C1258,4,chromatic,"6,2,3,1,7,5,2,7,5,0,4,7",shifted,swapped,1,5,"5,-1,0,-2,6,3,-1,6,3,-3,1,6","5,-1,0,-2,6,-1,3,6,3,-3,1,6","5,-1,0,-2,6,4,-1,6,3,-3,1,6",false,
S1C1258,4,diatonic,"5,4,3,1,2,3,0,1,3,2,3,0",shifted,swapped,-1,5,"12,9,7,2,5,7,0,2,7,5,7,0","12,9,7,2,5,0,7,2,7,5,7,0","12,9,7,2,5,6,0,2,7,5,7,0",false,
S1C1258,4,chromatic,"1,3,8,5,4,5,0,4,6,2,0,7",swapped,shifted,-1,5,"-1,2,9,6,4,6,-3,4,7,0,-3,8","-1,2,9,6,4,-3,6,4,7,0,-3,8","-1,2,9,6,4,5,-3,4,7,0,-3,8",false,
S1C1258,4,chromatic,"3,1,3,1,0,3,2,5,0,4,6,2",swapped,shifted,-1,6,"1,-2,1,-2,-3,1,0,4,-3,2,9,0","1,-2,1,-2,-3,0,1,4,-3,2,9,0","1,-2,1,-2,-3,1,-1,4,-3,2,9,0",false,
S1C1258,4,diatonic,"3,4,2,0,3,2,1,3,4,2,4,2",swapped,shifted,1,5,"9,12,7,2,9,7,4,9,12,7,12,7","9,12,7,2,9,4,7,9,12,7,12,7","9,12,7,2,9,8,4,9,12,7,12,7",false,
S1C1258,4,chromatic,"3,2,1,4,5,2,7,4,6,0,7,1",swapped,shifted,-1,6,"0,-1,-2,1,2,-1,7,1,4,-3,7,-2","0,-1,-2,1,2,7,-1,1,4,-3,7,-2","0,-1,-2,1,2,-1,6,1,4,-3,7,-2",false,
S1C1258,4,chromatic,"7,5,4,6,0,2,7,1,0,8,3,7",shifted,swapped,1,6,"7,5,3,6,-3,1,7,-1,-3,9,2,7","7,5,3,6,-3,7,1,-1,-3,9,2,7","7,5,3,6,-3,1,8,-1,-3,9,2,7",false,
S1C1258,4,chromatic,"6,4,7,3,0,1,6,5,4,1,2,8",shifted,swapped,1,6,"6,3,8,2,-1,0,6,5,3,0,1,9","6,3,8,2,-1,6,0,5,3,0,1,9","6,3,8,2,-1,0,7,5,3,0,1,9",false,
S1C1258,4,diatonic,"3,2,0,3,5,2,3,0,1,5,1,4",swapped,shifted,-1,6,"7,5,0,7,12,5,7,0,2,12,2,10","7,5,0,7,12,7,5,0,2,12,2,10","7,5,0,7,12,5,6,0,2,12,2,10",false,
S1C1258,4,diatonic,"5,3,2,4,2,0,3,1,3,5,3,0",swapped,shifted,-1,5,"12,8,5,10,5,0,8,3,8,12,8,0","12,8,5,10,5,8,0,3,8,12,8,0","12,8,5,10,5,-1,8,3,8,12,8,0",false,
S1C1258,4,chromatic,"1,3,5,2,4,3,6,1,0,7,6,4",shifted,swapped,1,5,"-1,1,7,0,3,1,8,-1,-3,9,8,3","-1,1,7,0,3,8,1,-1,-3,9,8,3","-1,1,7,0,3,2,8,-1,-3,9,8,3",false,
