Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1664,6,chromatic,"4,6,5,8,7,1,5,9,3,0,2,6,9,6,10,7",swapped,shifted,1,8,"6,8,7,10,9,2,7,11,4,0,3,8,11,8,12,9","6,8,7,10,9,2,7,4,11,0,3,8,11,8,12,9","6,8,7,10,9,2,7,11,5,0,3,8,11,8,12,9",false,
S1C1664,6,diatonic,"1,2,1,0,1,2,5,1,4,3,1,0,5,2,5,0",shifted,swapped,-1,8,"1,4,1,-1,1,4,11,1,8,6,1,-1,11,4,11,-1","1,4,1,-1,1,4,11,8,1,6,1,-1,11,4,11,-1","1,4,1,-1,1,4,11,1,7,6,1,-1,11,4,11,-1",false,
S1C1664,6,chromatic,"5,0,4,10,6,10,7,8,0,3,8,2,9,8,1,3",swapped,shifted,-1,7,"6,0,5,12,7,12,8,10,0,4,10,3,11,10,1,4","6,0,5,12,7,12,8,0,10,4,10,3,11,10,1,4","6,0,5,12,7,12,8,9,0,4,10,3,11,10,1,4",false,
S1C1664,6,chromatic,"0,1,6,0,5,8,5,10,7,3,9,2,3,10,4,0",shifted,swapped,-1,7,"0,1,7,0,6,9,6,12,8,3,10,2,3,12,4,0","0,1,7,0,6,9,6,8,12,3,10,2,3,12,4,0","0,1,7,0,6,9,6,11,8,3,10,2,3,12,4,0",false,
S1C1664,6,chromatic,"6,2,0,5,0,3,0,2,6,9,4,8,1,7,9,6",shifted,swapped,1,7,"7,2,0,6,0,4,0,2,7,10,5,9,1,8,10,7","7,2,0,6,0,4,0,7,2,10,5,9,1,8,10,7","7,2,0,6,0,4,0,3,7,10,5,9,1,8,10,7",false,
S1C1664,6,diatonic,"5,3,0,1,3,1,3,2,5,0,5,0,2,5,4,0",shifted,swapped,1,8,"11,6,-1,2,6,2,6,4,11,-1,11,-1,4,11,9,-1","11,6,-1,2,6,2,6,11,4,-1,11,-1,4,11,9,-1","11,6,-1,2,6,2,6,4,12,-1,11,-1,4,11,9,-1",false,
S1C1664,6,chromatic,"4,8,6,8,6,7,2,1,3,8,3,7,2,0,8,5",shifted,swapped,1,8,"7,12,9,12,9,10,4,1,5,12,5,10,4,0,12,8","7,12,9,12,9,10,4,5,1,12,5,10,4,0,12,8","7,12,9,12,9,10,4,1,6,12,5,10,4,0,12,8",false,
S1C1664,6,diatonic,"4,2,4,1,2,5,2,1,3,5,1,4,0,3,4,3",shifted,swapped,-1,7,"8,4,8,1,4,11,4,1,6,11,1,8,-1,6,8,6","8,4,8,1,4,11,4,6,1,11,1,8,-1,6,8,6","8,4,8,1,4,11,4,0,6,11,1,8,-1,6,8,6",false,
S1C1664,6,diatonic,"0,1,2,3,1,4,0,5,2,0,1,4,3,1,2,0",swapped,shifted,1,7,"-1,1,3,6,1,8,-1,11,3,-1,1,8,6,1,3,-1","-1,1,3,6,1,8,-1,3,11,-1,1,8,6,1,3,-1","-1,1,3,6,1,8,-1,12,3,-1,1,8,6,1,3,-1",false,
S1C1664,6,diatonic,"5,3,1,2,1,2,0,4,1,3,1,5,1,4,0,4",swapped,shifted,-1,7,"11,7,2,4,2,4,-1,9,2,7,2,11,2,9,-1,9","11,7,2,4,2,4,-1,2,9,7,2,11,2,9,-1,9","11,7,2,4,2,4,-1,8,2,7,2,11,2,9,-1,9",false,
S1C1664,6,diatonic,"1,2,1,2,1,2,4,1,0,5,0,1,3,2,3,4",swapped,shifted,1,8,"2,4,2,4,2,4,9,2,-1,11,-1,2,6,4,6,9","2,4,2,4,2,4,9,-1,2,11,-1,2,6,4,6,9","2,4,2,4,2,4,9,2,0,11,-1,2,6,4,6,9",false,
S1C1664,6,chromatic,"7,5,6,3,1,4,2,4,3,10,9,0,10,7,1,8",swapped,shifted,-1,7,"9,7,8,3,1,5,2,5,3,12,11,0,12,9,1,10","9,7,8,3,1,5,2,3,5,12,11,0,12,9,1,10","9,7,8,3,1,5,2,4,3,12,11,0,12,9,1,10",false,
S1C1664,6,chromatic,"2,5,4,9,3,1,6,1,8,6,7,3,0,7,2,7",shifted,swapped,1,7,"5,8,7,12,6,1,9,1,11,9,10,6,0,10,5,10","5,8,7,12,6,1,9,11,1,9,10,6,0,10,5,10","5,8,7,12,6,1,9,2,11,9,10,6,0,10,5,10",false,
S1C1664,6,diatonic,"5,3,5,4,3,0,2,5,3,2,3,1,2,1,4,3",swapped,shifted,1,7,"11,6,11,8,6,-1,3,11,6,3,6,1,3,1,8,6","11,6,11,8,6,-1,3,6,11,3,6,1,3,1,8,6","11,6,11,8,6,-1,3,12,6,3,6,1,3,1,8,6",false,
S1C1664,6,diatonic,"3,4,2,0,1,3,1,4,3,5,0,4,3,1,4,3",swapped,shifted,-1,7,"7,9,4,-1,2,7,2,9,7,11,-1,9,7,2,9,7","7,9,4,-1,2,7,2,7,9,11,-1,9,7,2,9,7","7,9,4,-1,2,7,2,8,7,11,-1,9,7,2,9,7",false,
S1C1664,6,chromatic,"1,4,0,4,7,6,3,6,4,1,4,2,4,0,5,2",shifted,swapped,1,8,"1,6,0,6,12,11,4,11,6,1,6,3,6,0,9,3","1,6,0,6,12,11,4,6,11,1,6,3,6,0,9,3","1,6,0,6,12,11,4,11,7,1,6,3,6,0,9,3",false,
S1C1664,6,diatonic,"1,3,2,0,1,2,1,2,4,5,4,2,4,0,3,2",shifted,swapped,1,8,"1,6,4,-1,1,4,1,4,9,11,9,4,9,-1,6,4","1,6,4,-1,1,4,1,9,4,11,9,4,9,-1,6,4","1,6,4,-1,1,4,1,4,10,11,9,4,9,-1,6,4",false,
S1C1664,6,chromatic,"5,6,7,8,4,5,4,0,7,2,5,0,2,3,4,1",swapped,shifted,-1,8,"8,9,11,12,7,8,7,0,11,5,8,0,5,6,7,1","8,9,11,12,7,8,7,11,0,5,8,0,5,6,7,1","8,9,11,12,7,8,7,0,10,5,8,0,5,6,7,1",false,
S1C1664,6,diatonic,"3,4,2,0,3,1,0,3,1,0,4,0,4,2,5,2",shifted,swapped,-1,8,"6,9,4,-1,6,1,-1,6,1,-1,9,-1,9,4,11,4","6,9,4,-1,6,1,-1,1,6,-1,9,-1,9,4,11,4","6,9,4,-1,6,1,-1,6,0,-1,9,-1,9,4,11,4",false,
S1C1664,6,chromatic,"6,7,5,9,1,3,5,6,7,3,8,4,0,2,4,3",swapped,shifted,-1,8,"7,9,6,11,2,4,6,7,9,4,10,5,1,3,5,4","7,9,6,11,2,4,6,9,7,4,10,5,1,3,5,4","7,9,6,11,2,4,6,7,8,4,10,5,1,3,5,4",false,
