Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1629,3,diatonic,"4,2,1,4,0,1,5,0,4,1,3,0,4,0,2,1",shifted,swapped,-1,7,"11,6,4,11,2,4,14,2,11,4,9,2,11,2,6,4","11,6,4,11,2,4,14,11,2,4,9,2,11,2,6,4","11,6,4,11,2,4,14,1,11,4,9,2,11,2,6,4",false,
S1C1629,3,chromatic,"0,3,7,6,9,4,1,5,7,3,4,8,2,7,1,3",shifted,swapped,-1,8,"4,7,12,10,15,8,5,9,12,7,8,14,6,12,5,7","4,7,12,10,15,8,5,12,9,7,8,14,6,12,5,7","4,7,12,10,15,8,5,9,11,7,8,14,6,12,5,7",false,
S1C1629,3,chromatic,"10,5,1,5,9,8,0,2,4,6,7,10,3,9,3,6",swapped,shifted,1,8,"15,9,4,9,13,12,3,5,7,10,11,15,6,13,6,10","15,9,4,9,13,12,3,7,5,10,11,15,6,13,6,10","15,9,4,9,13,12,3,5,8,10,11,15,6,13,6,10",false,
S1C1629,3,chromatic,"2,4,9,7,9,8,0,5,1,10,1,3,8,6,3,1",swapped,shifted,1,8,"6,8,13,11,13,12,3,9,4,14,4,7,12,10,7,4","6,8,13,11,13,12,3,4,9,14,4,7,12,10,7,4","6,8,13,11,13,12,3,9,5,14,4,7,12,10,7,4",false,
S1C1629,3,diatonic,"2,0,1,4,3,2,0,5,1,4,5,2,4,2,3,1",swapped,shifted,-1,8,"7,2,4,11,9,7,2,14,4,11,14,7,11,7,9,4","7,2,4,11,9,7,2,4,14,11,14,7,11,7,9,4","7,2,4,11,9,7,2,14,3,11,14,7,11,7,9,4",false,
S1C1629,3,diatonic,"2,3,4,3,1,0,3,1,0,2,1,2,3,2,1,4",swapped,shifted,1,8,"7,9,12,9,4,2,9,4,2,7,4,7,9,7,4,12","7,9,12,9,4,2,9,2,4,7,4,7,9,7,4,12","7,9,12,9,4,2,9,4,3,7,4,7,9,7,4,12",false,
S1C1629,3,chromatic,"1,4,8,3,1,3,4,7,2,0,6,5,6,3,7,8",shifted,swapped,-1,8,"4,9,15,8,4,8,9,14,7,3,13,11,13,8,14,15","4,9,15,8,4,8,9,7,14,3,13,11,13,8,14,15","4,9,15,8,4,8,9,14,6,3,13,11,13,8,14,15",false,
S1C1629,3,diatonic,"1,2,0,1,4,2,5,2,3,5,3,0,4,3,2,3",shifted,swapped,1,7,"5,7,2,5,12,7,14,7,9,14,9,2,12,9,7,9","5,7,2,5,12,7,14,9,7,14,9,2,12,9,7,9","5,7,2,5,12,7,14,8,9,14,9,2,12,9,7,9",false,
S1C1629,3,diatonic,"1,2,3,4,1,0,4,3,1,4,5,3,1,2,3,4",shifted,swapped,1,7,"5,7,9,12,5,2,12,9,5,12,14,9,5,7,9,12","5,7,9,12,5,2,12,5,9,12,14,9,5,7,9,12","5,7,9,12,5,2,12,10,5,12,14,9,5,7,9,12",false,
S1C1629,3,chromatic,"7,3,4,8,2,6,0,8,4,1,7,5,6,4,3,5",shifted,swapped,1,8,"13,8,9,15,7,12,4,15,9,6,13,11,12,9,8,11","13,8,9,15,7,12,4,9,15,6,13,11,12,9,8,11","13,8,9,15,7,12,4,15,10,6,13,11,12,9,8,11",false,
