Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1631,6,diatonic,"4,5,4,1,2,3,0,3,1,2,4,1,2,3,4,0",swapped,shifted,1,8,"8,10,8,0,3,5,-2,5,0,3,8,0,3,5,8,-2","8,10,8,0,3,5,-2,0,5,3,8,0,3,5,8,-2","8,10,8,0,3,5,-2,5,1,3,8,0,3,5,8,-2",false,
S1C1631,6,chromatic,"7,3,8,4,2,0,8,1,6,4,7,5,6,1,7,8",shifted,swapped,-1,8,"10,4,11,5,3,0,11,2,8,5,10,6,8,2,10,11","10,4,11,5,3,0,11,8,2,5,10,6,8,2,10,11","10,4,11,5,3,0,11,2,7,5,10,6,8,2,10,11",false,
S1C1631,6,chromatic,"9,5,1,7,0,5,2,3,8,9,3,8,7,2,6,4",shifted,swapped,1,8,"12,7,2,9,0,7,3,4,10,12,4,10,9,3,8,5","12,7,2,9,0,7,3,10,4,12,4,10,9,3,8,5","12,7,2,9,0,7,3,4,11,12,4,10,9,3,8,5",false,
S1C1631,6,chromatic,"5,1,3,8,7,4,7,2,5,0,5,0,5,1,7,6",shifted,swapped,1,7,"8,3,6,12,11,7,11,4,8,2,8,2,8,3,11,9","8,3,6,12,11,7,11,8,4,2,8,2,8,3,11,9","8,3,6,12,11,7,11,5,8,2,8,2,8,3,11,9",false,
S1C1631,6,diatonic,"3,5,3,4,1,2,1,5,3,0,4,5,2,4,0,5",swapped,shifted,-1,7,"5,10,5,7,0,3,0,10,5,-2,7,10,3,7,-2,10","5,10,5,7,0,3,0,5,10,-2,7,10,3,7,-2,10","5,10,5,7,0,3,0,9,5,-2,7,10,3,7,-2,10",false,
S1C1631,6,chromatic,"8,9,5,4,1,4,1,6,3,2,5,0,7,5,2,4",swapped,shifted,1,7,"11,12,7,6,1,6,1,8,5,4,7,0,10,7,4,6","11,12,7,6,1,6,1,5,8,4,7,0,10,7,4,6","11,12,7,6,1,6,1,9,5,4,7,0,10,7,4,6",false,
S1C1631,6,diatonic,"3,1,4,1,5,3,2,4,5,0,2,5,1,0,5,4",shifted,swapped,1,8,"5,1,8,1,10,5,3,8,10,-2,3,10,1,-2,10,8","5,1,8,1,10,5,3,10,8,-2,3,10,1,-2,10,8","5,1,8,1,10,5,3,8,11,-2,3,10,1,-2,10,8",false,
S1C1631,6,diatonic,"1,0,2,1,3,2,5,1,4,3,2,5,3,5,4,2",shifted,swapped,-1,8,"0,-2,3,0,5,3,10,0,7,5,3,10,5,10,7,3","0,-2,3,0,5,3,10,7,0,5,3,10,5,10,7,3","0,-2,3,0,5,3,10,0,6,5,3,10,5,10,7,3",false,
S1C1631,6,diatonic,"0,2,0,2,5,1,3,4,2,1,2,4,3,5,3,5",swapped,shifted,-1,7,"-2,3,-2,3,10,0,5,8,3,0,3,8,5,10,5,10","-2,3,-2,3,10,0,5,3,8,0,3,8,5,10,5,10","-2,3,-2,3,10,0,5,7,3,0,3,8,5,10,5,10",false,
S1C1631,6,chromatic,"2,4,1,0,3,7,5,0,4,5,2,1,5,4,6,5",swapped,shifted,-1,8,"4,9,3,1,6,12,10,1,9,10,4,3,10,9,11,10","4,9,3,1,6,12,10,9,1,10,4,3,10,9,11,10","4,9,3,1,6,12,10,1,8,10,4,3,10,9,11,10",false,
S1C1631,6,diatonic,"5,3,1,4,1,0,3,0,5,4,3,1,4,2,4,0",shifted,swapped,1,7,"10,5,0,7,0,-2,5,-2,10,7,5,0,7,2,7,-2","10,5,0,7,0,-2,5,10,-2,7,5,0,7,2,7,-2","10,5,0,7,0,-2,5,-1,10,7,5,0,7,2,7,-2",false,
S1C1631,6,diatonic,"5,3,5,2,5,1,5,3,2,0,5,0,4,1,0,4",swapped,shifted,-1,7,"10,6,10,3,10,1,10,6,3,-2,10,-2,8,1,-2,8","10,6,10,3,10,1,10,3,6,-2,10,-2,8,1,-2,8","10,6,10,3,10,1,10,5,3,-2,10,-2,8,1,-2,8",false,
S1C1631,6,chromatic,"5,7,5,8,5,7,0,2,6,4,6,8,3,1,2,6",swapped,shifted,-1,7,"7,10,7,11,7,10,0,3,9,5,9,11,4,1,3,9","7,10,7,11,7,10,0,9,3,5,9,11,4,1,3,9","7,10,7,11,7,10,0,2,9,5,9,11,4,1,3,9",false,
S1C1631,6,chromatic,"9,7,4,5,9,6,1,8,2,4,6,0,9,5,9,3",shifted,swapped,-1,7,"12,9,6,7,12,8,3,11,4,6,8,2,12,7,12,5","12,9,6,7,12,8,3,4,11,6,8,2,12,7,12,5","12,9,6,7,12,8,3,10,4,6,8,2,12,7,12,5",false,
S1C1631,6,chromatic,"5,9,4,0,4,7,5,6,3,8,4,0,2,1,4,9",swapped,shifted,-1,8,"7,12,5,0,5,9,7,8,4,11,5,0,2,1,5,12","7,12,5,0,5,9,7,4,8,11,5,0,2,1,5,12","7,12,5,0,5,9,7,8,3,11,5,0,2,1,5,12",false,
S1C1631,6,diatonic,"5,3,1,3,0,2,4,2,0,3,4,1,4,3,2,3",swapped,shifted,1,8,"10,5,1,5,-2,3,8,3,-2,5,8,1,8,5,3,5","10,5,1,5,-2,3,8,-2,3,5,8,1,8,5,3,5","10,5,1,5,-2,3,8,3,-1,5,8,1,8,5,3,5",false,
S1C1631,6,diatonic,"1,3,0,2,0,4,3,0,1,2,1,0,2,5,1,4",shifted,swapped,1,7,"0,5,-2,2,-2,7,5,-2,0,2,0,-2,2,10,0,7","0,5,-2,2,-2,7,5,0,-2,2,0,-2,2,10,0,7","0,5,-2,2,-2,7,5,-1,0,2,0,-2,2,10,0,7",false,
S1C1631,6,diatonic,"2,0,2,5,3,5,1,4,3,1,5,0,2,1,0,5",shifted,swapped,-1,8,"3,-2,3,10,6,10,1,8,6,1,10,-2,3,1,-2,10","3,-2,3,10,6,10,1,6,8,1,10,-2,3,1,-2,10","3,-2,3,10,6,10,1,8,5,1,10,-2,3,1,-2,10",false,
S1C1631,6,chromatic,"3,0,2,0,1,4,9,3,6,1,0,8,9,7,1,5",swapped,shifted,1,7,"3,0,2,0,1,5,11,3,8,1,0,10,11,9,1,7","3,0,2,0,1,5,11,8,3,1,0,10,11,9,1,7","3,0,2,0,1,5,11,4,8,1,0,10,11,9,1,7",false,
S1C1631,6,chromatic,"5,2,4,5,1,2,3,6,4,3,0,2,8,7,8,3",shifted,swapped,1,8,"7,3,5,7,2,3,4,10,5,4,0,3,12,11,12,4","7,3,5,7,2,3,4,5,10,4,0,3,12,11,12,4","7,3,5,7,2,3,4,10,6,4,0,3,12,11,12,4",false,
