Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C0813,5,chromatic,"6,2,4,1,6,0,3,5",swapped,shifted,-1,3,"8,3,6,2,8,0,5,7","8,3,6,8,2,0,5,7","8,3,6,1,8,0,5,7",false,
S1C0813,5,diatonic,"0,2,3,1,4,2,3,4",swapped,shifted,1,4,"-1,4,6,1,8,4,6,8","-1,4,6,8,1,4,6,8","-1,4,6,1,9,4,6,8",false,
S1C0813,5,chromatic,"0,2,4,6,2,5,1,3",swapped,shifted,1,3,"-2,2,5,8,2,6,-1,3","-2,2,5,2,8,6,-1,3","-2,2,5,9,2,6,-1,3",false,
S1C0813,5,chromatic,"2,5,1,3,2,5,4,0",swapped,shifted,1,4,"2,7,0,5,2,7,6,-1","2,7,0,2,5,7,6,-1","2,7,0,5,3,7,6,-1",false,
S1C0813,5,chromatic,"2,3,1,5,4,3,6,0",swapped,shifted,-1,4,"3,4,1,9,6,4,10,-2","3,4,1,6,9,4,10,-2","3,4,1,9,5,4,10,-2",false,
S1C0813,5,diatonic,"0,2,1,3,4,2,0,3",shifted,swapped,1,3,"1,6,3,8,11,6,1,8","1,6,3,11,8,6,1,8","1,6,3,9,11,6,1,8",false,
S1C0813,5,chromatic,"6,4,0,5,1,3,2,1",shifted,swapped,1,4,"7,5,-2,6,-1,3,2,-1","7,5,-2,-1,6,3,2,-1","7,5,-2,6,0,3,2,-1",false,
S1C0813,5,diatonic,"5,3,2,4,1,0,3,0",shifted,swapped,1,4,"11,6,3,8,1,-1,6,-1","11,6,3,1,8,-1,6,-1","11,6,3,8,2,-1,6,-1",false,
S1C0813,5,diatonic,"2,4,2,3,4,0,3,1",shifted,swapped,-1,4,"6,11,6,9,11,2,9,4","6,11,6,11,9,2,9,4","6,11,6,9,10,2,9,4",false,
S1C0813,5,diatonic,"3,1,4,2,0,3,5,1",swapped,shifted,-1,3,"7,2,9,4,-1,7,11,2","7,2,9,-1,4,7,11,2","7,2,9,3,-1,7,11,2",false,
S1C0813,5,chromatic,"3,0,3,4,2,1,5,6",swapped,shifted,1,4,"5,0,5,6,3,1,7,8","5,0,5,3,6,1,7,8","5,0,5,6,4,1,7,8",false,
S1C0813,5,chromatic,"2,0,1,3,2,0,1,3",shifted,swapped,1,3,"3,-1,1,7,3,-1,1,7","3,-1,1,3,7,-1,1,7","3,-1,1,8,3,-1,1,7",false,
S1C0813,5,diatonic,"4,5,2,4,1,0,1,3",swapped,shifted,-1,3,"9,11,4,9,1,-1,1,6","9,11,4,1,9,-1,1,6","9,11,4,8,1,-1,1,6",false,
S1C0813,5,chromatic,"1,3,0,5,6,2,1,4",shifted,swapped,-1,3,"1,3,0,8,9,2,1,6","1,3,0,9,8,2,1,6","1,3,0,7,9,2,1,6",false,
S1C0813,5,chromatic,"5,3,2,1,5,4,6,0",shifted,swapped,-1,3,"8,6,4,3,8,7,9,-1","8,6,4,8,3,7,9,-1","8,6,4,2,8,7,9,-1",false,
S1C0813,5,diatonic,"3,1,4,2,3,0,4,1",swapped,shifted,1,3,"6,2,9,4,6,-1,9,2","6,2,9,6,4,-1,9,2","6,2,9,5,6,-1,9,2",false,
S1C0813,5,diatonic,"3,2,0,1,3,4,2,4",swapped,shifted,1,4,"7,4,-1,2,7,9,4,9","7,4,-1,7,2,9,4,9","7,4,-1,2,8,9,4,9",false,
S1C0813,5,chromatic,"0,2,5,4,3,1,2,3",shifted,swapped,-1,4,"-1,4,10,9,7,1,4,7","-1,4,10,7,9,1,4,7","-1,4,10,9,6,1,4,7",false,
S1C0813,5,diatonic,"0,1,3,0,4,5,3,2",shifted,swapped,-1,3,"-1,1,6,-1,8,11,6,4","-1,1,6,8,-1,11,6,4","-1,1,6,-2,8,11,6,4",false,
S1C0813,5,diatonic,"4,3,0,3,2,4,1,2",shifted,swapped,-1,4,"9,6,-1,6,4,9,1,4","9,6,-1,4,6,9,1,4","9,6,-1,6,3,9,1,4",false,
