Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1626,5,diatonic,"2,1,4,1,3,4,0,2,1,4,1,4,1,2,5,0",swapped,shifted,1,8,"4,1,8,1,6,8,-1,4,1,8,1,8,1,4,11,-1","4,1,8,1,6,8,-1,1,4,8,1,8,1,4,11,-1","4,1,8,1,6,8,-1,4,2,8,1,8,1,4,11,-1",false,
S1C1626,5,chromatic,"0,2,5,3,2,4,0,8,1,6,1,2,0,7,2,0",shifted,swapped,1,8,"3,6,12,8,6,9,3,15,4,13,4,6,3,14,6,3","3,6,12,8,6,9,3,4,15,13,4,6,3,14,6,3","3,6,12,8,6,9,3,15,5,13,4,6,3,14,6,3",false,
S1C1626,5,chromatic,"2,4,7,4,0,6,0,6,4,5,1,2,3,4,6,5",swapped,shifted,-1,7,"6,9,15,9,3,12,3,12,9,10,4,6,7,9,12,10","6,9,15,9,3,12,3,9,12,10,4,6,7,9,12,10","6,9,15,9,3,12,3,11,9,10,4,6,7,9,12,10",false,
S1C1626,5,chromatic,"6,8,7,8,4,8,5,1,6,2,1,3,7,0,7,9",shifted,swapped,1,8,"11,14,13,14,9,14,10,4,11,6,4,7,13,3,13,15","11,14,13,14,9,14,10,11,4,6,4,7,13,3,13,15","11,14,13,14,9,14,10,4,12,6,4,7,13,3,13,15",false,
S1C1626,5,chromatic,"7,5,8,7,2,6,1,0,3,5,7,5,7,4,0,5",swapped,shifted,-1,8,"12,10,14,12,5,11,4,3,7,10,12,10,12,8,3,10","12,10,14,12,5,11,4,7,3,10,12,10,12,8,3,10","12,10,14,12,5,11,4,3,6,10,12,10,12,8,3,10",false,
S1C1626,5,chromatic,"1,3,8,5,6,0,4,3,6,8,7,3,2,0,5,1",shifted,swapped,-1,8,"4,7,14,9,11,3,8,7,11,14,12,7,6,3,9,4","4,7,14,9,11,3,8,11,7,14,12,7,6,3,9,4","4,7,14,9,11,3,8,7,10,14,12,7,6,3,9,4",false,
S1C1626,5,chromatic,"8,5,9,4,10,8,2,10,3,6,9,1,8,0,7,2",swapped,shifted,1,8,"13,10,14,9,15,13,5,15,6,11,14,4,13,3,12,5","13,10,14,9,15,13,5,6,15,11,14,4,13,3,12,5","13,10,14,9,15,13,5,15,7,11,14,4,13,3,12,5",false,
S1C1626,5,chromatic,"8,10,8,7,5,4,7,6,10,5,0,8,9,3,1,2",swapped,shifted,-1,7,"13,15,13,12,8,7,12,10,15,8,3,13,14,6,4,5","13,15,13,12,8,7,12,15,10,8,3,13,14,6,4,5","13,15,13,12,8,7,12,9,15,8,3,13,14,6,4,5",false,
S1C1626,5,diatonic,"4,2,1,0,1,2,5,2,1,4,1,0,1,3,4,3",shifted,swapped,1,7,"9,4,1,-1,1,4,11,4,1,9,1,-1,1,6,9,6","9,4,1,-1,1,4,11,1,4,9,1,-1,1,6,9,6","9,4,1,-1,1,4,11,5,1,9,1,-1,1,6,9,6",false,
S1C1626,5,chromatic,"5,4,2,6,4,1,7,4,3,2,9,7,0,8,2,3",shifted,swapped,1,7,"10,7,5,11,7,4,12,7,6,5,14,12,3,13,5,6","10,7,5,11,7,4,12,6,7,5,14,12,3,13,5,6","10,7,5,11,7,4,12,8,6,5,14,12,3,13,5,6",false,
S1C1626,5,chromatic,"3,6,1,3,9,7,8,9,2,1,5,8,5,0,6,4",swapped,shifted,-1,7,"6,10,4,6,15,12,13,15,5,4,8,13,8,3,10,7","6,10,4,6,15,12,13,5,15,4,8,13,8,3,10,7","6,10,4,6,15,12,13,14,5,4,8,13,8,3,10,7",false,
S1C1626,5,diatonic,"1,2,1,3,1,3,0,5,2,1,3,4,1,5,1,4",swapped,shifted,1,8,"1,3,1,6,1,6,-1,11,3,1,6,8,1,11,1,8","1,3,1,6,1,6,-1,3,11,1,6,8,1,11,1,8","1,3,1,6,1,6,-1,11,4,1,6,8,1,11,1,8",false,
