Subject ID,Block Number,Probe Type,Probe Contour,Option 1,Option 2,Shift Direction,Shift Position,Probe Pitches,swapped Pitches,Shifted Pitches,Has Decoy,Decoy Position
S1C1674,2,diatonic,"3,4,2,5,4,2,3,5,2,3,4,1,2,1,2,0",shifted,swapped,1,7,"6,9,4,11,9,4,6,11,4,6,9,2,4,2,4,-1","6,9,4,11,9,4,6,4,11,6,9,2,4,2,4,-1","6,9,4,11,9,4,6,12,4,6,9,2,4,2,4,-1",false,
S1C1674,2,diatonic,"1,0,1,3,2,0,1,2,0,3,5,1,5,4,5,1",shifted,swapped,-1,8,"2,-1,2,7,4,-1,2,4,-1,7,11,2,11,9,11,2","2,-1,2,7,4,-1,2,-1,4,7,11,2,11,9,11,2","2,-1,2,7,4,-1,2,4,-2,7,11,2,11,9,11,2",false,
S1C1674,2,chromatic,"6,9,7,8,2,5,9,4,3,0,8,0,1,0,5,10",swapped,shifted,1,7,"10,13,11,12,5,9,13,7,6,2,12,2,4,2,9,14","10,13,11,12,5,9,13,6,7,2,12,2,4,2,9,14","10,13,11,12,5,9,13,8,6,2,12,2,4,2,9,14",false,
S1C1674,2,chromatic,"7,8,4,2,9,4,0,7,5,9,0,3,0,1,6,7",swapped,shifted,1,7,"11,13,7,5,14,7,2,11,8,14,2,6,2,4,10,11","11,13,7,5,14,7,2,8,11,14,2,6,2,4,10,11","11,13,7,5,14,7,2,12,8,14,2,6,2,4,10,11",false,
S1C1674,2,chromatic,"1,5,3,0,2,6,5,7,1,3,4,7,0,2,3,1",shifted,swapped,-1,8,"6,11,9,3,7,13,11,14,6,9,10,14,3,7,9,6","6,11,9,3,7,13,11,6,14,9,10,14,3,7,9,6","6,11,9,3,7,13,11,14,5,9,10,14,3,7,9,6",false,
S1C1674,2,chromatic,"8,7,2,8,9,3,1,6,5,2,0,2,4,10,3,0",swapped,shifted,-1,8,"11,10,4,11,12,5,3,9,8,4,2,4,6,13,5,2","11,10,4,11,12,5,3,8,9,4,2,4,6,13,5,2","11,10,4,11,12,5,3,9,7,4,2,4,6,13,5,2",false,
S1C1674,2,chromatic,"7,4,5,3,0,2,8,1,7,6,2,6,0,7,3,8",shifted,swapped,-1,8,"12,7,8,5,2,4,14,3,12,9,4,9,2,12,5,14","12,7,8,5,2,4,14,12,3,9,4,9,2,12,5,14","12,7,8,5,2,4,14,3,11,9,4,9,2,12,5,14",false,
S1C1674,2,chromatic,"0,2,4,0,5,2,9,3,7,2,8,6,2,5,0,1",swapped,shifted,1,7,"2,4,7,2,8,4,14,5,12,4,13,9,4,8,2,3","2,4,7,2,8,4,14,12,5,4,13,9,4,8,2,3","2,4,7,2,8,4,14,6,12,4,13,9,4,8,2,3",false,
S1C1674,2,diatonic,"3,4,2,0,1,2,0,2,3,1,4,0,4,5,2,5",shifted,swapped,1,8,"6,8,3,-1,1,3,-1,3,6,1,8,-1,8,11,3,11","6,8,3,-1,1,3,-1,6,3,1,8,-1,8,11,3,11","6,8,3,-1,1,3,-1,3,7,1,8,-1,8,11,3,11",false,
S1C1674,2,chromatic,"6,5,7,2,1,2,5,6,0,4,7,4,7,2,3,1",shifted,swapped,1,7,"12,11,14,8,6,8,11,12,3,10,14,10,14,8,9,6","12,11,14,8,6,8,11,3,12,10,14,10,14,8,9,6","12,11,14,8,6,8,11,13,3,10,14,10,14,8,9,6",false,
